#Classification	SRR5091506_bracken_P.kreport
k__Bacteria	8071712
k__Bacteria|p__Bacteroidetes	5955154
k__Bacteria|p__Firmicutes	1554618
k__Bacteria|p__Actinobacteria	53228
k__Bacteria|p__Proteobacteria	459354
k__Bacteria|p__Verrucomicrobia	49298
k__Bacteria|p__Fusobacteria	43
k__Bacteria|p__Candidatus_Saccharibacteria	8
k__Bacteria|p__Spirochaetes	4
k__Bacteria|p__Synergistetes	2
k__Eukaryota	87
k__Eukaryota|k__Viridiplantae	44
k__Eukaryota|k__Viridiplantae|p__Streptophyta	44
k__Eukaryota|k__Metazoa	43
k__Eukaryota|k__Metazoa|p__Chordata	43
k__Viruses	4315
k__Viruses|k__Heunggongvirae	4314
k__Viruses|k__Heunggongvirae|p__Uroviricota	4314
k__Viruses|k__Sangervirae	1
k__Viruses|k__Sangervirae|p__Phixviricota	1
