#Classification	SRR20002378_bracken_P.kreport
k__Bacteria	264254
k__Bacteria|p__Proteobacteria	192496
k__Bacteria|p__Actinobacteria	5572
k__Bacteria|p__Firmicutes	65931
k__Bacteria|p__Deinococcus-Thermus	24
k__Bacteria|p__Cyanobacteria	2
k__Bacteria|p__Bacteroidetes	215
k__Bacteria|p__Verrucomicrobia	8
k__Bacteria|p__Fusobacteria	2
k__Eukaryota	2522
k__Eukaryota|k__Metazoa	1290
k__Eukaryota|k__Metazoa|p__Chordata	1290
k__Eukaryota|k__Fungi	535
k__Eukaryota|k__Fungi|p__Basidiomycota	433
k__Eukaryota|k__Fungi|p__Ascomycota	102
k__Eukaryota|k__Viridiplantae	693
k__Eukaryota|k__Viridiplantae|p__Streptophyta	693
k__Eukaryota|p__Apicomplexa	1
k__Archaea	13
k__Archaea|p__Euryarchaeota	13
k__Viruses	4
k__Viruses|k__Heunggongvirae	4
k__Viruses|k__Heunggongvirae|p__Uroviricota	4
