feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Bifidobacterium	Brevundimonas	Burkholderia	Comamonas	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Enterococcus	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Hylemonella	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Listeria	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacterium	NICIL.2	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Stutzerimonas	Tepidimonas	Thermoflavifilum	Thiopseudomonas
SRR20002373	0.00470212726928086	0.0211075986132088	0	0.00228380303651028	0.0262683208697407	0.0127183676464294	0.0543404486893355	0.00388277089205897	0	0	0	0.00171514525231896	0	0.00101502357178234	0.00264762172639612	0.0353301578178216	0.00120457616651278	0.00576912493961833	0	0	0	0.000923304574332133	0.00850235106363464	0.00291054951908672	0.00639281412227977	0	0	0	0.00533193105177232	0	0	0.0858122940144182	0	0.001299352463878	0.00119234696685275	0.00179157775019414	0.0114006713830613	0	0.0451685489443143	0	0	0	0.377928128993598	0	0	0.00247029833132571	0.00090496077484209	0	0	0.268018197049094	0	0.0069675865063011	0
SRR20002375	0.00339489830878002	0.0158610271903323	0	0.00260067897966176	0	0.00565297287195939	0.0548634254212477	0.0032080231725169	0	0	0	0.00141713644999533	0	0.0035039088049335	0.00365185162114181	0.0536253776435045	0	0.0035895599090541	0	0	0	0.00122247484972124	0.00802005793129224	0.00226586102719033	0.00735820849036036	0	0	0	0	0	0	0.0559068115987168	0	0.00179867318653253	0	0.00183760550658735	0.00830815709969789	0	0.0496309216058803	0	0	0	0.432164325536487	0	0	0.00200112125081758	0.00202448064285047	0	0.00136263120191858	0.269294857819167	0.00123804777774317	0.00419690410190924	0
SRR20002377	0	0.00301175556203245	0	0	0	0	0.0179005149130477	0	0	0	0	0	0	0	0	0.0505197707179637	0	0	0	0	0	0	0	0	0	0	0.00563489750315749	0	0	0	0	0	0	0	0	0	0	0	0.0121684640046634	0	0	0	0.144928592247158	0	0	0	0.678422228699116	0	0	0.0874137763528612	0	0	0
SRR20002378	0.00321957501609787	0.00973677535171418	0	0.00249760970945775	0.0040391032020137	0	0.0545376495151125	0.00690745185271908	0	0	0	0	0	0	0.00251712228531288	0.0276493199867314	0	0	0	0	0	0	0.00848797049698531	0	0.00667330094245741	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0488790025171223	0	0	0	0.579172276532225	0	0	0.0028293234989951	0	0	0	0.242853519093055	0	0	0
SRR20002379	0.0059344433083171	0.0219416202033454	0	0.00297879729130091	0.00832481237821465	0	0.0654988134971929	0.00165724538421469	0	0	0	0.00416530009839292	0.00189261667277603	0	0.0045974572183744	0.0145158489765207	0	0	0	0	0	0.00135820809137036	0.0104219319738391	0	0.00928559026103062	0	0.00193506067563135	0	0	0	0	0	0	0	0.00129068354137326	0.00652480080257751	0	0	0.0547315416819401	0	0	0	0.422483745876179	0	0	0.00335307622557058	0	0.00282638473559315	0	0.354282021106245	0	0	0
SRR20002380	0	0.000361545230672679	0	0	0	0	0.00147422531165275	0.00022359715523782	0.000461595483185873	0.000812529323440486	0	0	0	0	0	0.000605607210288198	0	0	0	0	0	0	0.000258463152325752	0	0.000183425462940856	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110282664702044	0	0	0	0.0106750587605744	0	0	0	0.975591528169073	0	0	0.00824959809358792	0	0	0
SRR20002382	0.00447635023327326	0.0178732513961409	0	0.00112145149485891	0	0.0211468307175588	0.0435399287793199	0.00184387050166516	0	0	0.000898295885426615	0.0258520100079617	0	0.00242256216680314	0.00236771883906131	0.0564772806786956	0	0.00693673538472594	0	0	0.000775371185315604	0.000932336571611202	0.00708424502485916	0.00434586093623234	0.00498506937680959	0	0.00551459116190318	0	0	0	0	0.136527736540218	0	0.00177768027852846	0.00117251252413579	0.00534060543251528	0.0308881404140482	0.00155074237063121	0.0384792134332112	0	0	0	0.356428678143421	0	0	0.00188736693401213	0.00268732305934994	0	0.00147131410286717	0.198143269683554	0.00155830696756112	0.013493349773724	0
SRR20002384	0.000935542393345007	0.00317325865850806	0	0.000606838309196761	0	0.00272761177519169	0.0141911667098618	0.00132113756898045	0	0	0	0	0	0.72902457063029	0.000609998925390494	0.0147632382409275	0	0.00130849510420552	0	0	0	0	0.00212077346599493	0	0.0020038306668268	0	0	0	0	0	0	0.0291187569928633	0	0.000603677693003028	0.000451968115703838	0.00100507594960714	0.00907096847601408	0	0.0107618981396613	0	0	0	0.107637945093775	0	0	0.000720620492171154	0.000932381777151273	0	0	0.0644797309683496	0	0.00243051385298078	0
SRR20002386	0	0.0139904610492846	0	0	0	0	0.0641653418124006	0	0	0	0	0	0	0	0	0.0726232114467409	0	0	0	0	0	0	0.0092845786963434	0	0.00915739268680445	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0484578696343402	0	0	0	0.459141494435612	0	0	0	0	0	0	0.323179650238474	0	0	0
SRR20002388	0.00571408519075219	0.0177563588936782	0	0.00167270047549143	0	0.00429872324995175	0.0539007258116399	0.0213123095548628	0	0	0	0	0	0.00133348149794422	0.0027429948356835	0.0332785514179938	0	0.00381328919587556	0	0.000994262520397003	0	0.0012223580397822	0.00892496827132839	0	0.00659722425298717	0	0	0	0	0	0	0.0501459226463759	0	0.00745112029991636	0.00188325018569315	0.00150893958977898	0.00125744965814915	0	0.0537311163228663	0	0.00160836584181868	0	0.437738696112434	0	0	0.00425193442546248	0	0	0.0170252835110334	0.256420304010387	0.00136272451325001	0.00205285967446675	0
SRR20002391	0.00403246330910839	0.0199134688799027	0	0.00147692705450814	0.00729172137140918	0	0.050976605895589	0.0101534695262603	0	0	0	0.00225901971794571	0.000542940361394678	0.00265410578449631	0.00365353618188502	0.19125639793004	0	0	0	0	0	0.00102690059424499	0.00962991989205829	0	0.00618160223962899	0	0	0	0.0047410327986071	0	0	0.0002868211730582	0	0.00325521832746898	0.0005445562553274	0.0016732581673339	0	0	0.0470798776768293	0.00211682105186616	0.000712609224330515	0	0.406710807502596	0	0	0.00281973491260034	0.000609192012636291	0	0	0.218400992158875	0	0	0
SRR20002394	0	0	0	0	0	0	0.00190038528805412	0	0	0	0	0.0017196288467739	0	0.958766361714809	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211208202108499	0	0	0	0.000470618121891722	0	0	0	0	0	0	0	0	0	0	0.0120439156730491	0	0	0	0.0144035200281394	0	0.00103080024621958	0.00755268805997857	0	0	0
SRR20002396	0.00243750495542945	0.0157644953390646	0.000926523723764541	0.00157441072864635	0	0.00380123914053032	0.0386693397668966	0.00132975409743224	0	0	0	0.00243750495542945	0.00126405926127289	0.00259381335870513	0.00280448990225061	0.0231245823280891	0	0.00217925628914789	0	0.267488984788247	0	0.000622968273924813	0.00628858155787375	0.00128897799222989	0.00539830326095575	0	0.0009423810980099	0	0	0	0	0.0348318551995197	0.00120062976429146	0.00267989624746565	0.00193686499711169	0.00162651352973824	0.00540283393931156	0.00686397770906249	0.0343629299896927	0	0	0	0.318803447846229	0	0	0.00306273856853217	0.0037967084621745	0	0.0133269903836352	0.188025417105576	0.000622968273924813	0.00251905716583415	0
SRR20002397	0.00538800109682289	0.0199633073167698	0.00443252136401799	0.0036720951861348	0.024407136133247	0	0.064034103276617	0	0	0	0	0.00230954716479764	0.00175548199429539	0.00496397162960178	0.00354488634596847	0.0369442740474178	0.0011844556451043	0	0	0	0	0.00140777783117408	0.0105639874600352	0	0.00727351879439942	0	0.0048565508312391	0	0	0	0	0.000582333801650323	0	0.0329527433293098	0	0.00290318841890719	0	0	0.0513584490698207	0	0	0	0.398129747363243	0.00773147061899822	0	0.00322262395088043	0.00610319746486916	0	0	0.300314629864678	0	0	0
SRR20002401	0.00292346929143627	0.0124355321981666	0	0.0012396876238901	0	0	0.0298361077224718	0.000444993019452937	0.00108236685943704	0	0	0.000774917136905923	0.000417124769749824	0.00376760756470154	0.00184110243199922	0.0570795692467572	0.00156421788656184	0	0	0.0155037365928997	0	0.00053309264754665	0.00466928028896678	0	0.00385301026540462	0	0	0.000364984173531096	0.000529496744359152	0	0	0.000231036779796778	0	0.00124148557548385	0.000533991623343525	0.0012396876238901	0	0.0316223726308617	0.0285847334132223	0	0.00407775421462328	0	0.235728534480666	0	0	0.00231755960434277	0.0435490845279973	0.000627485106218485	0.372198454301015	0.139187523654301	0	0	0
SRR20002402	0.00403910683955425	0.00923816230995484	0	0	0	0	0.0622022453291354	0	0	0	0	0.0578317245950536	0	0	0	0.0403082149219106	0	0	0	0	0	0	0.00944529599403455	0	0.00907245536269108	0	0	0	0.00600687683831145	0	0	0	0	0	0	0	0	0	0.0473714735490285	0	0	0	0.428166038361158	0	0	0	0	0	0	0.322652139690957	0	0	0.00366626620821078
SRR20002403	0	0.0141420837476522	0	0	0	0	0.0804331013147719	0	0	0	0	0.0290575627002541	0	0	0	0.0141420837476522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123743232791957	0	0	0.026958347143962	0	0	0	0.522704673516738	0	0	0	0	0	0	0.300187824549773	0	0	0
SRR20002406	0.00138475925570689	0.0052572894686361	0	0	0	0.0044360253213121	0.0209032706694801	0.008428448110493	0	0	0	0.00565293497026664	0.00100110301170152	0.00200820065221561	0.00158857663533474	0.135406675618646	0	0.00224798580471897	0	0	0	0	0.00388451947055438	0.00236787838097065	0.0031711586418569	0	0.000719355457510071	0	0.00145070017264531	0	0	0.0446959524266257	0	0.00273355073853827	0	0.00218803951659313	0.00896796470362555	0	0.0185413869173221	0	0	0	0.615342652982927	0	0	0.000911183579512757	0.00121091502014195	0.00155860349127182	0	0.100098311912526	0.000737339343947823	0.00310521772491847	0
SRR20002410	0.000920034393809114	0.00972055030094583	0	0.00116079105760963	0.00309974204643164	0	0.0293637145313844	0	0	0	0.00306534823731728	0.000997420464316423	0	0.54561049011178	0.00187876182287188	0.0108125537403267	0.00996560619088564	0	0	0	0	0	0.00388220120378332	0	0.00389079965606191	0	0	0	0.000821152192605331	0	0	0	0	0.00246345657781599	0.00134995700773861	0.00201633705932932	0	0	0.0215778159931212	0	0	0.00153912295786758	0.197966466036114	0	0	0.00130696474634566	0.000752364574376612	0	0	0.143056749785039	0	0	0.00278159931212382
SRR20002412	0.00265334386042117	0.00582700198030054	0.00597714241337803	0.00104321714707291	0	0	0.0237506633359651	0	0	0.0528235461617116	0	0.0010716920567945	0	0.0640996104114624	0.00264040071963863	0.0319514373357839	0.000673043320692199	0	0	0.00393212616973635	0.00103286263444687	0.000704106858570301	0.00450162436416821	0.000818006497456673	0.00330050089954828	0	0	0.00196218014263341	0.00325390559273113	0	0.000377939710850235	0	0	0	0	0.000758468049856978	0	0.00644568410970606	0.0262357463662132	0	0	0.0090576099196231	0.191633553798165	0.0109964924088479	0.000818006497456673	0.00101215360919481	0.346477524236031	0	0.0754999288127257	0.117443470832632	0.00122700974618501	0	0
SRR20002416	0.00514245326704199	0.0832297531134995	0	0	0.0217640320733104	0	0.0625380809631742	0	0	0	0	0	0	0	0	0.0334868757768517	0	0	0	0	0	0	0.0101874192683581	0	0.00728717311301211	0	0	0	0	0	0	0	0	0	0	0.00516682508347347	0	0	0.0458433867076113	0	0	0	0.409690234213156	0	0	0	0	0.013648217201628	0	0.302015549218883	0	0	0
SRR20002417	0	0.0219589257503949	0	0	0	0	0.0656398104265403	0	0	0	0	0.0197867298578199	0	0	0	0.0308846761453397	0	0	0	0	0	0	0.00758293838862559	0	0.00789889415481832	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054304897314376	0	0	0	0.370695102685624	0	0	0	0	0	0	0.421248025276461	0	0	0
SRR20002419	0.00517496480592984	0.0142823282673026	0	0.00262878156692619	0.00317824000919355	0	0.0489915821530152	0	0.00187462292067688	0	0	0.0280547016404746	0.000721837561410061	0.00117433274915965	0.00324647341052087	0.169107507110639	0.00270419743155112	0	0	0.00935515844514035	0	0.00109173442123711	0.00892421064728359	0	0.00600094808515528	0	0.000527911052374522	0	0.00300586089005085	0.0016627402533973	0.00230557071853363	0	0	0.00135748556324877	0.00145085758611773	0.00187462292067688	0	0	0.0494871721205505	0	0	0	0.390359697761944	0	0.00408323038469273	0.00290530640388428	0.00262159910362858	0	0	0.222918522136352	0	0	0.0089278018789324
SRR20002420	0.00375527268655045	0.0137967076038673	0	0	0	0	0.0669155250289298	0	0	0	0	0.00684609354585838	0	0	0.00343424539923103	0.0530516256672515	0	0	0	0	0	0	0.00695061405800888	0	0.00851842174026653	0	0	0.00445705326813244	0.0049647243271492	0	0	0.00170965694874762	0	0.00236664302512225	0	0.00518869685318601	0	0	0.0403673149427004	0	0	0	0.428526634066221	0	0	0	0	0	0	0.349150770838777	0	0	0
SRR20002421	0	0.0076914094429956	0	0	0.00896033630454245	0	0.0297069012494648	0	0	0	0.00326184266863882	0	0	0	0	0.0326184266863882	0	0	0	0	0	0	0.00564399984430345	0	0.00522361916624499	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0234712545249309	0	0	0	0.183574014246234	0	0	0	0.497652874547507	0	0.00304386750223814	0.174310069674205	0	0	0.0248413841423066
SRR20002422	0.00159500537123332	0.00619382842746144	0.000845869241561491	0.000733135163795342	0	0	0.0162329798816947	0	0.000242196438039533	0	0.000202194023348318	0.000360749048851676	0	0.00112443151113849	0.00132371626796381	0.261836169019657	0.000429116812142115	0	0.00119352659105968	0.00030110908513023	0.000840778025146245	0.000281471536099997	0.00270998176617207	0	0.00224668107238473	0	0	0	0.00391514542332374	0.000431298762034363	0.000425480228988368	0.000266197886854261	0.000337474916667697	0.00033383833351395	0	0.00120079975736717	0	0	0.0159136878807957	0	0	0	0.122073550621601	0.000472755809987076	0.000304745668283976	0.000637129368536428	0.464438216997826	0	0.00759973147469993	0.0829570075866398	0	0	0
SRR20002425	0.00598383521697724	0.026042325099239	0	0.00168895855983414	0.00118833910647013	0	0.0536741591025933	0.00872965706724651	0.000719745813422332	0	0	0	0	0.00316384752176515	0.00392910419458421	0.028361693341087	0.000957413634716358	0	0	0	0	0.00139735194221806	0.00912239892796642	0	0.0073575889358044	0	0	0	0	0	0	0.00098775420764751	0	0.00628892653367382	0.0554170564587495	0.00194011108020868	0	0	0.053139827901528	0.00691259386614751	0.000991125382417638	0	0.484188347534407	0	0	0.00391393390811863	0.00613890925640312	0	0.00104000741658449	0.22672498799019	0	0	0
SRR20002427	0.000507657361976227	0.0018105658844808	0	0.000214396690546239	0	0	0.00523666277856222	0.000527019177642298	0	0.00631950773764268	0	0.00131707570469925	0	0.0391505357556067	0.000393375425605765	0.00291041146219487	0.00142191285293993	0	0	0	0	9.72813177368399e-05	0.000877893056664006	0	0.00060210524327413	0	0	0.000824057764324202	0	0.000345207006143835	0	0	0	0.00010672610586663	0	0.000537408444585067	0	0	0.00442771667524568	0	0	0.862232181226595	0.0404916956700369	0.00045665550607536	0	0.000192673677847722	0.000144033018979302	0	0.00393469873487063	0.0249205457198581	0	0	0
SRR20002430	0.00184499231548306	0.00863888436395572	0	0.000988009320575383	0	0	0.0213643735879257	0	0	0	0	0.00122881445964035	0	0.00628926363204975	0.00154398589165185	0.0625473642461029	0.0124227121741163	0	0	0	0.00941973043989433	0	0.00445666569872444	0	0.00302777049853746	0.00108185249976982	0	0	0.00292153293718527	0	0	0.000640966620158223	0.0010907056298825	0.00180426791696472	0.00305610051489805	0.00175646101435624	0	0.0388705530727444	0.0166562789940011	0	0.0011633012968065	0	0.629377872840722	0.0101474577351568	0	0.00117038380089665	0.0111514026899351	0	0.0112806583895802	0.134057637418286	0	0	0
SRR20002433	0.0040300184021536	0.0173569396703938	0	0.00222174506362673	0	0	0.0450684180358851	0.000763059406836657	0.00190942307385173	0	0	0.00357750642833186	0.000951162423405694	0.00114636366701507	0.00266360969688796	0.208835163197112	0	0	0.00120847315361805	0.00307353230846765	0	0.000850012688080835	0.00807778237190806	0	0.00683026896956813	0	0	0	0.005328993950536	0.00206026039845897	0.00128477909430172	0.000663684228271883	0	0	0.00108957785069234	0.00236725871795372	0	0	0.0442574455965261	0.0360146294459301	0	0	0.339472708204308	0	0.00393596689386908	0.00155451172183468	0.00407970599143599	0	0	0.249326999348738	0	0	0
SRR20002435	0	0.000424981973100731	0	0	0	0.000691466570987665	0.00184623316183105	0.000379697008753932	0	0	0	0	0	0.920700802240561	0	0.00145608577668939	0	0.000409306408519147	0	0.0392394216065015	0	0	0.000196815421968781	0	0.000296093997652149	0	0	0.00146479442367916	0	0	0	0.00742499242347712	0	0	0	0	0.000670565818212219	0	0.00145086058849553	0	0	0	0.0131866332719083	0	0	0	0.000322219938621456	0	0	0.00946107408968513	0	0.000377955279355978	0
SRR20002439	0	0.0110903260288616	0	0	0	0	0.0783003741314805	0	0	0.0307322287546766	0	0	0	0	0	0.0917958311063602	0	0	0	0	0	0	0	0	0	0	0.0583912346338856	0	0	0	0	0	0	0	0	0	0	0	0.0380812399786211	0	0	0	0.365179048637092	0	0	0	0	0	0	0.326429716729022	0	0	0
SRR20002441	0	5.3159225510976e-05	0	0	0	0	0.00143348167937717	0	0	4.6343940189056e-05	0	0	0	7.17876720575574e-05	0	0.000139031820567168	0	0	0	0.9907843711877	0	0	0	0	0	0	0	0.0002385349862672	0	0	0	0.000662445733290624	0	0	0	0	0.000122220783439765	0	0.000114496793408256	0	0	0.000182649646627456	0.00281334978088858	0	0	0	0.00254164707272137	0	0	0.000796479677955051	0	0	0
SRR20002442	0.00660668718988449	0.0223519210079732	0	0.00240017293171433	0	0	0.0687527797033824	0.0014038278534354	0	0	0	0.00114542414236057	0	0.0015678148239252	0.00385369380651028	0.0174298272422112	0	0	0	0	0	0.00102616089109526	0.0105945521540682	0	0.00817698666487772	0	0	0	0	0	0	0	0	0	0	0.0012125097211973	0	0	0.0589110768229264	0	0	0	0.476411965085683	0	0	0.00223867061229256	0	0	0	0.314601548931476	0	0	0.00131438041498642
SRR20002443	0.00275171700196526	0.00919264449552434	0	0.0010416594329206	0.00261109297852098	0	0.0288140360136388	0	0.00143575391837557	0.00042534426844258	0	0.0115606836063638	0	0.308100290970202	0.00222915118645009	0.105535725446351	0.000486107735362949	0	0.000397566683564697	0.0010902702064569	0	0.000571176589051465	0.00527253282963313	0.00200519440837216	0.00379337643488587	0.00290622981784849	0	0	0.00647564947465643	0.000748258692647968	0.000569440489996597	0	0	0.00127603280532774	0	0.00121006104124277	0	0	0.0296855577391824	0	0	0.00188366747453143	0.214481149436462	0	0.00104513163103034	0.00165450239928889	0.106311761723877	0	0.002072902271512	0.142365330796314	0	0	0
SRR20002446	0.000983902992483336	0.00776042405332577	0.000711335271592682	0.00107032690398525	0.0619748085377961	0	0.0217433697347894	0	0	0	0.00148250248191746	0.00286528506594809	0	0.0387976882711672	0.00201212593958304	0.0879485179407176	0	0	0.00481979506452985	0	0	0	0.00407078783151326	0	0.0035190043965395	0	0	0.00141159055453127	0.0018747340802723	0	0	0	0	0.00799531981279251	0	0.00144483052049355	0	0.000864239115019146	0.0185390370160261	0.00105924691533116	0	0	0.134118830662317	0	0	0.000709119273861864	0.118775262374131	0	0.347521628137853	0.124909144093036	0.00101714295844561	0	0
