#mpa_vOct22_CHOCOPhlAnSGB_202212
#/usr/local/bin/metaphlan -t rel_ab --input_type fastq --add_viruses --unclassified_estimation --offline --tmp_dir /localscratch/ronj2303.5815139.0 --bowtie2db /nfs3_ib/nfs-ip34/fast/def-ilafores/metaphlan4_db -x mpa_vOct22_CHOCOPhlAnSGB_202212 --bowtie2out /localscratch/ronj2303.5815139.0/SRR5091589.bowtie2.txt --nproc 24 -o /localscratch/ronj2303.5815139.0/SRR5091589_profile.txt /localscratch/ronj2303.5815139.0/all_reads.fastq
#17582323 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	28.93659	
k__Bacteria	2	71.06018604681286	
k__Archaea	2157	0.003219172256423839	
k__Bacteria|p__Bacteroidetes	2|976	38.34169177870708	
k__Bacteria|p__Firmicutes	2|1239	31.470571128075274	
k__Bacteria|p__Proteobacteria	2|1224	0.9215502388808905	
k__Bacteria|p__Actinobacteria	2|201174	0.30098194646484605	
k__Bacteria|p__Lentisphaerae	2|256845	0.021780933699644737	
k__Bacteria|p__Verrucomicrobia	2|74201	0.003602914644606813	
k__Archaea|p__Thaumarchaeota	2157|651137	0.003219172256423839	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	36.050643126146895	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	27.21113721435209	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	4.030609748917781	
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	2.285470175250487	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.453540864789144	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.43534152671254034	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.26159860729243783	
k__Bacteria|p__Firmicutes|c__CFGB76102	2|1239|	0.11911647982820393	
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.07550486804526112	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.039383339172408195	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.027245709560991163	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.021780933699644737	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.017737425942679692	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.010446320567203184	
k__Bacteria|p__Bacteroidetes|c__CFGB635	2|976|	0.005578477309696938	
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.005422137818214987	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.005415031477693079	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.003602914644606813	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.003219172256423839	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.0006111452848839958	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	36.050643126146895	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	26.92252030039536	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	2.6692907331792024	
