feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Bifidobacterium	Brevundimonas	Burkholderia	Comamonas	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Hylemonella	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Listeria	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacterium	NICIL.2	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Stutzerimonas	Tepidimonas	Thermoflavifilum	Thiopseudomonas
SRR20002365	0.00342495378394917	0.0108002986021447	0	0.00291233207634219	0	0	0.0691174256137844	0	0	0	0	0.00412340086056369	0	0.006016897293037	0.00777583052726346	0.172865651462093	0	0	0	0	0	0.00741699533193857	0	0.0110534055702756	0	0	0	0.00586951855209999	0	0	0.00152825346580333	0.00197679745995944	0	0.0014898068377328	0.00195437026025163	0	0.00188388477545567	0.0290976896780415	0	0	0	0.351229170738271	0.0171504000051262	0	0.00292514761903236	0.0033608760704983	0	0	0.286026893416335	0	0	0
SRR20002368	0.000398760684105899	0.00150471573063165	0	0.000210028647613788	0.00124034400636255	0	0.00747217304010593	0.000212966111216778	0	0	0	0	0	0.000193138231896595	0.001032518456451	0.00736642435039828	0.000353229998259553	0	0	0	0.000363511120870018	0.000781365318395352	0	0.00101783113843605	0	0.000170372888973423	0	0.000505978105615035	0	0	0	0	0.000221778502025748	0	0	0	0	0.00394281052111339	0	0	0	0.0456268877793436	0	0	0.000259965528864619	0.898828612951718	0	0	0.0282965868876031	0	0	0
SRR20002369	0	0	0	0	0	0	0	0	0	0.184326337169939	0	0	0	0	0	0.000610552277783151	0	0	0.112973329142083	0.667249008608183	0	0	0	0	0	0	0.00826663603830158	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121203694748041	0.000677048070412999	0	0	0	0.024128905116549	0	0	0.000556146629267821	0	0	0
SRR20002371	0	0	0	0	0	0.0115310007902867	0.0209785185717365	0.0136863280408075	0	0	0	0	0	0	0	0.0977440908111215	0	0	0	0	0	0	0	0	0.037179395071485	0	0	0.00506501903872405	0	0	0.10787412888857	0	0	0	0	0.0279833321359293	0	0.0113873123069186	0	0	0	0.181011566922911	0	0	0	0.157841798979812	0	0.239492779653711	0.0761189740642288	0	0.0121057547237589	0
SRR20002373	0.00328851066560258	0.0153396991413779	0	0.00236612352768966	0.0183755559387695	0.0166831760596424	0.0666605174190806	0.00452370735463379	0	0	0	0.00198914791480351	0	0	0.00737107634558237	0.0429712094901605	0.00157206851331245	0.00756758490974642	0	0	0	0.00712243285623193	0.00342887392571976	0.00838570219728658	0	0	0	0.00676951951650872	0	0	0.0970150750141366	0	0	0	0.00145977790521871	0.0110566145183736	0	0.0360693474712556	0	0	0	0.363027515209362	0	0	0.00220570837327002	0.00121514479472876	0	0	0.264396257514447	0	0.00913965342305888	0
SRR20002375	0.0041417160578208	0.0123741418180705	0	0.0025911228539076	0	0.00740612280290124	0.0664408785334653	0.00382547665439114	0	0	0	0	0	0.00441715037693697	0.00775296601956604	0.0636253277158334	0	0.0047027859671315	0	0	0	0.0074673304293715	0	0.00964020116906567	0	0	0	0	0	0	0.0627174145898579	0	0.00199944913136177	0	0	0.0085486651636794	0	0.0416109847286972	0	0	0	0.417589031593337	0	0	0.00176481989655911	0.00227488345047793	0	0	0.261989043834862	0.00162200210146184	0.00549848511124486	0
SRR20002377	0	0	0	0	0	0	0.0215799499940469	0	0	0	0	0	0	0	0	0.0434277890225027	0	0	0	0	0	0	0	0	0	0.00598285510179783	0	0	0	0	0	0	0	0	0	0	0	0.00750089296344803	0	0	0	0.136117394927968	0	0	0	0.716513870698893	0	0	0.0688772472913442	0	0	0
SRR20002378	0.00405408872809381	0.00633772098632387	0	0	0	0	0.0675082749595874	0.00836476535037077	0	0	0	0	0	0	0.00495214635773484	0.0307905473019783	0	0	0	0	0	0.00864701203397224	0	0.00857003566571729	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0373335386036487	0	0	0	0.584250635055038	0	0	0	0	0	0	0.239191234957535	0	0	0
SRR20002379	0.00472742270624719	0.0155814390577523	0	0.00315074500631715	0.00647116559292479	0	0.0784919234423782	0.00194474318948325	0	0	0	0.00462822775161583	0.00215879546000355	0	0.00968194965072934	0.0171267920351672	0	0	0	0	0.00184815862839482	0.00916248133568617	0	0.0125638241221247	0	0.00230758789195059	0	0	0	0	0	0	0	0.00160017124181642	0.00318468012237525	0	0	0.0471358762046966	0	0	0	0.418367773125476	0	0	0.00295496549059736	0	0.00382422654039323	0	0.35308705140387	0	0	0
SRR20002380	0	0.000165724509098367	0	0	0	0	0.00176803329872346	0.000239888515932443	0.000470620981638457	0.000595143264717893	0	0	0	0	0	0.000722412362865258	0	0	0	0	0	0.00018861463466444	0	0.000221576415479585	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060063689485375	0	0	0	0.00942249128801821	0	0	0	0.978885232572832	0	0	0.00671962526117633	0	0	0
SRR20002382	0.00507272949517174	0.0125608116367192	0	0	0	0.0273365114289207	0.0504363769710304	0.00215866031047549	0	0	0.00116122723383449	0.0203104754919936	0	0.00297029702970297	0.00591125779244591	0.0531450922870065	0	0.00896711893411563	0	0.001004767143381	0	0.00587214276983254	0.00558611416697225	0.00644419997555311	0	0.00714827038259382	0	0	0	0	0.152399462168439	0	0.00169661410585503	0.00128835105732795	0.00265248747096932	0.0313531353135314	0	0.0292604816037159	0	0	0	0.350155237745997	0	0	0.00160616061606161	0.00244224422442244	0	0.0015646009045349	0.190037892678157	0.00201442366458868	0.0174428553966508	0
SRR20002384	0.00167202856244171	0.00225144440091161	0	0.00091602884939051	0	0.00476224636761452	0.0229834949259727	0.00218522544794363	0	0	0	0	0	0.637534006191472	0.00204175104984632	0.0201526346865912	0	0.00228455387739561	0	0	0	0.00283086023938152	0	0.00352064099946473	0	0	0	0	0	0	0.0440190489854705	0	0	0	0.00102639377100382	0.0121511778696259	0	0.0115938350154787	0	0	0	0.142017581132013	0	0	0	0.00199760508120099	0	0	0.079815911310749	0	0.00424353123603194	0
SRR20002386	0	0	0	0	0	0	0.0855178341211861	0	0	0	0	0	0	0	0	0.0963472281908036	0	0	0	0	0	0.00876665234207134	0	0.0123764503652772	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0314568113450795	0	0	0	0.449935539321014	0	0	0	0	0	0	0.315599484314568	0	0	0
SRR20002388	0.00374217838987249	0.0133910538309694	0	0.00191300769013848	0	0.0056018352679354	0.06326644157705	0.0252349341117471	0	0	0	0	0	0.00140998574771163	0.00576950924874435	0.0405694818111839	0	0.00496924706761072	0	0	0.00144809347062276	0.00737003361101161	0	0.00859710228874984	0	0	0	0	0	0	0.0555839246381672	0	0.00647831289489128	0.00214927557218746	0.00125755485606713	0.00163863208517838	0	0.0451652731942655	0	0.00169960444183618	0	0.439519232967753	0	0	0.00437476659019717	0	0	0.0221863162788571	0.232175112608321	0.00181392761056956	0.00267516214836099	0
SRR20002391	0.00426917510853835	0.0150595569408883	0	0.00172993432038295	0.00534787932761884	0	0.0641545140821552	0.012947790270511	0	0	0	0.00153400868306802	0	0.00313035734164533	0.00769898697539797	0.165581654235779	0	0	0	0	0.00111544027607703	0.00828342424579762	0	0.00851719915395747	0	0	0	0.00656239563620171	0	0	0.000395190916174997	0	0.00302682845374596	0.000828231103194924	0.00150951797840365	0	0	0.0433541133251698	0.00291662028275632	0.000641211176667038	0	0.416780585550484	0	0	0.00194367137927196	0.00077034398307915	0	0	0.221901369253033	0	0	0
SRR20002394	0	0	0	0	0	0	0.0027182711143514	0	0	0	0	0.00180985146174039	0	0.961489994572775	0	0	0	0	0	0	0	0	0	0	0	0	0.00247835515481567	0	0	0	0.000673162255396362	0	0	0	0	0	0	0	0	0	0	0.0123871172117573	0	0	0	0.0120796520985659	0	0	0.00636359613059814	0	0	0
SRR20002396	0.00204413213833232	0.0120800290929567	0.001158439303646	0.00156609262822017	0	0.00492116747219746	0.0445485899300831	0.00168633569518089	0	0	0	0.00171273051475764	0.00132267373656797	0.00282424569471165	0.00458390033316128	0.0281838017925015	0	0.0028213129369809	0.26960548543006	0	0.000785979071840833	0.00567488620900005	0.00148397541175919	0.00698876167237577	0	0.00108512036037727	0	0	0	0	0.0389734174839285	0.000871029046032565	0.00362195579747548	0.00150450471587443	0.000985406597531791	0.00546079489465534	0.00839355262540472	0.0298584064567594	0	0	0	0.307572967012341	0	0	0.00200307353010183	0.00358676270470649	0	0.0156433297358172	0.182391136033035	0.000794777345033082	0.00326122659659331	0
SRR20002397	0.00375964493527627	0.0149768830037057	0.00604628026514173	0.0041606737283724	0.0190912841790285	0	0.077822722137175	0	0	0	0	0.00279177736732309	0.00456170252146854	0.00502828409805154	0.00796273517061076	0.0322288331990144	0.00139588868366155	0	0	0	0	0.00876479275680303	0	0.00992160658304188	0	0.00559126682682111	0	0	0	0	0.000794345494017345	0	0.0272506777000999	0	0.00253727832555055	0	0	0.0476722977793031	0	0	0	0.399860411131634	0.0101568253943771	0	0.00332391172739297	0.00699486760265759	0	0	0.297305009389472	0	0	0
SRR20002401	0.00206299085094324	0.00864275497260681	0	0.00110328448438723	0	0	0.0324831997409117	0	0.000602380374058781	0	0	0.000741640353007854	0	0.00349553342509378	0.00440450165978463	0.053596739805144	0.00178015275416296	0	0.0104056351712412	0	0	0.00384530267454727	0	0.00462688581221494	0	0	0	0.000625050603190025	0	0	0.000258008798207972	0	0.00109680727606402	0.000640164089277521	0.000740560818287318	0	0.0319844547000243	0.0220246673683642	0	0.00402450543815615	0	0.204344047715435	0	0	0.0015135076781907	0.0386700132243003	0.000535449221385583	0.441742369038944	0.124009391952069	0	0	0
SRR20002402	0.00467796223401221	0.00499172799361059	0	0	0	0	0.0852016658109419	0	0	0	0	0.05493753208968	0	0	0	0.0425580466655257	0	0	0	0	0	0.00995493182725769	0	0.0124935820640082	0	0	0	0.00827200638941183	0	0	0	0	0	0	0	0	0	0.0333732671572822	0	0	0	0.42486736265617	0	0	0	0	0	0	0.313623138798562	0	0	0.00504877631353757
SRR20002403	0	0	0	0	0	0	0.111570881226054	0	0	0	0	0.0265134099616858	0	0	0	0.0182375478927203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355555555555556	0	0	0	0.518773946360153	0	0	0	0	0	0	0.289348659003831	0	0	0
SRR20002406	0.00137827070097986	0.0030508596245648	0	0	0	0.00531208499335989	0.0232439610925667	0.00918847133986576	0	0	0	0.00468037758874412	0.00119880837012311	0.0022827608484979	0.00197408563942428	0.138731560245504	0	0.0026919349628513	0	0	0	0.00307239510426761	0.00238325975377768	0.00374717346828901	0	0.000904490147518036	0	0.00178026632209899	0	0	0.0461505330031226	0	0.00251247263199454	0	0.00160080399124224	0.00782455762535444	0	0.013739636050393	0	0	0	0.63024299199598	0	0	0	0.00141416316715121	0.00157209001830516	0	0.0847062201643875	0.000897311654283766	0.00371845949535193	0
SRR20002410	0.00167540842354325	0.00725554423420158	0	0.0014976099785958	0.00274219909322793	0	0.0439845999193069	0	0	0	0.00328927123152777	0.00153864038896829	0	0.455998304076371	0.00545704457954087	0.0150513222049743	0.0120697790512401	0	0	0	0	0.00527924613459342	0	0.0061750767610594	0	0	0	0.00131297313191961	0	0	0	0	0.00289264393126039	0.00167540842354325	0.00209938933072562	0	0	0.0204126291603127	0	0	0.00124458911463213	0.236212072514412	0	0	0.00140871075612208	0.00110782108005717	0	0	0.165195270561364	0	0	0.00442444591849993
SRR20002412	0.00231982827495259	0.00426745726927655	0.00673167319619715	0.00102354802172874	0	0	0.0266186657939235	0	0	0.0585796747106632	0	0.00118397874613763	0	0.0560256175780736	0.00417119883463122	0.034746086292478	0.000827822537949888	0	0.0023326627329053	0.000590385065824726	0.000792527778579931	0.00350380702109022	0.00077969332062722	0.0041006093158913	0	0	0.00235833164881073	0.0041006093158913	0	0.000442788799368545	0	0	0	0	0.00053904723401388	0	0.0068407660887952	0.020259191878355	0	0	0.0101456390116184	0.173390318326643	0.011310366070827	0.0008695345262962	0.00101071356377603	0.362871838311499	0	0.0909353432094487	0.104812600870818	0.00151767465290813	0	0
SRR20002416	0.00558752120264742	0.0715069677719759	0	0	0.0116074101174045	0	0.0826154920677154	0	0	0	0	0	0	0	0	0.0395450161306416	0	0	0	0	0	0.0107426746931852	0	0.0099444573785213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361525925433199	0	0	0	0.420228157115775	0	0	0	0	0.0184587754016031	0	0.293610935577211	0	0	0
SRR20002417	0	0.0146281773179821	0	0	0	0	0.0903276044273875	0	0	0	0	0.017409199621781	0	0	0	0.0417709550030591	0	0	0	0	0	0	0	0.0110128483230436	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0354858445964737	0	0	0	0.378775237777407	0	0	0	0	0	0	0.410590132932866	0	0	0
SRR20002419	0.00496712998189904	0.0107802316733699	0	0.00259462831594917	0.00236304946807756	0	0.0584996526317282	0	0.00105864616169875	0	0	0.0241409133658804	0	0	0.00566659262445	0.196600989645117	0.00331299535424475	0	0.00321374727658549	0	0.00122405962446418	0.00799183330103832	0	0.00789731132231522	0	0.000671106048934028	0	0.00388957942445567	0.00218818380743982	0.00145563847233578	0	0	0.0017486566063774	0.00172975221063278	0.00139892528510192	0	0	0.040427050299871	0	0	0	0.376230558010501	0	0.00457013767126201	0.00199913984999362	0.0031806645840324	0	0	0.218364675246112	0	0	0.0118341517361324
SRR20002420	0.00478590962896445	0.0068370137556635	0	0	0	0	0.0840544512020899	0	0	0	0	0.00452059267725213	0	0	0.00783705457365607	0.0537777052124577	0	0	0	0	0	0.0067247642760929	0	0.0112861749459162	0	0	0.00342871137597453	0.00658190130209396	0	0	0.00225519408955468	0	0	0	0.00512265806767623	0	0	0.0332462549491816	0	0	0	0.43498714233234	0	0	0	0	0	0	0.334554471611086	0	0	0
SRR20002421	0	0.00429925312245026	0	0	0.00763614301554426	0	0.0395928785121028	0	0	0	0.00351471788112722	0	0	0	0.0039226762066152	0.0372601937279023	0	0	0	0	0	0.00633904474989016	0	0.00701897529237013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175108265863303	0	0	0	0.186405573338354	0	0	0	0.48868177158518	0	0.00293939203749032	0.161499194543819	0	0	0.0333793594008243
SRR20002422	0.00143052171584221	0.00460137154652182	0.000906090401880488	0.000698930701347565	0	0	0.0189215191338112	0	0	0	0.000212758611358137	0.000316338461624599	0	0.00452205364316462	0.00161528577307428	0.251797017086943	0.000557091627108806	0	0.000248218379917827	0.000964878965545236	0.000401255275807013	0.0023767376453034	0	0.00288717168220209	0	0	0	0.0047534752906068	0.000553359019891997	0.000380725936114561	0.000331268890491836	0.000432982437149893	0.00035273138198849	0	0.00106006044957388	0	0	0.0133058115761214	0	0	0	0.116748488527365	0.000418985160086858	0.000344333015750669	0.000551492716283592	0.480935242064244	0	0.0074885432287239	0.0798852596541553	0	0	0
SRR20002425	0.00632038855543066	0.0211221635429996	0	0.00170617498662632	0.00135032909853161	0	0.0674740362114432	0.0111961842009139	0.000666916465766919	0	0	0	0	0.00419002641743315	0.00418531322686236	0.0363410558960836	0.00127727464468435	0	0	0	0.00178158603575898	0.00842247155000342	0	0.0102936082066074	0	0	0	0	0	0	0.00138096483724175	0	0.00649242001126453	0.00362208695365284	0.00139039121838333	0	0	0.0491020193665001	0.00966439726540683	0.000923785351875025	0	0.497927374446495	0	0	0.00271951095934637	0.00714048371474828	0	0.0010416151161448	0.242267421719796	0	0	0
SRR20002427	0.000326581339731908	0.00126606967295374	0	0.000219988819124966	0	0	0.00563352811037542	0.00052445788064586	0	0.00681965339287395	0	0.00102283461263257	0	0.0468315373249586	0.000693985346930305	0.00293016035370573	0.00151270662223044	0	0	0	0	0.000728004236485713	0	0.000722901403052402	0	0	0.000753518403652268	0	0.000223957689573097	0	0	0	0	0	0.00038157854451315	0	0	0.00338147762180747	0	0	0.863530956622514	0.0360526521693279	0.000505180509897796	0	0.000128137817325367	0.000172929355239986	0	0.00376702503676875	0.0218701771136787	0	0	0
SRR20002430	0.00217568211429077	0.00523681625183942	0	0	0	0	0.0238671484650057	0	0	0	0	0	0	0.00563105322409947	0.00582500938157501	0.0654728524626107	0.0131595036408944	0	0	0.00969359143557072	0	0.00415319163290002	0	0.00357343137957642	0	0	0	0.0034553711098087	0	0	0.000744201343357212	0.00129866296744488	0.00130287940565087	0.0022916341649555	0.0013724506360497	0	0.0396471684509228	0.0109817133075006	0	0.00106254242790945	0	0.651694797336898	0.0110070119367366	0	0	0.00895993118772848	0	0.0109606311164707	0.116432724620204	0	0	0
SRR20002433	0.00475098414969225	0.0131268290443175	0	0.00197434081907353	0	0	0.0540418405592918	0.00108987479730987	0.00114303942156889	0	0	0.00347261659364586	0	0.00102704387773103	0.00659482998194819	0.203463433613092	0	0	0.00188251101353523	0	0	0.0068920685630327	0	0.0093013926714982	0	0	0	0.00725697121135596	0.00280564221657818	0.00163602048287978	0.000903798612403307	0	0	0.000819218528354869	0.00106570905901032	0	0	0.0395158152674301	0.0300283464110254	0	0	0.340835989550735	0	0.00435224946774961	0.00162393761373001	0.00383026952047926	0	0	0.256565226952531	0	0	0
SRR20002435	0	0.000249800054997995	0	0	0	0.000833366570035329	0.00224190301460386	0.000436625306214983	0	0	0	0	0	0.925391650800515	0	0.00166253481981859	0	0.00049330262961789	0.0363133710202548	0	0	0	0	0.000350559741047607	0.000667532920078677	0	0.00147361040847557	0	0	0	0.00768292606128288	0	0	0	0	0.000808176648522926	0	0.000885845573186168	0	0	0	0.011814073189317	0	0	0	0.00035265890117364	0	0	0.00788654459350814	0	0.000455517747349286	0
SRR20002439	0	0	0	0	0	0	0.0983318700614574	0	0	0.0389815627743635	0	0	0	0	0	0.116242317822651	0	0	0	0	0	0	0	0	0	0.0733977172958736	0	0	0	0	0	0	0	0	0	0	0	0.0323090430201932	0	0	0	0.352765583845479	0	0	0	0	0	0	0.287971905179982	0	0	0
SRR20002441	0	0	0	0	0	0	0.00278546195494134	0	0	6.22640721934812e-05	0	0	0	0.000101948865459656	0	0.000201845069198648	0	0	0.989250894789455	0	0	0	0	0	0	0	0.000228529671567282	0	0	0	0.000854591496369868	0	0	0	0	0.000184055334286225	0	0.000143686320446495	0	0	0.000201160848625093	0.00209439917565105	0	0	0	0.00317546768186754	0	0	0.000715694719938256	0	0	0
SRR20002442	0.00634117316717699	0.0156640682453302	0	0.00263073446629852	0	0	0.0837623179879394	0.00190201767639626	0	0	0	0	0	0	0.00777855032157135	0.018939951062322	0	0	0	0	0	0.00931286686544813	0	0.0110878605142467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0520196820388025	0	0	0	0.476386901817112	0	0	0.00207584002995093	0	0	0	0.310329727633743	0	0	0.0017683081736619
SRR20002443	0.0026298414511193	0.00675193390376431	0	0.000997064570526147	0.00146102302839961	0	0.032628770777755	0	0.000613406614976936	0	0	0.00935723909028453	0	0.34064142256801	0.00394810803094246	0.0891759384005924	0.000624559462521971	0	0.000559872946760767	0	0.00071601281239126	0.00463289287020762	0.00192944262529109	0.00487379437718038	0.00420462352447827	0	0	0.0084605501476637	0.000961375458382034	0.000653556866139063	0	0	0.00120896867388182	0	0.000945761471818985	0	0	0.0239942362083887	0	0	0.00244916532088973	0.20291490823437	0	0.000936839193782957	0.00107290393383239	0.116652093612541	0	0	0.134003693823107	0	0	0
SRR20002446	0.00120691332574301	0.00503274968512446	0	0	0.0405170532382878	0	0.0239962767118317	0	0	0	0.00111225345705729	0.00145145131984781	0	0.0449476609809392	0.00495649590201652	0.0934240315112185	0	0	0	0	0	0.00306329852830199	0	0.00417555198535927	0	0	0.0010728118451049	0.00229287237483204	0	0	0	0	0.00631065791238177	0	0	0	0	0.0127869705949636	0.00090715707490488	0	0	0.121737850011438	0	0	0	0.118519414476123	0	0.407063729756593	0.104236292067766	0.00118850724016523	0	0
SRR20002448	0.00418743461149912	0.0100945707301148	0	0.00202559758984733	0.0013495415414592	0	0.0561666336778734	0	0	0	0	0	0	0.00302297305286861	0.00788646371275587	0.076273517367957	0	0	0.00153462152428789	0.0895015950295742	0.00105649823531377	0.00854966698455868	0	0.00945964356679974	0	0.00350366689715979	0	0.00312322471023415	0	0	0	0	0.00356021911413523	0	0.00372987576506153	0	0	0.0404605406906054	0	0	0	0.323828276622599	0.0061873266481758	0	0.00159888540721452	0.0179450466684318	0	0.0984188514244732	0.224933872464468	0	0	0.00160145596253159
SRR20002450	0	0	0	0	0.00189188231009466	0	0.00124084274171455	0	0	0	0	0	0	0	0	0.0061655380906492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000676823313662484	0	0	0	0.00742894160948584	0	0	0	0.977964566688046	0	0	0.00463140524634757	0	0	0
SRR20002455	0.00420563106551067	0.0163555824783251	0	0.00246090940067391	0	0	0.0735748810560456	0	0.00161536617069877	0	0	0.0123644922323603	0	0	0.00854377263721147	0.0871035727356479	0.00294993626875655	0	0.00132510506190134	0	0.00121783465212837	0.00971428210855766	0	0.00991304786784285	0	0	0	0.00310137684725956	0.00155226592965585	0	0	0	0.00108216913388609	0.00397216017365186	0.00171001653226315	0	0	0.0478236726864297	0	0	0	0.40952687439266	0	0.00288368101566148	0.00190247226744406	0.00305720667852951	0	0.00127777988111915	0.290765910725779	0	0	0
