#Classification	SRR20002345_bracken_O.kreport
k__Bacteria	7266477
k__Bacteria|p__Proteobacteria	4958965
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3826403
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	3248165
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	445193
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	102311
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	16233
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	9495
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2225
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	1367
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	588
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	379
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	161
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	130
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales	115
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales	10
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Immundisolibacterales	9
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales	8
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	7
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	976267
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	974023
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	1999
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	146
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	97
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	147066
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	82004
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	26354
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	24695
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	12661
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	1337
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Pelagibacterales	12
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	8971
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales	8971
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	99
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	99
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	45
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	21
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales	18
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	6
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia	111
