name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Burkholderia contaminans	126608	S	2	114	116	0.08388
Aquabacterium parvum	126468	S	12	192	204	0.14751
Paraburkholderia phytofirmans	128028	S	4	40	44	0.03181
Stutzerimonas stutzeri_AO	139038	S	10	169	179	0.12943
Stutzerimonas stutzeri	139027	S	2	50	52	0.03760
Pseudomonas aeruginosa	138123	S	5	122	127	0.09183
Oceanobacter sp002723385	136435	S	1	0	1	0.00072
CU05-9 sp943913335	140813	S	4	14	18	0.01302
Cutibacterium acnes	48418	S	31	487	518	0.37455
Cutibacterium modestum	48421	S	2	7	9	0.00651
UBA3913 sp002391425	44759	S	9	5	14	0.01012
Rothia amarae	45224	S	1	9	10	0.00723
Lawsonella clevelandensis_A	46365	S	8	9	17	0.01229
Gordonia hongkongensis	46306	S	2	0	2	0.00145
Streptococcus sp000187445	56205	S	1	10	11	0.00795
Limosilactobacillus fermentum	55598	S	1	4	5	0.00362
Staphylococcus epidermidis	57090	S	2	36	38	0.02748
Staphylococcus saccharolyticus	57118	S	2	6	8	0.00578
Nitrospira_D sp900299245	105460	S	1	1	2	0.00145
