#Classification	SRR20002388_bracken_P.kreport
k__Bacteria	794260
k__Bacteria|p__Proteobacteria	490456
k__Bacteria|p__Actinobacteria	20527
k__Bacteria|p__Firmicutes	279647
k__Bacteria|p__Deinococcus-Thermus	1015
k__Bacteria|p__Cyanobacteria	24
k__Bacteria|p__Bacteroidetes	2325
k__Bacteria|p__Verrucomicrobia	252
k__Bacteria|p__Chlamydiae	9
k__Bacteria|p__Planctomycetes	1
k__Eukaryota	3165
k__Eukaryota|k__Metazoa	1724
k__Eukaryota|k__Metazoa|p__Chordata	1724
k__Eukaryota|k__Fungi	1158
k__Eukaryota|k__Fungi|p__Basidiomycota	1151
k__Eukaryota|k__Fungi|p__Ascomycota	7
k__Eukaryota|k__Viridiplantae	279
k__Eukaryota|k__Viridiplantae|p__Streptophyta	279
k__Eukaryota|p__Apicomplexa	1
k__Archaea	9
k__Archaea|p__Euryarchaeota	9
k__Viruses	41
k__Viruses|k__Heunggongvirae	41
k__Viruses|k__Heunggongvirae|p__Uroviricota	41
