name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	1196095	S	357	1476	1833	0.16818
Gilliamella apis	1970738	S	326	458	784	0.07193
Gilliamella sp. wkB7	3120264	S	76	399	475	0.04358
Frischella perrara	1267021	S	1043	1414	2457	0.22543
Snodgrassella alvi	1196083	S	446	432	878	0.08056
Bartonella apihabitans	2750929	S	98	67	165	0.01514
Commensalibacter melissae	2070537	S	37	68	105	0.00963
Lactobacillus apis	303541	S	1113	595	1708	0.15671
Lactobacillus sp. IBH004	2879107	S	253	297	550	0.05046
Lactobacillus panisapium	2012495	S	147	75	222	0.02037
Lactobacillus kullabergensis	1218493	S	127	192	319	0.02927
Lactobacillus helsingborgensis	1218494	S	45	410	455	0.04175
Lactobacillus melliventris	1218507	S	1	209	210	0.01927
Lactobacillus kimbladii	1218506	S	1	21	22	0.00202
Apilactobacillus kunkeei	148814	S	176	119	295	0.02707
Bombilactobacillus mellifer	1218492	S	1	2	3	0.00028
Bombilactobacillus bombi	1303590	S	1	1	2	0.00018
Novisyntrophococcus fermenticellae	2068655	S	3	2	5	0.00046
Bifidobacterium asteroides	1684	S	97	20	117	0.01073
Bifidobacterium coryneforme	1687	S	97	63	160	0.01468
Thermobifida alba	53522	S	3	7	10	0.00092
Cutibacterium acnes	1747	S	1	2	3	0.00028
Streptomyces sp. T12	477697	S	1	2	3	0.00028
Apis mellifera filamentous virus	1100043	S	108	0	108	0.00991
