#Classification	SRR20002369_bracken_C.kreport
k__Bacteria	2336790
k__Bacteria|p__Proteobacteria	1840814
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1840582
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	179
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	53
k__Bacteria|p__Actinobacteria	342374
k__Bacteria|p__Actinobacteria|c__Actinomycetia	342373
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	1
k__Bacteria|p__Firmicutes	153283
k__Bacteria|p__Firmicutes|c__Bacilli	153242
k__Bacteria|p__Firmicutes|c__Tissierellia	20
k__Bacteria|p__Firmicutes|c__Clostridia	16
k__Bacteria|p__Firmicutes|c__Negativicutes	4
k__Bacteria|p__Tenericutes	70
k__Bacteria|p__Tenericutes|c__Mollicutes	70
k__Bacteria|p__Deinococcus-Thermus	3
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	3
k__Bacteria|p__Bacteroidetes	244
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	244
k__Eukaryota	2450
k__Eukaryota|k__Metazoa	1829
k__Eukaryota|k__Metazoa|p__Chordata	1829
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	1829
k__Eukaryota|k__Fungi	611
k__Eukaryota|k__Fungi|p__Ascomycota	602
k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes	602
k__Eukaryota|k__Fungi|p__Basidiomycota	8
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Malasseziomycetes	8
k__Eukaryota|k__Viridiplantae	10
k__Eukaryota|k__Viridiplantae|p__Streptophyta	10
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	10
k__Viruses	24
k__Viruses|k__Heunggongvirae	24
k__Viruses|k__Heunggongvirae|p__Uroviricota	24
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	24
