name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	95	9854	9949	0.13079
Stutzerimonas stutzeri	139027	S	33	4750	4783	0.06288
Stutzerimonas stutzeri_G	139046	S	9	625	634	0.00833
Stutzerimonas stutzeri_AC	139030	S	2	164	166	0.00218
Stutzerimonas stutzeri_U	139055	S	2	630	632	0.00831
Stutzerimonas frequens	139002	S	2	81	83	0.00109
Stutzerimonas stutzeri_C	139043	S	2	154	156	0.00205
Stutzerimonas sp003488145	139015	S	2	181	183	0.00241
Stutzerimonas sp002692525	139013	S	1	220	221	0.00291
Stutzerimonas stutzeri_AE	139032	S	1	69	70	0.00092
Pseudomonas aeruginosa	138123	S	103	16015	16118	0.21189
Pseudomonas paraeruginosa	138137	S	2	145	147	0.00193
Pseudomonas_E alcaligenes	138170	S	3	200	203	0.00267
Pseudomonas_E benzenivorans	138212	S	3	137	140	0.00184
Pseudomonas_E chengduensis	138244	S	1	190	191	0.00251
Pseudomonas_E asiatica	138196	S	1	126	127	0.00167
Pseudomonas_E paracarnis	138477	S	1	96	97	0.00128
Pseudomonas_F otitidis	138963	S	1	37	38	0.00050
Acinetobacter junii	137104	S	1	510	511	0.00672
Acinetobacter bereziniae	137066	S	1	159	160	0.00210
Aquabacterium parvum	126468	S	124	9645	9769	0.12842
Paraburkholderia phytofirmans	128028	S	8	111	119	0.00156
Paraburkholderia agricolaris	127963	S	5	68	73	0.00096
Paraburkholderia fungorum	127991	S	3	32	35	0.00046
Paraburkholderia sp005503145	128062	S	3	14	17	0.00022
Paraburkholderia phenoliruptrix	128024	S	2	66	68	0.00089
Paraburkholderia sp011752995	128063	S	1	5	6	0.00008
Hylemonella sp019745555	127248	S	6	389	395	0.00519
Herbaspirillum huttiense	127116	S	1	52	53	0.00070
Acidovorax temperans	126391	S	3	468	471	0.00619
Cupriavidus basilensis	126906	S	1	88	89	0.00117
Parasutterella excrementihominis	128133	S	1	66	67	0.00088
Pelomonas aquatica	128172	S	1	46	47	0.00062
Tepidimonas ignava	129259	S	1	34	35	0.00046
Alcaligenes ammonioxydans	126412	S	1	43	44	0.00058
Pandoraea cepalis	127932	S	1	44	45	0.00059
Diaphorobacter nitroreducens	126983	S	1	58	59	0.00078
Lautropia mirabilis	127516	S	1	26	27	0.00035
Caldimonas aquatica	126790	S	1	27	28	0.00037
Melaminivora alkalimesophila	127755	S	1	113	114	0.00150
Salmonella enterica	133437	S	1	55	56	0.00074
Silvania confinis	133499	S	1	11	12	0.00016
CU05-9 sp943913335	140813	S	2	26	28	0.00037
