#Classification	SRR5091478_bracken_P.kreport
k__Bacteria	44092140
k__Bacteria|p__Bacteroidetes	31348418
k__Bacteria|p__Ignavibacteriae	1
k__Bacteria|p__Gemmatimonadetes	1
k__Bacteria|p__Firmicutes	12504479
k__Bacteria|p__Actinobacteria	97620
k__Bacteria|p__Cyanobacteria	29
k__Bacteria|p__Deinococcus-Thermus	9
k__Bacteria|p__Chloroflexi	3
k__Bacteria|p__Proteobacteria	137072
k__Bacteria|p__Verrucomicrobia	1364
k__Bacteria|p__Planctomycetes	24
k__Bacteria|p__Kiritimatiellaeota	2
k__Bacteria|p__Fusobacteria	1503
k__Bacteria|p__Spirochaetes	918
k__Bacteria|p__Candidatus_Saccharibacteria	523
k__Bacteria|p__Synergistetes	126
k__Bacteria|p__Thermotogae	37
k__Bacteria|p__Acidobacteria	8
k__Archaea	25713
k__Archaea|p__Euryarchaeota	25713
k__Eukaryota	11644
k__Eukaryota|k__Fungi	6626
k__Eukaryota|k__Fungi|p__Ascomycota	6292
k__Eukaryota|k__Fungi|p__Basidiomycota	333
k__Eukaryota|k__Metazoa	2206
k__Eukaryota|k__Metazoa|p__Chordata	2206
k__Eukaryota|k__Viridiplantae	2607
k__Eukaryota|k__Viridiplantae|p__Streptophyta	2607
k__Eukaryota|p__Apicomplexa	204
k__Viruses	41629
k__Viruses|k__Heunggongvirae	41614
k__Viruses|k__Heunggongvirae|p__Uroviricota	41614
k__Viruses|k__Sangervirae	15
k__Viruses|k__Sangervirae|p__Phixviricota	15
