#Classification	SRR20002443_bracken_O.kreport
k__Bacteria	3610055
k__Bacteria|p__Actinobacteria	1199710
k__Bacteria|p__Actinobacteria|c__Actinomycetia	1199464
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	747790
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	399695
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	44684
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	3447
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2763
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales	354
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales	238
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales	203
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales	179
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales	82
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales	11
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales	7
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	5
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales	1
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	170
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	137
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	32
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	33
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	20
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	12
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	28
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	28
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	14
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	14
k__Bacteria|p__Firmicutes	527116
k__Bacteria|p__Firmicutes|c__Bacilli	525495
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	509155
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	16340
k__Bacteria|p__Firmicutes|c__Clostridia	946
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	944
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	2
k__Bacteria|p__Firmicutes|c__Tissierellia	474
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	474
k__Bacteria|p__Firmicutes|c__Negativicutes	193
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	174
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	18
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	6
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	6
k__Bacteria|p__Deinococcus-Thermus	776
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	776
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales	394
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	379
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales	3
k__Bacteria|p__Cyanobacteria	129
k__Bacteria|p__Cyanobacteria|o__Nostocales	70
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	15
k__Bacteria|p__Cyanobacteria|o__Chroococcales	10
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales	25
k__Bacteria|p__Cyanobacteria|o__Synechococcales	3
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	3
k__Bacteria|p__Tenericutes	116
k__Bacteria|p__Tenericutes|c__Mollicutes	116
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	116
k__Bacteria|p__Proteobacteria	1639564
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1428318
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	1305862
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	31257
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	81836
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	3632
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2998
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	1385
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	662
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	244
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	145
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	116
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	104
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales	36
