name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	1196095	S	10449	4993	15442	0.17179
Gilliamella sp. wkB7	3120264	S	6507	3092	9599	0.10679
Gilliamella sp. ESL0443	2704655	S	31	15	46	0.00051
Gilliamella sp. B3022	2817969	S	21	33	54	0.00060
Gilliamella sp. ESL0441	2704654	S	10	4	14	0.00016
Gilliamella sp. ESL0405	2704653	S	2	0	2	0.00002
Gilliamella apis	1970738	S	4344	456	4800	0.05340
Frischella perrara	1267021	S	5008	2319	7327	0.08151
Orbus wheelerorum	3074111	S	2	2	4	0.00004
Orbus mooreae	3074107	S	1	1	2	0.00002
Enterobacter cancerogenus	69218	S	480	548	1028	0.01144
Enterobacter hormaechei	158836	S	3	148	151	0.00168
Klebsiella pneumoniae	573	S	2	203	205	0.00228
Serratia fonticola	47917	S	2	2	4	0.00004
Xanthomonas albilineans	29447	S	5	0	5	0.00006
Stenotrophomonas maltophilia	40324	S	3	2	5	0.00006
Psychrobacter sp. WB2	3043330	S	2	2	4	0.00004
Snodgrassella alvi	1196083	S	2588	1106	3694	0.04110
Herbaspirillum huttiense	863372	S	3	7	10	0.00011
Parasaccharibacter apium	1510841	S	14	63	77	0.00086
Parasaccharibacter sp. TMW 2.1888	2268025	S	7	32	39	0.00043
Commensalibacter melissae	2070537	S	110	5	115	0.00128
Bartonella apihabitans	2750929	S	42	7	49	0.00055
Bartonella choladocola	2750995	S	4	1	5	0.00006
Parvibaculum lavamentivorans	256618	S	2	0	2	0.00002
Allorhizobium pseudoryzae	379684	S	2	0	2	0.00002
Lactobacillus apis	303541	S	6040	457	6497	0.07228
Lactobacillus sp. IBH004	2879107	S	5774	895	6669	0.07419
Lactobacillus sp. wkB8	1545702	S	60	136	196	0.00218
Lactobacillus kullabergensis	1218493	S	2420	465	2885	0.03210
Lactobacillus helsingborgensis	1218494	S	944	1043	1987	0.02211
Lactobacillus melliventris	1218507	S	16	400	416	0.00463
Lactobacillus kimbladii	1218506	S	8	20	28	0.00031
Lactobacillus helveticus	1587	S	2	2	4	0.00004
Lactobacillus amylolyticus	83683	S	2	0	2	0.00002
Lactobacillus crispatus	47770	S	1	1	2	0.00002
Lactobacillus panisapium	2012495	S	1	0	1	0.00001
Apilactobacillus kunkeei	148814	S	361	87	448	0.00498
Apilactobacillus apinorum	1218495	S	5	1	6	0.00007
Bombilactobacillus bombi	1303590	S	45	42	87	0.00097
Bombilactobacillus thymidiniphilus	2923363	S	1	6	7	0.00008
Lactiplantibacillus plantarum	1590	S	3	57	60	0.00067
Bifidobacterium asteroides	1684	S	1160	22	1182	0.01315
Bifidobacterium coryneforme	1687	S	554	47	601	0.00669
Bifidobacterium adolescentis	1680	S	2	20	22	0.00024
Streptomyces sp. T12	477697	S	7	3	10	0.00011
Cutibacterium acnes	1747	S	4	2	6	0.00007
Cutibacterium avidum	33010	S	1	2	3	0.00003
Rhodococcus gordoniae	223392	S	2	1	3	0.00003
Actinomyces oris	544580	S	2	2	4	0.00004
Homo sapiens	9606	S	14	111	125	0.00139
Apis mellifera filamentous virus	1100043	S	25840	90	25930	0.28847
