name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas_E lundensis	138428	S	6	71	77	0.03842
Pseudomonas_E alcaligenes	138170	S	1	20	21	0.01048
Stutzerimonas stutzeri_AO	139038	S	15	267	282	0.14072
Stutzerimonas stutzeri	139027	S	5	128	133	0.06637
Stutzerimonas stutzeri_AN	139037	S	3	8	11	0.00549
Stutzerimonas stutzeri_G	139046	S	1	14	15	0.00749
Pseudomonas aeruginosa	138123	S	6	156	162	0.08084
Halopseudomonas formosensis	138088	S	1	10	11	0.00549
Thiopseudomonas sp012719655	139069	S	1	1	2	0.00100
Acinetobacter junii	137104	S	5	136	141	0.07036
Neptuniibacter sp946221045	137589	S	1	2	3	0.00150
Burkholderia contaminans	126608	S	1	51	52	0.02595
Aquabacterium parvum	126468	S	10	99	109	0.05439
Aquabacterium olei	126466	S	1	8	9	0.00449
Paraburkholderia phytofirmans	128028	S	1	15	16	0.00798
Herbaspirillum huttiense	127116	S	2	8	10	0.00499
Hydrogenophilus thermoluteolus	130841	S	6	33	39	0.01946
Lysobacter_B sp023461075	140980	S	1	3	4	0.00200
Azorhizobium caulinodans	120375	S	1	1	2	0.00100
Sphingomonas sp943913195	125300	S	1	18	19	0.00948
Paracoccus sanguinis	121863	S	1	4	5	0.00250
Cutibacterium acnes	48418	S	32	592	624	0.31138
Cutibacterium granulosum	48420	S	3	5	8	0.00399
UBA3913 sp002391425	44759	S	9	6	15	0.00749
CmP2 sp029637705	45089	S	1	1	2	0.00100
Dermacoccus nishinomiyaensis	43368	S	1	6	7	0.00349
Peptidiphaga sp000466165	42653	S	2	3	5	0.00250
Corynebacterium provencense	46123	S	1	9	10	0.00499
Rhodococcus sp006543605	47064	S	5	9	14	0.00699
Lawsonella clevelandensis_A	46365	S	3	4	7	0.00349
Allomeiothermus silvanus	98864	S	10	21	31	0.01547
Allomeiothermus sp003226535	98865	S	9	11	20	0.00998
Prevotella corporis	77361	S	1	17	18	0.00898
BPGX01 sp026414605	76618	S	1	0	1	0.00050
Pedobacter sp015223055	90109	S	1	0	1	0.00050
Staphylococcus epidermidis	57090	S	2	42	44	0.02196
Priestia flexa	53657	S	1	1	2	0.00100
Clostridium_A leptum	64444	S	4	44	48	0.02395
Pyrinomonas sp937135995	39495	S	2	1	3	0.00150
Pyrinomonas methylaliphatogenes	39494	S	1	0	1	0.00050
GCA-2722955 sp002722955	112919	S	1	1	2	0.00100
Thermorudis peleae	94888	S	1	0	1	0.00050
