name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus warneri	57142	S	80	811	891	0.36073
Staphylococcus warneri_A	57143	S	2	20	22	0.00891
Enterococcus faecalis	55088	S	257	880	1137	0.46032
Priestia flexa	53657	S	6	56	62	0.02510
Burkholderia contaminans	126608	S	4	58	62	0.02510
Aquabacterium parvum	126468	S	5	20	25	0.01012
Caldimonas aquatica	126790	S	2	6	8	0.00324
Stutzerimonas stutzeri	139027	S	2	31	33	0.01336
Rahnella perminowiae	133410	S	1	0	1	0.00040
Sphingomonas sp002083645	125139	S	2	5	7	0.00283
Paracoccus sphaerophysae	121916	S	2	4	6	0.00243
UBA3913 sp002391425	44759	S	19	6	25	0.01012
Kytococcus sedentarius	43427	S	13	18	31	0.01255
Bifidobacterium thermacidophilum	42880	S	1	0	1	0.00040
Brevibacterium ihuae	42946	S	1	0	1	0.00040
Cutibacterium acnes	48418	S	7	47	54	0.02186
Desertihabitans aurantiacus	48427	S	1	0	1	0.00040
Corynebacterium macginleyi	46091	S	1	0	1	0.00040
Gordonia hongkongensis	46306	S	1	0	1	0.00040
Finegoldia sp900766215	71441	S	9	57	66	0.02672
Cuspidothrix issatschenkoi	96758	S	7	7	14	0.00567
Allomeiothermus silvanus	98864	S	2	1	3	0.00121
Allomeiothermus sp003226535	98865	S	2	1	3	0.00121
NICIL-2 sp002898675	90773	S	2	1	3	0.00121
Thermoflavifilum sp014961315	83931	S	1	0	1	0.00040
