#Classification	SRR20002484_bracken_P.kreport
k__Bacteria	37432
k__Bacteria|p__Proteobacteria	33732
k__Bacteria|p__Actinobacteria	2247
k__Bacteria|p__Firmicutes	1235
k__Bacteria|p__Deinococcus-Thermus	156
k__Bacteria|p__Bacteroidetes	59
k__Eukaryota	720
k__Eukaryota|k__Metazoa	563
k__Eukaryota|k__Metazoa|p__Chordata	563
k__Eukaryota|k__Fungi	139
k__Eukaryota|k__Fungi|p__Basidiomycota	114
k__Eukaryota|k__Fungi|p__Ascomycota	24
k__Eukaryota|k__Viridiplantae	18
k__Eukaryota|k__Viridiplantae|p__Streptophyta	18
k__Archaea	1
k__Archaea|p__Euryarchaeota	1
k__Viruses	1
k__Viruses|k__Heunggongvirae	1
k__Viruses|k__Heunggongvirae|p__Uroviricota	1
