name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus apis	55371	S	207	1026	1233	0.07560
Lactobacillus helsingborgensis	55384	S	67	659	726	0.04452
Lactobacillus melliventris	55401	S	60	514	574	0.03520
Lactobacillus apis_A	55372	S	9	187	196	0.01202
Lactobacillus laiwuensis	55400	S	8	100	108	0.00662
Lactobacillus sp945290125	55440	S	8	44	52	0.00319
Lactobacillus huangpiensis	55387	S	7	83	90	0.00552
Lactobacillus sp946479925	55443	S	6	146	152	0.00932
Lactobacillus sp946482465	55445	S	5	101	106	0.00650
Lactobacillus kimbladii_B	55397	S	4	88	92	0.00564
Lactobacillus sp016100975	55419	S	4	49	53	0.00325
Lactobacillus sp946482425	55444	S	4	185	189	0.01159
Lactobacillus kimbladii	55396	S	3	65	68	0.00417
Lactobacillus kullabergensis	55399	S	1	19	20	0.00123
Lactobacillus sp946477855	55442	S	1	21	22	0.00135
Lactobacillus sp945281075	55439	S	1	2	3	0.00018
Bombilactobacillus mellis	55231	S	168	3318	3486	0.21375
Bombilactobacillus mellifer	55230	S	44	453	497	0.03047
Bombilactobacillus mellis_A	55232	S	13	590	603	0.03697
CALYQJ01 sp945273735	55234	S	1	5	6	0.00037
Gilliamella apicola	133069	S	136	1078	1214	0.07444
Gilliamella sp946481345	133105	S	25	976	1001	0.06138
Gilliamella apis_A	133086	S	15	333	348	0.02134
Gilliamella apicola_R	133084	S	14	314	328	0.02011
Gilliamella sp946482005	133106	S	12	430	442	0.02710
Gilliamella apicola_N	133081	S	10	111	121	0.00742
Gilliamella sp945271295	133099	S	9	8	17	0.00104
Gilliamella sp946480175	133104	S	2	14	16	0.00098
Gilliamella apis	133085	S	1	12	13	0.00080
Gilliamella apicola_Q	133083	S	1	12	13	0.00080
Frischella perrara	133059	S	665	1644	2309	0.14158
Serratia_J liquefaciens	133481	S	20	243	263	0.01613
Enterobacter ludwigii	132976	S	8	141	149	0.00914
Pantoea agglomerans	133241	S	1	10	11	0.00067
Rahnella bonaserana	133404	S	1	5	6	0.00037
Rahnella victoriana	133416	S	1	2	3	0.00018
Hafnia alvei	133108	S	1	7	8	0.00049
Enterobacter_D kobei_A	133001	S	1	23	24	0.00147
Buttiauxella gaviniae	132856	S	1	3	4	0.00025
Snodgrassella alvi	130431	S	148	592	740	0.04537
Snodgrassella alvi_G	130436	S	4	20	24	0.00147
Snodgrassella sp946481965	130443	S	3	15	18	0.00110
Vogesella mureinivorans	129842	S	18	156	174	0.01067
Limnobacter parvus	127534	S	1	1	2	0.00012
Commensalibacter melissae	113763	S	37	61	98	0.00601
Commensalibacter sp945266285	113767	S	2	9	11	0.00067
Bombella apis	113693	S	2	6	8	0.00049
Pseudoroseomonas haemaphysalidis	113999	S	1	1	2	0.00012
Bartonella_A sp946478665	119311	S	1	16	17	0.00104
Bifidobacterium indicum	42787	S	31	91	122	0.00748
Bifidobacterium choladohabitans	42770	S	6	165	171	0.01049
Bifidobacterium asteroides_H	42753	S	5	181	186	0.01140
Bifidobacterium polysaccharolyticum	42812	S	4	43	47	0.00288
Bifidobacterium apousia	42747	S	2	41	43	0.00264
Bifidobacterium mizhiense	42804	S	1	20	21	0.00129
Bifidobacterium asteroides_I	42754	S	1	23	24	0.00147
Apibacter sp945280365	89010	S	1	6	7	0.00043
