#Classification	SRR20002347_bracken_P.kreport
k__Bacteria	1279337
k__Bacteria|p__Proteobacteria	863092
k__Bacteria|p__Actinobacteria	341040
k__Bacteria|p__Firmicutes	73411
k__Bacteria|p__Deinococcus-Thermus	426
k__Bacteria|p__Cyanobacteria	1
k__Bacteria|p__Bacteroidetes	1267
k__Bacteria|p__Chlamydiae	58
k__Bacteria|p__Verrucomicrobia	18
k__Bacteria|p__Planctomycetes	4
k__Bacteria|p__Fusobacteria	17
k__Eukaryota	19833
k__Eukaryota|k__Fungi	12897
k__Eukaryota|k__Fungi|p__Basidiomycota	12653
k__Eukaryota|k__Fungi|p__Ascomycota	243
k__Eukaryota|k__Metazoa	3195
k__Eukaryota|k__Metazoa|p__Chordata	3195
k__Eukaryota|k__Viridiplantae	3731
k__Eukaryota|k__Viridiplantae|p__Streptophyta	3731
k__Eukaryota|p__Apicomplexa	10
k__Archaea	18
k__Archaea|p__Euryarchaeota	18
k__Viruses	20
k__Viruses|k__Heunggongvirae	20
k__Viruses|k__Heunggongvirae|p__Uroviricota	20
