#Classification	SRR20002389_bracken_P.kreport
k__Bacteria	202992
k__Bacteria|p__Proteobacteria	153529
k__Bacteria|p__Actinobacteria	39148
k__Bacteria|p__Firmicutes	8746
k__Bacteria|p__Deinococcus-Thermus	408
k__Bacteria|p__Tenericutes	175
k__Bacteria|p__Cyanobacteria	1
k__Bacteria|p__Bacteroidetes	899
k__Bacteria|p__Verrucomicrobia	66
k__Bacteria|p__Chlamydiae	3
k__Bacteria|p__Spirochaetes	13
k__Bacteria|p__Fusobacteria	2
k__Eukaryota	6416
k__Eukaryota|k__Metazoa	3579
k__Eukaryota|k__Metazoa|p__Chordata	3579
k__Eukaryota|k__Fungi	2216
k__Eukaryota|k__Fungi|p__Basidiomycota	2177
k__Eukaryota|k__Fungi|p__Ascomycota	38
k__Eukaryota|k__Viridiplantae	367
k__Eukaryota|k__Viridiplantae|p__Streptophyta	367
k__Eukaryota|p__Apicomplexa	252
k__Archaea	8
k__Archaea|p__Euryarchaeota	8
k__Viruses	36
k__Viruses|k__Heunggongvirae	33
k__Viruses|k__Heunggongvirae|p__Uroviricota	33
k__Viruses|k__Shotokuvirae	3
k__Viruses|k__Shotokuvirae|p__Cossaviricota	3
