#Classification	SRR5091496_bracken_C.kreport
k__Bacteria	4756106
k__Bacteria|p__Bacteroidetes	2472060
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2472060
k__Bacteria|p__Firmicutes	1645608
k__Bacteria|p__Firmicutes|c__Clostridia	1511332
k__Bacteria|p__Firmicutes|c__Negativicutes	55011
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	43684
k__Bacteria|p__Firmicutes|c__Bacilli	35519
k__Bacteria|p__Firmicutes|c__Tissierellia	60
k__Bacteria|p__Actinobacteria	546387
k__Bacteria|p__Actinobacteria|c__Actinomycetia	530489
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	15897
k__Bacteria|p__Proteobacteria	84413
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	80556
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	210
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	45
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	593
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	3006
k__Bacteria|p__Fusobacteria	6505
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	6505
k__Bacteria|p__Verrucomicrobia	1109
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	1109
k__Bacteria|p__Spirochaetes	19
k__Bacteria|p__Spirochaetes|c__Spirochaetia	19
k__Bacteria|p__Synergistetes	3
k__Bacteria|p__Synergistetes|c__Synergistia	3
k__Eukaryota	315
k__Eukaryota|k__Viridiplantae	188
k__Eukaryota|k__Viridiplantae|p__Streptophyta	188
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	188
k__Eukaryota|k__Fungi	127
k__Eukaryota|k__Fungi|p__Ascomycota	127
k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes	126
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes	1
k__Archaea	1
k__Archaea|p__Euryarchaeota	1
k__Archaea|p__Euryarchaeota|c__Methanobacteria	1
k__Viruses	3490
k__Viruses|k__Heunggongvirae	3490
k__Viruses|k__Heunggongvirae|p__Uroviricota	3490
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	3490
