name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	154	193	347	0.07812
Gilliamella apicola	1196095	S	43	193	236	0.05313
Gilliamella sp. wkB7	3120264	S	21	100	121	0.02724
Frischella perrara	1267021	S	480	1313	1793	0.40365
Enterobacter cancerogenus	69218	S	3	43	46	0.01036
Stenotrophomonas maltophilia	40324	S	1	7	8	0.00180
Commensalibacter melissae	2070537	S	221	73	294	0.06619
Bartonella apihabitans	2750929	S	41	44	85	0.01914
Bartonella choladocola	2750995	S	2	3	5	0.00113
Snodgrassella alvi	1196083	S	214	493	707	0.15916
Aliarcobacter cryaerophilus	28198	S	2	7	9	0.00203
Lactobacillus apis	303541	S	91	66	157	0.03534
Lactobacillus sp. IBH004	2879107	S	25	58	83	0.01869
Lactobacillus kullabergensis	1218493	S	22	61	83	0.01869
Lactobacillus helsingborgensis	1218494	S	17	303	320	0.07204
Lactobacillus panisapium	2012495	S	1	0	1	0.00023
Bifidobacterium coryneforme	1687	S	31	11	42	0.00946
Bifidobacterium asteroides	1684	S	24	2	26	0.00585
Cutibacterium acnes	1747	S	1	1	2	0.00045
Spiroplasma citri	2133	S	1	62	63	0.01418
Apis mellifera filamentous virus	1100043	S	3	0	3	0.00068
