#Classification	NS32_bracken_P.kreport
k__Bacteria	1416324
k__Bacteria|p__Firmicutes	1096776
k__Bacteria|p__Actinobacteria	10513
k__Bacteria|p__Bacteroidetes	286247
k__Bacteria|p__Verrucomicrobia	4810
k__Bacteria|p__Proteobacteria	17964
k__Bacteria|p__Candidatus_Saccharibacteria	8
k__Bacteria|p__Spirochaetes	4
k__Viruses	2150
k__Viruses|k__Heunggongvirae	2150
k__Viruses|k__Heunggongvirae|p__Uroviricota	2150
