#Classification	SRR20002361_bracken_C.kreport
k__Bacteria	9453583
k__Bacteria|p__Proteobacteria	7488274
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	6333524
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	603437
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	533706
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	16386
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	965
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	126
k__Bacteria|p__Proteobacteria|c__Oligoflexia	87
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia	41
k__Bacteria|p__Actinobacteria	841065
k__Bacteria|p__Actinobacteria|c__Actinomycetia	835102
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	5467
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	331
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	82
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	79
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	1
k__Bacteria|p__Firmicutes	649567
k__Bacteria|p__Firmicutes|c__Bacilli	609492
k__Bacteria|p__Firmicutes|c__Clostridia	31949
k__Bacteria|p__Firmicutes|c__Tissierellia	4791
k__Bacteria|p__Firmicutes|c__Negativicutes	2249
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1085
k__Bacteria|p__Deinococcus-Thermus	409379
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	409379
k__Bacteria|p__Chloroflexi	197
k__Bacteria|p__Chloroflexi|c__Chloroflexia	194
k__Bacteria|p__Chloroflexi|c__Tepidiformia	1
k__Bacteria|p__Chloroflexi|c__Ardenticatenia	1
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	1
k__Bacteria|p__Bacteroidetes	61449
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	32960
k__Bacteria|p__Bacteroidetes|c__Cytophagia	22914
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	4015
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	1362
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	196
k__Bacteria|p__Chlorobi	8
k__Bacteria|p__Chlorobi|c__Chlorobia	8
k__Bacteria|p__Ignavibacteriae	7
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria	7
k__Bacteria|p__Gemmatimonadetes	227
