#Classification	SRR20002462_bracken_P.kreport
k__Bacteria	5376838
k__Bacteria|p__Proteobacteria	4333851
k__Bacteria|p__Firmicutes	733891
k__Bacteria|p__Actinobacteria	287575
k__Bacteria|p__Deinococcus-Thermus	3505
k__Bacteria|p__Cyanobacteria	92
k__Bacteria|p__Tenericutes	10
k__Bacteria|p__Bacteroidetes	17180
k__Bacteria|p__Gemmatimonadetes	12
k__Bacteria|p__Chlamydiae	181
k__Bacteria|p__Verrucomicrobia	98
k__Bacteria|p__Planctomycetes	44
k__Bacteria|p__Fusobacteria	187
k__Bacteria|p__Nitrospirae	62
k__Bacteria|p__Spirochaetes	57
k__Bacteria|p__Synergistetes	55
k__Bacteria|p__Candidatus_Saccharibacteria	25
k__Bacteria|p__Acidobacteria	10
k__Eukaryota	40156
k__Eukaryota|k__Fungi	21481
k__Eukaryota|k__Fungi|p__Basidiomycota	17942
k__Eukaryota|k__Fungi|p__Ascomycota	3538
k__Eukaryota|k__Metazoa	1006
k__Eukaryota|k__Metazoa|p__Chordata	1006
k__Eukaryota|k__Viridiplantae	17585
k__Eukaryota|k__Viridiplantae|p__Streptophyta	17585
k__Eukaryota|p__Apicomplexa	81
k__Eukaryota|p__Euglenozoa	2
k__Archaea	10
k__Archaea|p__Euryarchaeota	7
k__Archaea|p__Thaumarchaeota	3
k__Viruses	2050
k__Viruses|k__Heunggongvirae	2050
k__Viruses|k__Heunggongvirae|p__Uroviricota	2014
k__Viruses|k__Heunggongvirae|p__Peploviricota	36
