name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	80	1063	1143	0.15589
Stutzerimonas stutzeri	139027	S	24	429	453	0.06178
Stutzerimonas stutzeri_G	139046	S	4	40	44	0.00600
Stutzerimonas stutzeri_AC	139030	S	3	31	34	0.00464
Stutzerimonas stutzeri_U	139055	S	3	159	162	0.02209
Stutzerimonas stutzeri_C	139043	S	2	21	23	0.00314
Pseudomonas aeruginosa	138123	S	62	1052	1114	0.15194
Pseudomonas_E alcaligenes	138170	S	3	31	34	0.00464
Pseudomonas_E veronii	138942	S	3	32	35	0.00477
Pseudomonas_E putida_N	138527	S	1	11	12	0.00164
Pseudomonas_E asiatica	138196	S	1	17	18	0.00245
Pseudomonas_E cremoris	138265	S	1	3	4	0.00055
Pseudomonas_E alcaliphila_B	138175	S	1	28	29	0.00396
Pseudomonas_F tohonis	138977	S	1	7	8	0.00109
Acinetobacter ursingii	137253	S	3	43	46	0.00627
Acinetobacter bereziniae	137066	S	2	35	37	0.00505
Acinetobacter ihumii	137101	S	2	13	15	0.00205
Acinetobacter radioresistens	137151	S	1	10	11	0.00150
Perlucidibaca sp002943415	137353	S	1	2	3	0.00041
Aquabacterium parvum	126468	S	92	704	796	0.10857
Paraburkholderia phytofirmans	128028	S	17	60	77	0.01050
Paraburkholderia phenoliruptrix	128024	S	5	31	36	0.00491
Paraburkholderia agricolaris	127963	S	1	3	4	0.00055
Paraburkholderia sp011752995	128063	S	1	2	3	0.00041
Cupriavidus basilensis	126906	S	1	20	21	0.00286
Hylemonella sp019745555	127248	S	2	19	21	0.00286
Acidovorax sp024711405	126386	S	3	16	19	0.00259
Acidovorax temperans	126391	S	2	41	43	0.00586
Herbaspirillum huttiense	127116	S	2	10	12	0.00164
Duganella sacchari	127009	S	2	1	3	0.00041
Comamonas acidovorans_A	126833	S	2	11	13	0.00177
Diaphorobacter_A aerolatus	126984	S	1	15	16	0.00218
Ideonella sp016213265	127276	S	1	11	12	0.00164
Ga0074130 sp019750575	130836	S	1	5	6	0.00082
Stenotrophomonas acidaminiphila	141119	S	11	141	152	0.02073
CU05-9 sp943913335	140813	S	4	8	12	0.00164
Sphingobium limneticum	124833	S	2	19	21	0.00286
PRO5 sp003577275	124013	S	2	8	10	0.00136
UBA4765 sp002365175	120294	S	2	1	3	0.00041
Tepidamorphus sp023458595	120290	S	1	5	6	0.00082
Amaricoccus sp946221765	120979	S	3	9	12	0.00164
Paracoccus aerius	121803	S	1	1	2	0.00027
Paracoccus litorisediminis	121844	S	1	0	1	0.00014
Brevundimonas bullata_A	114348	S	1	1	2	0.00027
Brevundimonas pondensis	114374	S	1	1	2	0.00027
Endobacter medicaginis	113784	S	1	1	2	0.00027
Cutibacterium acnes	48418	S	157	2293	2450	0.33415
Cutibacterium namnetense	48422	S	6	8	14	0.00191
Cutibacterium modestum	48421	S	5	14	19	0.00259
Cutibacterium granulosum	48420	S	1	1	2	0.00027
Propionibacterium acidifaciens	48486	S	1	1	2	0.00027
Corynebacterium sanguinis	46136	S	3	66	69	0.00941
Mycobacterium sp018326285	46715	S	1	9	10	0.00136
Lawsonella clevelandensis_A	46365	S	6	11	17	0.00232
UBA3913 sp002391425	44759	S	9	7	16	0.00218
Microbacterium sp022346945	44358	S	1	5	6	0.00082
Microbacterium sp943912325	44444	S	1	1	2	0.00027
Kocuria sp030453435	45143	S	1	2	3	0.00041
CALBOC01 sp937896705	45080	S	2	0	2	0.00027
Micrococcus luteus	45158	S	1	10	11	0.00150
Enteractinococcus helveticum	45092	S	1	0	1	0.00014
Dermacoccus abyssi	43367	S	2	1	3	0.00041
Bifidobacterium thermacidophilum	42880	S	1	0	1	0.00014
Streptococcus sp000187445	56205	S	3	33	36	0.00491
Staphylococcus capitis	57076	S	4	25	29	0.00396
Priestia flexa	53657	S	2	8	10	0.00136
Deinococcus sp943914785	98824	S	3	0	3	0.00041
Deinococcus geothermalis	98771	S	1	4	5	0.00068
Ruminococcus_B gnavus	63149	S	1	18	19	0.00259
Faecousia sp003525905	66958	S	1	5	6	0.00082
Merdimmobilis hominis	68688	S	1	2	3	0.00041
Treponema_D paredis	142647	S	1	0	1	0.00014
Amedibacterium intestinale	73873	S	1	11	12	0.00164
UBA11096 sp003534055	52873	S	1	16	17	0.00232
