name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apicola	133069	S	4064	1347	5411	0.04228
Gilliamella sp946481345	133105	S	3697	7354	11051	0.08634
Gilliamella apicola_N	133081	S	2909	1735	4644	0.03628
Gilliamella sp946482005	133106	S	1957	3975	5932	0.04635
Gilliamella apis	133085	S	1698	1198	2896	0.02263
Gilliamella apis_A	133086	S	860	1026	1886	0.01474
Gilliamella sp946480175	133104	S	688	275	963	0.00752
Gilliamella apicola_R	133084	S	669	817	1486	0.01161
Gilliamella sp002142215	133091	S	577	432	1009	0.00788
Gilliamella apicola_Q	133083	S	258	173	431	0.00337
Gilliamella sp945271295	133099	S	6	0	6	0.00005
Gilliamella apicola_L	133079	S	4	0	4	0.00003
Gilliamella apicola_C	133071	S	4	0	4	0.00003
Gilliamella sp945273075	133100	S	3	7	10	0.00008
Gilliamella apicola_G	133074	S	2	0	2	0.00002
Gilliamella intestini	133089	S	2	2	4	0.00003
Gilliamella sp019469185	133095	S	1	0	1	0.00001
Gilliamella sp009795885	133094	S	1	0	1	0.00001
Gilliamella bombicola	133088	S	1	0	1	0.00001
Gilliamella apicola_A	133070	S	1	0	1	0.00001
Gilliamella apicola_E	133072	S	1	0	1	0.00001
Gilliamella apicola_J	133077	S	1	0	1	0.00001
Frischella perrara	133059	S	9224	720	9944	0.07769
Frischella japonica	133058	S	3	0	3	0.00002
CALYPF01 sp945271245	132863	S	3	0	3	0.00002
Citrobacter_A amalonaticus_F	132906	S	2	0	2	0.00002
Samsonia erythrinae	133439	S	2	0	2	0.00002
Klebsiella oxytoca	133142	S	1	0	1	0.00001
Snodgrassella alvi	130431	S	9878	1357	11235	0.08778
Snodgrassella sp946481965	130443	S	983	504	1487	0.01162
Snodgrassella alvi_G	130436	S	515	258	773	0.00604
Snodgrassella alvi_B	130432	S	7	4	11	0.00009
Snodgrassella gandavensis	130438	S	6	1	7	0.00005
Snodgrassella communis	130437	S	3	0	3	0.00002
Snodgrassella alvi_E	130435	S	1	0	1	0.00001
Snodgrassella sp024103515	130440	S	1	0	1	0.00001
Limnobacter parvus	127534	S	106	4	110	0.00086
Caballeronia sp029439455	126776	S	1	0	1	0.00001
Vogesella mureinivorans	129842	S	62	13	75	0.00059
Entomomonas sp945283395	138084	S	233	2	235	0.00184
M0108 sp020851955	131732	S	1	0	1	0.00001
Commensalibacter melissae	113763	S	895	46	941	0.00735
Commensalibacter communis	113761	S	2	0	2	0.00002
Commensalibacter sp946699565	113768	S	1	0	1	0.00001
Bartonella_A sp946478665	119311	S	47	84	131	0.00102
Bartonella_A sp945285915	119309	S	24	42	66	0.00052
Bartonella_A apis	119303	S	19	14	33	0.00026
Bartonella_A sp946478235	119310	S	8	10	18	0.00014
Bartonella_A sp016100455	119305	S	1	1	2	0.00002
Bartonella_A sp016102285	119306	S	1	0	1	0.00001
Bartonella_A sp946479275	119312	S	1	3	4	0.00003
Bartonella_A sp946481695	119314	S	1	9	10	0.00008
RCIZ01 sp016793485	119921	S	2	0	2	0.00002
Mesorhizobium sp004020645	119593	S	1	0	1	0.00001
Mesorhizobium sp004017275	119587	S	1	0	1	0.00001
Bradyrhizobium lablabi_C	120473	S	1	1	2	0.00002
Hyphomicrobium_B sp016716675	118796	S	1	0	1	0.00001
Prosthecomicrobium_A hirschii	118018	S	1	0	1	0.00001
Paracoccus haematequi_A	121832	S	2	0	2	0.00002
Albidovulum sp020637675	120923	S	2	0	2	0.00002
Aquisediminimonas sp016704425	124190	S	2	0	2	0.00002
Magnetospirillum sp023458315	122918	S	1	0	1	0.00001
Lactobacillus helsingborgensis	55384	S	3227	2484	5711	0.04462
Lactobacillus apis	55371	S	2902	1403	4305	0.03363
Lactobacillus panisapium	55405	S	1766	1126	2892	0.02260
Lactobacillus melliventris	55401	S	1627	1183	2810	0.02195
Lactobacillus sp946482465	55445	S	578	1139	1717	0.01341
Lactobacillus sp945290125	55440	S	575	138	713	0.00557
Lactobacillus apis_A	55372	S	570	1168	1738	0.01358
Lactobacillus sp016100975	55419	S	407	470	877	0.00685
Lactobacillus kimbladii	55396	S	382	796	1178	0.00920
Lactobacillus huangpiensis	55387	S	380	412	792	0.00619
Lactobacillus sp946479925	55443	S	303	726	1029	0.00804
Lactobacillus sp946477855	55442	S	285	591	876	0.00684
Lactobacillus kimbladii_B	55397	S	282	581	863	0.00674
Lactobacillus sp946482425	55444	S	263	739	1002	0.00783
Lactobacillus kullabergensis	55399	S	225	410	635	0.00496
Lactobacillus laiwuensis	55400	S	214	224	438	0.00342
