#Classification	SRR20002435_bracken_P.kreport
k__Bacteria	667195
k__Bacteria|p__Actinobacteria	568002
k__Bacteria|p__Firmicutes	30666
k__Bacteria|p__Deinococcus-Thermus	45
k__Bacteria|p__Proteobacteria	68009
k__Bacteria|p__Bacteroidetes	42
k__Bacteria|p__Synergistetes	428
k__Eukaryota	583
k__Eukaryota|k__Metazoa	465
k__Eukaryota|k__Metazoa|p__Chordata	465
k__Eukaryota|k__Fungi	116
k__Eukaryota|k__Fungi|p__Basidiomycota	116
k__Eukaryota|k__Viridiplantae	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1
