# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p -u | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ23/GQ23_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ23/GQ23_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ23/GQ23_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ23/GQ23_unmatched_2.fastq -n GQ23 -t 24 -u -c -p
#mOTU	consensus_taxonomy	NCBI_tax_id	GQ23
ext_mOTU_v31_19623	Treponema species incertae sedis	NA	1
ext_mOTU_v31_19642	Erysipelotrichaceae species incertae sedis	NA	3
ext_mOTU_v31_19643	Granulicatella species incertae sedis	NA	18
ext_mOTU_v31_19644	Streptococcus species incertae sedis	NA	17
ext_mOTU_v31_19645	Lachnospiraceae species incertae sedis	NA	13
ext_mOTU_v31_19669	Selenomonas species incertae sedis	NA	1
ext_mOTU_v31_19670	Streptococcus species incertae sedis	NA	8
ext_mOTU_v31_19671	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_19674	Peptoanaerobacter species incertae sedis	NA	1
ext_mOTU_v31_19708	Candidatus Saccharibacteria species incertae sedis	NA	8
ext_mOTU_v31_19710	Candidatus Saccharibacteria species incertae sedis	NA	10
ext_mOTU_v31_19712	Candidatus Saccharibacteria species incertae sedis	NA	27
ext_mOTU_v31_19713	Candidatus Saccharibacteria species incertae sedis	NA	15
ext_mOTU_v31_19714	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_19715	Candidatus Saccharibacteria species incertae sedis	NA	4
ext_mOTU_v31_19716	Bacteria species incertae sedis	NA	8
ext_mOTU_v31_19717	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_19718	Bacteria species incertae sedis	NA	2
ext_mOTU_v31_19728	Synergistaceae species incertae sedis	NA	1
ext_mOTU_v31_19738	Bacteria species incertae sedis	NA	8
ext_mOTU_v31_19739	Bacteria species incertae sedis	NA	3
ext_mOTU_v31_19746	Actinomyces species incertae sedis	NA	5
ext_mOTU_v31_26698	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_26700	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_26785	Atopobium species incertae sedis	NA	20
ext_mOTU_v31_26808	Haemophilus species incertae sedis	NA	1
ext_mOTU_v31_26832	Dialister species incertae sedis	NA	3
ext_mOTU_v31_26850	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_26865	Haemophilus species incertae sedis	NA	1
ext_mOTU_v31_26926	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_26936	Atopobium species incertae sedis	NA	7
ext_mOTU_v31_27080	Haemophilus species incertae sedis	NA	2
ext_mOTU_v31_27166	Actinomyces species incertae sedis	NA	2
ext_mOTU_v31_27168	Actinomyces species incertae sedis	NA	4
ext_mOTU_v31_27189	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_27193	Atopobium species incertae sedis	NA	3
ext_mOTU_v31_27194	Gemella species incertae sedis	NA	4
ext_mOTU_v31_27195	Granulicatella species incertae sedis	NA	8
ext_mOTU_v31_27237	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_28185	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29357	Atopobium species incertae sedis	NA	6
ext_mOTU_v31_29377	Treponema species incertae sedis	NA	1
ext_mOTU_v31_29390	Treponema species incertae sedis	NA	1
ext_mOTU_v31_29392	Treponema species incertae sedis	NA	2
ext_mOTU_v31_29396	Lachnospiraceae species incertae sedis	NA	8
ext_mOTU_v31_29409	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29413	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29420	Eikenella species incertae sedis	NA	3
ext_mOTU_v31_29425	Veillonella species incertae sedis	NA	22
ext_mOTU_v31_29427	Selenomonas species incertae sedis	NA	43
ext_mOTU_v31_29429	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29437	Streptococcus species incertae sedis	NA	7
ext_mOTU_v31_29438	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29439	Kingella species incertae sedis	NA	1
ext_mOTU_v31_29442	Selenomonas species incertae sedis	NA	1
ext_mOTU_v31_29446	Neisseria species incertae sedis	NA	1
ext_mOTU_v31_29450	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29454	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29457	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29469	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29472	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_29474	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29479	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29483	Streptococcus species incertae sedis	NA	12
ext_mOTU_v31_29484	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29490	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_29496	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29509	Actinomyces species incertae sedis	NA	7
ext_mOTU_v31_29510	Actinomyces species incertae sedis	NA	6
ext_mOTU_v31_29520	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29523	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29534	Bacteria species incertae sedis	NA	2
ext_mOTU_v31_29542	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29544	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29553	Candidatus Saccharibacteria species incertae sedis	NA	9
ext_mOTU_v31_29558	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_29567	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29568	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29571	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29588	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_29593	Campylobacter species incertae sedis	NA	2
ext_mOTU_v31_29598	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_29602	Bacteria species incertae sedis	NA	13
ext_mOTU_v31_29609	Candidatus Saccharibacteria species incertae sedis	NA	1
unassigned	unassigned	NA	191
