name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	542	783	1325	0.16890
Gilliamella apicola	1196095	S	178	818	996	0.12696
Gilliamella sp. wkB7	3120264	S	55	297	352	0.04487
Frischella perrara	1267021	S	508	955	1463	0.18649
Serratia fonticola	47917	S	3	11	14	0.00178
Snodgrassella alvi	1196083	S	803	1110	1913	0.24385
Bartonella apihabitans	2750929	S	32	43	75	0.00956
Commensalibacter melissae	2070537	S	48	48	96	0.01224
Lactobacillus apis	303541	S	446	195	641	0.08171
Lactobacillus sp. IBH004	2879107	S	59	68	127	0.01619
Lactobacillus sp. wkB8	1545702	S	2	36	38	0.00484
Lactobacillus kullabergensis	1218493	S	58	82	140	0.01785
Lactobacillus helsingborgensis	1218494	S	46	407	453	0.05774
Lactobacillus kimbladii	1218506	S	1	21	22	0.00280
Apilactobacillus kunkeei	148814	S	17	16	33	0.00421
Bombilactobacillus mellifer	1218492	S	3	6	9	0.00115
Sporofaciens musculi	2681861	S	1	0	1	0.00013
Bifidobacterium coryneforme	1687	S	37	33	70	0.00892
Bifidobacterium asteroides	1684	S	19	4	23	0.00293
Apis mellifera filamentous virus	1100043	S	45	0	45	0.00574
