#Classification	SRR20002411_bracken_P.kreport
k__Bacteria	1875919
k__Bacteria|p__Proteobacteria	1655108
k__Bacteria|p__Actinobacteria	25535
k__Bacteria|p__Firmicutes	194184
k__Bacteria|p__Deinococcus-Thermus	19
k__Bacteria|p__Chloroflexi	1
k__Bacteria|p__Bacteroidetes	1039
k__Bacteria|p__Chlamydiae	20
k__Bacteria|p__Verrucomicrobia	3
k__Bacteria|p__Fusobacteria	8
k__Eukaryota	3995
k__Eukaryota|k__Viridiplantae	2107
k__Eukaryota|k__Viridiplantae|p__Streptophyta	2107
k__Eukaryota|k__Fungi	1454
k__Eukaryota|k__Fungi|p__Basidiomycota	1174
k__Eukaryota|k__Fungi|p__Ascomycota	279
k__Eukaryota|k__Metazoa	433
k__Eukaryota|k__Metazoa|p__Chordata	433
k__Viruses	16
k__Viruses|k__Heunggongvirae	16
k__Viruses|k__Heunggongvirae|p__Uroviricota	16
