#Classification	SRR5091553_bracken_P.kreport
k__Bacteria	2399973
k__Bacteria|p__Bacteroidetes	1393410
k__Bacteria|p__Firmicutes	830816
k__Bacteria|p__Actinobacteria	160942
k__Bacteria|p__Cyanobacteria	5
k__Bacteria|p__Proteobacteria	14597
k__Bacteria|p__Verrucomicrobia	98
k__Bacteria|p__Spirochaetes	39
k__Bacteria|p__Candidatus_Saccharibacteria	28
k__Bacteria|p__Fusobacteria	24
k__Bacteria|p__Synergistetes	10
k__Eukaryota	31
k__Eukaryota|k__Viridiplantae	24
k__Eukaryota|k__Viridiplantae|p__Streptophyta	24
k__Eukaryota|k__Fungi	7
k__Eukaryota|k__Fungi|p__Ascomycota	7
k__Viruses	312
k__Viruses|k__Heunggongvirae	312
k__Viruses|k__Heunggongvirae|p__Uroviricota	312
