#Classification	SRR20002393_bracken_P.kreport
k__Bacteria	1700310
k__Bacteria|p__Proteobacteria	1528532
k__Bacteria|p__Actinobacteria	70244
k__Bacteria|p__Firmicutes	76216
k__Bacteria|p__Deinococcus-Thermus	21654
k__Bacteria|p__Cyanobacteria	785
k__Bacteria|p__Tenericutes	3
k__Bacteria|p__Chloroflexi	3
k__Bacteria|p__Bacteroidetes	2716
k__Bacteria|p__Chlamydiae	32
k__Bacteria|p__Verrucomicrobia	23
k__Bacteria|p__Planctomycetes	3
k__Bacteria|p__Fusobacteria	60
k__Bacteria|p__Spirochaetes	20
k__Bacteria|p__Synergistetes	6
k__Bacteria|p__Aquificae	4
k__Bacteria|p__Candidatus_Saccharibacteria	3
k__Bacteria|p__Acidobacteria	2
k__Bacteria|p__Nitrospirae	1
k__Eukaryota	10719
k__Eukaryota|k__Fungi	5323
k__Eukaryota|k__Fungi|p__Basidiomycota	2850
k__Eukaryota|k__Fungi|p__Ascomycota	2473
k__Eukaryota|k__Metazoa	4568
k__Eukaryota|k__Metazoa|p__Chordata	4568
k__Eukaryota|k__Viridiplantae	464
k__Eukaryota|k__Viridiplantae|p__Streptophyta	464
k__Eukaryota|p__Apicomplexa	363
k__Archaea	44
k__Archaea|p__Euryarchaeota	44
k__Viruses	120
k__Viruses|k__Heunggongvirae	120
k__Viruses|k__Heunggongvirae|p__Uroviricota	120
