#Classification	SRR20002456_bracken_P.kreport
k__Bacteria	1191594
k__Bacteria|p__Proteobacteria	1083014
k__Bacteria|p__Actinobacteria	51358
k__Bacteria|p__Firmicutes	55486
k__Bacteria|p__Deinococcus-Thermus	515
k__Bacteria|p__Cyanobacteria	28
k__Bacteria|p__Bacteroidetes	1014
k__Bacteria|p__Gemmatimonadetes	2
k__Bacteria|p__Fusobacteria	124
k__Bacteria|p__Chlamydiae	20
k__Bacteria|p__Verrucomicrobia	8
k__Bacteria|p__Planctomycetes	1
k__Bacteria|p__Nitrospirae	10
k__Bacteria|p__Synergistetes	8
k__Bacteria|p__Spirochaetes	2
k__Eukaryota	6787
k__Eukaryota|k__Fungi	5149
k__Eukaryota|k__Fungi|p__Basidiomycota	3884
k__Eukaryota|k__Fungi|p__Ascomycota	1265
k__Eukaryota|k__Metazoa	489
k__Eukaryota|k__Metazoa|p__Chordata	489
k__Eukaryota|k__Viridiplantae	1121
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1121
k__Eukaryota|p__Apicomplexa	26
k__Eukaryota|p__Euglenozoa	1
k__Archaea	5
k__Archaea|p__Euryarchaeota	5
k__Viruses	42
k__Viruses|k__Heunggongvirae	42
k__Viruses|k__Heunggongvirae|p__Uroviricota	42
