#Classification	GQ22_bracken_F.kreport
k__Bacteria	5846737
k__Bacteria|p__Firmicutes	4602518
k__Bacteria|p__Firmicutes|c__Bacilli	4364831
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	4364704
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	4140955
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	66302
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	23676
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	138
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	133631
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	126
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	126
k__Bacteria|p__Firmicutes|c__Clostridia	141750
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	141750
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	52832
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	78961
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	9386
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	522
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	35
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	12
k__Bacteria|p__Firmicutes|c__Negativicutes	81179
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	68420
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	68420
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	12758
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	12758
k__Bacteria|p__Firmicutes|c__Tissierellia	14693
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	14693
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	14693
