#Classification	SRR20002388_bracken_P.kreport
k__Bacteria	1082263
k__Bacteria|p__Proteobacteria	846997
k__Bacteria|p__Actinobacteria	53563
k__Bacteria|p__Firmicutes	171186
k__Bacteria|p__Deinococcus-Thermus	2741
k__Bacteria|p__Cyanobacteria	75
k__Bacteria|p__Bacteroidetes	7004
k__Bacteria|p__Verrucomicrobia	650
k__Bacteria|p__Chlamydiae	39
k__Bacteria|p__Planctomycetes	1
k__Bacteria|p__Fusobacteria	5
k__Eukaryota	6270
k__Eukaryota|k__Metazoa	3296
k__Eukaryota|k__Metazoa|p__Chordata	3296
k__Eukaryota|k__Fungi	2211
k__Eukaryota|k__Fungi|p__Basidiomycota	2185
k__Eukaryota|k__Fungi|p__Ascomycota	26
k__Eukaryota|k__Viridiplantae	758
k__Eukaryota|k__Viridiplantae|p__Streptophyta	758
k__Eukaryota|p__Apicomplexa	4
k__Archaea	32
k__Archaea|p__Euryarchaeota	32
k__Viruses	164
k__Viruses|k__Heunggongvirae	164
k__Viruses|k__Heunggongvirae|p__Uroviricota	164
