name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus epidermidis	57090	S	1925	3433	5358	0.73307
Staphylococcus sp943908435	57138	S	18	13	31	0.00424
Staphylococcus hominis	57097	S	8	3	11	0.00150
Staphylococcus capitis	57076	S	1	0	1	0.00014
Streptococcus sp000187445	56205	S	14	389	403	0.05514
Streptococcus pseudopneumoniae_H	56161	S	1	245	246	0.03366
Pseudomonas aeruginosa	138123	S	96	201	297	0.04063
Stutzerimonas stutzeri	139027	S	47	138	185	0.02531
Stutzerimonas stutzeri_AO	139038	S	15	32	47	0.00643
Stutzerimonas nitrititolerans	139007	S	5	4	9	0.00123
Stutzerimonas stutzeri_B	139042	S	3	7	10	0.00137
Stutzerimonas stutzeri_C	139043	S	2	4	6	0.00082
Stutzerimonas zhaodongensis	139059	S	1	0	1	0.00014
Stutzerimonas stutzeri_AC	139030	S	1	2	3	0.00041
Stutzerimonas songnenensis	139012	S	1	1	2	0.00027
Stutzerimonas balearica	138998	S	1	2	3	0.00041
Stutzerimonas frequens	139002	S	1	1	2	0.00027
Pseudomonas_E benzenivorans	138212	S	5	8	13	0.00178
Pseudomonas_E cremoris	138265	S	1	2	3	0.00041
Acinetobacter johnsonii	137103	S	2	6	8	0.00109
Acinetobacter sp030053775	137228	S	1	2	3	0.00041
Acinetobacter bereziniae	137066	S	1	3	4	0.00055
Psychrobacter namhaensis	137394	S	2	0	2	0.00027
Vreelandella stevensii	136926	S	1	5	6	0.00082
Billgrantia desiderata	136673	S	1	1	2	0.00027
Paraburkholderia agricolaris	127963	S	3	35	38	0.00520
Paraburkholderia phenoliruptrix	128024	S	2	16	18	0.00246
Paraburkholderia sp005503145	128062	S	1	3	4	0.00055
Burkholderia contaminans	126608	S	2	47	49	0.00670
Aquabacterium parvum	126468	S	27	46	73	0.00999
Comamonas terrigena	126879	S	1	6	7	0.00096
Herbaspirillum huttiense	127116	S	2	3	5	0.00068
Caldimonas aquatica	126790	S	2	1	3	0.00041
QFNR01 sp003248485	130416	S	3	3	6	0.00082
Pelomicrobium methylotrophicum	131573	S	1	0	1	0.00014
Escherichia coli_F	133042	S	1	57	58	0.00794
Escherichia sp005843885	133048	S	1	30	31	0.00424
Alishewanella agri	132296	S	1	1	2	0.00027
Sphingomonas koreensis	125055	S	2	2	4	0.00055
Sphingomonas sp005502745	125170	S	2	11	13	0.00178
Sphingobium limneticum	124833	S	1	5	6	0.00082
Devosia rhizoryzae	118602	S	1	2	3	0.00041
Belnapia rosea	113689	S	1	1	2	0.00027
UBA3913 sp002391425	44759	S	43	5	48	0.00657
Microbacterium indicum	44182	S	2	0	2	0.00027
Leucobacter sp020161315	44083	S	1	0	1	0.00014
Micrococcus lylae	45159	S	12	4	16	0.00219
Micrococcus cohnii	45155	S	1	0	1	0.00014
Kocuria soli	45139	S	3	1	4	0.00055
Kocuria rosea	45136	S	2	0	2	0.00027
Glutamicibacter sp004320535	45112	S	2	0	2	0.00027
Arthrobacter_D frigidicola	45019	S	1	2	3	0.00041
Oceanitalea stevensii	42585	S	4	0	4	0.00055
Janibacter_A massiliensis	43414	S	1	1	2	0.00027
Dermacoccus nishinomiyaensis	43368	S	1	0	1	0.00014
Brachybacterium aquaticum	43294	S	1	0	1	0.00014
Cutibacterium acnes	48418	S	52	81	133	0.01820
Cutibacterium modestum	48421	S	2	1	3	0.00041
Corynebacterium marquesiae	46095	S	3	12	15	0.00205
Corynebacterium kefirresidentii	46075	S	2	4	6	0.00082
Corynebacterium accolens	45989	S	2	3	5	0.00068
Corynebacterium otitidis	46111	S	1	0	1	0.00014
Corynebacterium mucifaciens	46105	S	1	0	1	0.00014
Lawsonella clevelandensis_A	46365	S	4	3	7	0.00096
Mycobacterium cosmeticum	46431	S	1	1	2	0.00027
Streptomyces mutabilis	49283	S	3	3	6	0.00082
Streptomyces sp020873915	49713	S	1	1	2	0.00027
Streptomyces armeniacus	48964	S	1	0	1	0.00014
Parabacteroides merdae	81448	S	3	11	14	0.00192
Porphyromonas pasteri	80772	S	2	0	2	0.00027
Pedobacter sp029851965	90135	S	6	0	6	0.00082
Allomeiothermus silvanus	98864	S	3	1	4	0.00055
Hominimerdicola alba_C	68578	S	1	0	1	0.00014
JAEWCC01 sp023459495	58946	S	1	0	1	0.00014
Anaerococcus sp943913325	71394	S	1	0	1	0.00014
Pyrinomonas methylaliphatogenes	39494	S	1	0	1	0.00014
OLB17 sp021463165	39451	S	1	0	1	0.00014
Nitrospira_D sp900299245	105460	S	1	0	1	0.00014
