#Classification	SRR5091561_bracken_C.kreport
k__Bacteria	1709114
k__Bacteria|p__Bacteroidetes	1424231
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	1424205
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	26
k__Bacteria|p__Proteobacteria	157870
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	157587
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	211
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	71
k__Bacteria|p__Firmicutes	116275
k__Bacteria|p__Firmicutes|c__Clostridia	111524
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	4099
k__Bacteria|p__Firmicutes|c__Bacilli	369
k__Bacteria|p__Firmicutes|c__Negativicutes	274
k__Bacteria|p__Firmicutes|c__Tissierellia	5
k__Bacteria|p__Actinobacteria	8930
k__Bacteria|p__Actinobacteria|c__Actinomycetia	6219
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2710
k__Bacteria|p__Fusobacteria	1770
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1770
k__Bacteria|p__Verrucomicrobia	30
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	30
k__Bacteria|p__Spirochaetes	6
k__Bacteria|p__Spirochaetes|c__Spirochaetia	6
k__Eukaryota	3
k__Eukaryota|k__Viridiplantae	3
k__Eukaryota|k__Viridiplantae|p__Streptophyta	3
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	3
k__Archaea	1
k__Archaea|p__Euryarchaeota	1
k__Archaea|p__Euryarchaeota|c__Methanobacteria	1
k__Viruses	188
k__Viruses|k__Heunggongvirae	188
k__Viruses|k__Heunggongvirae|p__Uroviricota	188
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	188
