#Classification	GQ40_bracken_O.kreport
k__Bacteria	24101076
k__Bacteria|p__Bacteroidetes	18582008
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	18581624
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	18581622
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	2
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	357
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	357
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	26
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	26
k__Bacteria|p__Gemmatimonadetes	1
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	1
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	1
k__Bacteria|p__Firmicutes	5242695
k__Bacteria|p__Firmicutes|c__Clostridia	4892241
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	4892236
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	5
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	291398
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	291398
k__Bacteria|p__Firmicutes|c__Bacilli	53715
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	51798
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	1917
k__Bacteria|p__Firmicutes|c__Negativicutes	4868
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	4196
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	660
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	10
k__Bacteria|p__Firmicutes|c__Tissierellia	470
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	470
k__Bacteria|p__Actinobacteria	161188
k__Bacteria|p__Actinobacteria|c__Actinomycetia	100570
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	98868
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	1321
