name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri	139027	S	506	2465	2971	0.21735
Stutzerimonas stutzeri_AO	139038	S	77	281	358	0.02619
Stutzerimonas frequens	139002	S	8	21	29	0.00212
Stutzerimonas stutzeri_G	139046	S	8	33	41	0.00300
Stutzerimonas stutzeri_AC	139030	S	7	26	33	0.00241
Stutzerimonas stutzeri_B	139042	S	5	20	25	0.00183
Stutzerimonas balearica	138998	S	4	15	19	0.00139
Stutzerimonas sp003488145	139015	S	4	52	56	0.00410
Stutzerimonas stutzeri_N	139048	S	4	7	11	0.00080
Stutzerimonas stutzeri_U	139055	S	3	71	74	0.00541
Stutzerimonas stutzeri_C	139043	S	2	7	9	0.00066
Stutzerimonas songnenensis	139012	S	2	3	5	0.00037
Stutzerimonas sp004331835	139019	S	1	1	2	0.00015
Pseudomonas aeruginosa	138123	S	748	2533	3281	0.24003
Pseudomonas paraeruginosa	138137	S	7	16	23	0.00168
Pseudomonas knackmussii	138128	S	1	2	3	0.00022
Pseudomonas_E alcaligenes	138170	S	6	31	37	0.00271
Pseudomonas_E sp943914515	138895	S	4	5	9	0.00066
Pseudomonas_E bubulae	138227	S	3	5	8	0.00059
Pseudomonas_E benzenivorans	138212	S	3	6	9	0.00066
Pseudomonas_E veronii	138942	S	3	19	22	0.00161
Pseudomonas_E cremoris	138265	S	3	8	11	0.00080
Pseudomonas_E fulva	138356	S	3	3	6	0.00044
Pseudomonas_E monteilii	138453	S	3	22	25	0.00183
Pseudomonas_E sp010095445	138711	S	2	3	5	0.00037
Pseudomonas_E extremaustralis	138286	S	1	3	4	0.00029
Pseudomonas_E oleovorans	138468	S	1	33	34	0.00249
Pseudomonas_E iridis	138395	S	1	5	6	0.00044
Pseudomonas_E toyotomiensis	138926	S	1	9	10	0.00073
Pseudomonas_E putida_Y	138537	S	1	5	6	0.00044
Pseudomonas_E fluvialis	138340	S	1	0	1	0.00007
Pseudomonas_E protegens	138503	S	1	3	4	0.00029
Pseudomonas_E sp013179515	138718	S	1	2	3	0.00022
Pseudomonas_E helleri	138386	S	1	0	1	0.00007
Pseudomonas_E alcaliphila	138174	S	1	3	4	0.00029
Pseudomonas_E guguanensis	138381	S	1	4	5	0.00037
Pseudomonas_E sihuiensis	138562	S	1	46	47	0.00344
Pseudomonas_F tohonis	138977	S	1	2	3	0.00022
Pseudomonas_F otitidis	138963	S	1	1	2	0.00015
Halopseudomonas gallaeciensis	138089	S	1	0	1	0.00007
Acinetobacter johnsonii	137103	S	5	35	40	0.00293
Acinetobacter ursingii	137253	S	4	37	41	0.00300
Acinetobacter sp000400715	137171	S	3	30	33	0.00241
Acinetobacter bereziniae	137066	S	3	23	26	0.00190
Acinetobacter junii	137104	S	3	110	113	0.00827
Vreelandella hamiltonii	136868	S	9	35	44	0.00322
Vreelandella stevensii	136926	S	3	14	17	0.00124
Vreelandella sp001507855	136895	S	1	1	2	0.00015
Isoalcanivorax sp009846755	136026	S	2	1	3	0.00022
Burkholderia contaminans	126608	S	29	485	514	0.03760
Burkholderia ambifaria	126597	S	2	21	23	0.00168
Burkholderia sp017104975	126660	S	2	33	35	0.00256
Burkholderia sp027257875	126662	S	2	22	24	0.00176
Burkholderia sp902833045	126668	S	2	26	28	0.00205
Burkholderia cepacia	126604	S	1	18	19	0.00139
Burkholderia sp003853415	126652	S	1	13	14	0.00102
Paraburkholderia agricolaris	127963	S	41	231	272	0.01990
Paraburkholderia phytofirmans	128028	S	19	84	103	0.00754
Paraburkholderia phenoliruptrix	128024	S	15	70	85	0.00622
Paraburkholderia fungorum	127991	S	4	26	30	0.00219
Paraburkholderia sp013409255	128066	S	3	21	24	0.00176
Paraburkholderia domus	127983	S	1	4	5	0.00037
Paraburkholderia aromaticivorans	127965	S	1	5	6	0.00044
Paraburkholderia sp000745015	128047	S	1	7	8	0.00059
Aquabacterium parvum	126468	S	276	1969	2245	0.16424
Aquabacterium sp003963115	126474	S	1	0	1	0.00007
Herbaspirillum huttiense	127116	S	15	95	110	0.00805
Hylemonella sp019745555	127248	S	18	67	85	0.00622
Cupriavidus basilensis	126906	S	7	51	58	0.00424
Cupriavidus metallidurans	126920	S	2	13	15	0.00110
Cupriavidus basilensis_F	126910	S	1	3	4	0.00029
Cupriavidus pauculus_C	126934	S	1	3	4	0.00029
Alcaligenes nematophilus	126417	S	3	14	17	0.00124
Alcaligenes faecalis_D	126416	S	1	6	7	0.00051
Acidovorax temperans	126391	S	5	46	51	0.00373
Acidovorax sp003231145	126373	S	1	7	8	0.00059
Acidovorax facilis	126353	S	1	5	6	0.00044
Comamonas tsuruhatensis	126889	S	1	4	5	0.00037
Comamonas thiooxydans	126888	S	1	2	3	0.00022
Comamonas denitrificans_A	126838	S	1	4	5	0.00037
Caballeronia udeis	126787	S	3	1	4	0.00029
Caballeronia zhejiangensis	126789	S	1	0	1	0.00007
Achromobacter animicus	126298	S	2	1	3	0.00022
Achromobacter xylosoxidans	126338	S	1	2	3	0.00022
Telluria sp003484545	129202	S	2	3	5	0.00037
Aquincola tertiaricarbonis_B	126535	S	1	5	6	0.00044
Ralstonia mannitolilytica	128604	S	1	4	5	0.00037
Tepidicella xavieri	129254	S	2	6	8	0.00059
Pelomonas sp003963075	128181	S	2	5	7	0.00051
Ideonella sp016213265	127276	S	1	5	6	0.00044
Sulfuritalea sp016708585	131025	S	2	3	5	0.00037
CU05-9 sp943913335	140813	S	20	15	35	0.00256
Stenotrophomonas maltophilia	141133	S	1	23	24	0.00176
Xanthomonas campestris	141272	S	2	2	4	0.00029
Silanimonas lenta	141109	S	2	7	9	0.00066
Enterobacter kobei	132975	S	6	24	30	0.00219
Leclercia tamurae	133191	S	3	2	5	0.00037
Leclercia_A pneumoniae	133192	S	2	2	4	0.00029
Klebsiella michiganensis	133140	S	1	1	2	0.00015
Klebsiella oxytoca	133142	S	1	0	1	0.00007
Acidithiobacillus sp021827445	126053	S	2	2	4	0.00029
Agrobacterium tomkonis	119083	S	3	33	36	0.00263
Neorhizobium sp002500765	119720	S	1	1	2	0.00015
Aureimonas altamirensis_A	119207	S	1	2	3	0.00022
Methylobacterium thiocyanatum	118356	S	2	8	10	0.00073
Methylobacterium sp947444195	118349	S	1	1	2	0.00015
Bradyrhizobium japonicum_C	120464	S	2	5	7	0.00051
Bradyrhizobium sp029892425	120642	S	1	0	1	0.00007
UBA4765 sp002365175	120294	S	2	1	3	0.00022
Sphingomonas taxi_B	125309	S	3	3	6	0.00044
Sphingomonas sp019749955	125206	S	1	5	6	0.00044
Sphingobium yanoikuyae_A	124910	S	3	22	25	0.00183
Sphingobium xenophagum	124908	S	1	5	6	0.00044
