#Classification	SRR20002384_bracken_C.kreport
k__Bacteria	1495069
k__Bacteria|p__Actinobacteria	1301006
k__Bacteria|p__Actinobacteria|c__Actinomycetia	1300933
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	18
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	55
k__Bacteria|p__Firmicutes	28644
k__Bacteria|p__Firmicutes|c__Bacilli	28468
k__Bacteria|p__Firmicutes|c__Clostridia	165
k__Bacteria|p__Firmicutes|c__Tissierellia	7
k__Bacteria|p__Firmicutes|c__Negativicutes	3
k__Bacteria|p__Deinococcus-Thermus	1640
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	1640
k__Bacteria|p__Proteobacteria	163631
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	157284
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	4097
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2120
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	128
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1
k__Bacteria|p__Bacteroidetes	142
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	89
k__Bacteria|p__Bacteroidetes|c__Cytophagia	17
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	31
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	4
k__Bacteria|p__Chlamydiae	2
k__Bacteria|p__Chlamydiae|c__Chlamydiia	2
k__Bacteria|p__Planctomycetes	1
k__Bacteria|p__Planctomycetes|c__Planctomycetia	1
k__Bacteria|p__Fusobacteria	1
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1
k__Eukaryota	1728
k__Eukaryota|k__Metazoa	823
k__Eukaryota|k__Metazoa|p__Chordata	823
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	823
k__Eukaryota|k__Fungi	669
k__Eukaryota|k__Fungi|p__Basidiomycota	664
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Malasseziomycetes	664
k__Eukaryota|k__Fungi|p__Ascomycota	4
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes	3
k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes	1
k__Eukaryota|k__Viridiplantae	235
k__Eukaryota|k__Viridiplantae|p__Streptophyta	235
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	235
k__Viruses	22
k__Viruses|k__Heunggongvirae	22
k__Viruses|k__Heunggongvirae|p__Uroviricota	22
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	22
