name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Burkholderia contaminans	126608	S	65	1133	1198	0.30908
Burkholderia sp017104975	126660	S	2	32	34	0.00877
Burkholderia cepacia	126604	S	1	18	19	0.00490
Paraburkholderia agricolaris	127963	S	6	36	42	0.01084
Paraburkholderia phenoliruptrix	128024	S	5	28	33	0.00851
Paraburkholderia phytofirmans	128028	S	4	20	24	0.00619
Paraburkholderia fungorum	127991	S	4	27	31	0.00800
Paraburkholderia sp000745015	128047	S	4	31	35	0.00903
Aquabacterium parvum	126468	S	51	284	335	0.08643
Aquabacterium sp001770725	126471	S	1	2	3	0.00077
Herbaspirillum huttiense	127116	S	1	10	11	0.00284
Hylemonella sp019745555	127248	S	2	8	10	0.00258
Alcaligenes nematophilus	126417	S	1	3	4	0.00103
Telluria sp030411995	129229	S	1	4	5	0.00129
Pelomonas sp003963075	128181	S	1	4	5	0.00129
Neisseria elongata	130346	S	3	0	3	0.00077
Pseudomonas aeruginosa	138123	S	155	583	738	0.19040
Pseudomonas paraeruginosa	138137	S	5	14	19	0.00490
Stutzerimonas stutzeri	139027	S	31	225	256	0.06605
Stutzerimonas stutzeri_AO	139038	S	14	64	78	0.02012
Stutzerimonas stutzeri_AE	139032	S	4	16	20	0.00516
Stutzerimonas songnenensis	139012	S	2	5	7	0.00181
Stutzerimonas stutzeri_B	139042	S	2	11	13	0.00335
Stutzerimonas oligotrophica	139009	S	1	2	3	0.00077
Pseudomonas_E alcaligenes	138170	S	2	21	23	0.00593
Pseudomonas_E palmensis	138476	S	1	4	5	0.00129
Pseudomonas_E cremoris	138265	S	1	6	7	0.00181
Pseudomonas_E shirazensis	138560	S	1	1	2	0.00052
Acinetobacter sp013417155	137214	S	1	27	28	0.00722
Acinetobacter johnsonii	137103	S	1	2	3	0.00077
Moraxella_A osloensis	137341	S	2	4	6	0.00155
Psychrobacter sanguinis	137406	S	2	3	5	0.00129
Oceanobacter sp002723385	136435	S	2	0	2	0.00052
Pseudidiomarina tainanensis	132606	S	2	1	3	0.00077
Xanthomonas campestris	141272	S	1	8	9	0.00232
CU05-9 sp943913335	140813	S	6	1	7	0.00181
Stenotrophomonas maltophilia_P	141162	S	3	5	8	0.00206
Afipia broomeae	120310	S	1	2	3	0.00077
Methylobacterium rhodesianum	118285	S	1	3	4	0.00103
Methylobacterium thiocyanatum	118356	S	1	1	2	0.00052
Sphingomonas sp002292295	125147	S	2	7	9	0.00232
Paracoccus denitrificans_B	121826	S	1	2	3	0.00077
Pseudoroseomonas sp016107285	114005	S	2	0	2	0.00052
Elstera cyanobacteriorum	115160	S	1	0	1	0.00026
Cutibacterium acnes	48418	S	128	340	468	0.12074
Cutibacterium granulosum	48420	S	6	1	7	0.00181
Cutibacterium namnetense	48422	S	3	1	4	0.00103
Cutibacterium modestum	48421	S	2	0	2	0.00052
UBA3913 sp002391425	44759	S	29	7	36	0.00929
Gulosibacter chungangensis	43926	S	1	0	1	0.00026
Rothia terrae	45271	S	2	11	13	0.00335
Rothia amarae	45224	S	1	11	12	0.00310
Kocuria salsicia	45138	S	1	2	3	0.00077
Arthrobacter_D ruber	45022	S	2	0	2	0.00052
Micrococcus luteus	45158	S	1	3	4	0.00103
Actinomyces sp001278845	42459	S	4	3	7	0.00181
Corynebacterium pyruviciproducens	46130	S	1	8	9	0.00232
Corynebacterium sp027886475	46180	S	1	9	10	0.00258
Lawsonella clevelandensis_A	46365	S	10	2	12	0.00310
Mycobacterium sp001665295	46625	S	2	8	10	0.00258
Gordonia hongkongensis	46306	S	2	1	3	0.00077
Amycolatopsis_D marina	47355	S	1	0	1	0.00026
Micromonospora globbae	45811	S	1	1	2	0.00052
Streptococcus sp000187445	56205	S	16	66	82	0.02116
Streptococcus sp004570525	56242	S	1	0	1	0.00026
Streptococcus oralis_BD	56048	S	1	8	9	0.00232
Limosilactobacillus fermentum	55598	S	2	1	3	0.00077
Staphylococcus epidermidis	57090	S	4	26	30	0.00774
Staphylococcus saccharolyticus	57118	S	3	10	13	0.00335
Jeotgalicoccus psychrophilus	57014	S	1	0	1	0.00026
Planococcus glaciei	53789	S	3	2	5	0.00129
Bacillus spizizenii	53509	S	1	0	1	0.00026
Brevibacillus agri	54809	S	1	1	2	0.00052
Gemmiger qucibialis	68499	S	4	6	10	0.00258
Roseburia hominis	63055	S	2	6	8	0.00206
Blautia sp900541955	60733	S	1	3	4	0.00103
Waterburya minor	97038	S	3	0	3	0.00077
Deinococcus fonticola	98769	S	1	0	1	0.00026
Allomeiothermus silvanus	98864	S	1	0	1	0.00026
Nitrospira_D sp900299245	105460	S	2	0	2	0.00052
