#Classification	SRR20002360_bracken_P.kreport
k__Bacteria	663471
k__Bacteria|p__Proteobacteria	376396
k__Bacteria|p__Actinobacteria	30282
k__Bacteria|p__Firmicutes	256199
k__Bacteria|p__Deinococcus-Thermus	82
k__Bacteria|p__Cyanobacteria	1
k__Bacteria|p__Bacteroidetes	425
k__Bacteria|p__Verrucomicrobia	69
k__Bacteria|p__Spirochaetes	10
k__Bacteria|p__Fusobacteria	5
k__Eukaryota	2500
k__Eukaryota|k__Metazoa	1414
k__Eukaryota|k__Metazoa|p__Chordata	1414
k__Eukaryota|k__Fungi	891
k__Eukaryota|k__Fungi|p__Basidiomycota	848
k__Eukaryota|k__Fungi|p__Ascomycota	42
k__Eukaryota|k__Viridiplantae	193
k__Eukaryota|k__Viridiplantae|p__Streptophyta	193
k__Eukaryota|p__Apicomplexa	1
k__Archaea	27
k__Archaea|p__Euryarchaeota	26
k__Archaea|p__Thaumarchaeota	1
k__Viruses	124
k__Viruses|k__Heunggongvirae	124
k__Viruses|k__Heunggongvirae|p__Uroviricota	123
k__Viruses|k__Heunggongvirae|p__Peploviricota	1
