#Classification	SRR20002437_bracken_P.kreport
k__Bacteria	99944
k__Bacteria|p__Proteobacteria	88799
k__Bacteria|p__Actinobacteria	9376
k__Bacteria|p__Firmicutes	1696
k__Bacteria|p__Deinococcus-Thermus	29
k__Bacteria|p__Bacteroidetes	40
k__Bacteria|p__Fusobacteria	2
k__Eukaryota	2416
k__Eukaryota|k__Metazoa	2215
k__Eukaryota|k__Metazoa|p__Chordata	2215
k__Eukaryota|k__Fungi	165
k__Eukaryota|k__Fungi|p__Basidiomycota	164
k__Eukaryota|k__Fungi|p__Ascomycota	1
k__Eukaryota|k__Viridiplantae	25
k__Eukaryota|k__Viridiplantae|p__Streptophyta	25
k__Eukaryota|p__Apicomplexa	9
k__Viruses	21
k__Viruses|k__Heunggongvirae	21
k__Viruses|k__Heunggongvirae|p__Uroviricota	21
