#Classification	SRR20002380_bracken_P.kreport
k__Bacteria	7156240
k__Bacteria|p__Firmicutes	6991948
k__Bacteria|p__Actinobacteria	15448
k__Bacteria|p__Deinococcus-Thermus	53
k__Bacteria|p__Chloroflexi	6
k__Bacteria|p__Cyanobacteria	2
k__Bacteria|p__Proteobacteria	148641
k__Bacteria|p__Bacteroidetes	124
k__Bacteria|p__Verrucomicrobia	15
k__Bacteria|p__Fusobacteria	1
k__Eukaryota	2495
k__Eukaryota|k__Metazoa	1726
k__Eukaryota|k__Metazoa|p__Chordata	1726
k__Eukaryota|k__Fungi	648
k__Eukaryota|k__Fungi|p__Basidiomycota	506
k__Eukaryota|k__Fungi|p__Ascomycota	142
k__Eukaryota|k__Viridiplantae	96
k__Eukaryota|k__Viridiplantae|p__Streptophyta	96
k__Eukaryota|p__Apicomplexa	24
k__Archaea	559
k__Archaea|p__Euryarchaeota	559
k__Viruses	26
k__Viruses|k__Heunggongvirae	26
k__Viruses|k__Heunggongvirae|p__Uroviricota	26
