feature	Abiotrophia.defectiva	Acidaminococcus.intestini	Acinetobacter.junii	Actinomyces.naeslundii	Actinomyces.oris	Actinomyces.pacaensis	Actinomyces.sp..HMT.175	Actinomyces.sp..oral.taxon.169	Actinomyces.sp..oral.taxon.171	Actinomyces.sp..oral.taxon.414	Actinomyces.sp..oral.taxon.897	Acutalibacter.muris	Adlercreutzia.equolifaciens	Adlercreutzia.hattorii	Aggregatibacter.aphrophilus	Akkermansia.muciniphila	Alistipes.communis	Alistipes.dispar	Alistipes.finegoldii	Alistipes.indistinctus	Alistipes.megaguti	Alistipes.onderdonkii	Alistipes.senegalensis	Alistipes.shahii	Alistipes.sp..dk3624	Alkalihalobacillus.clausii	Amedibacterium.intestinale	Aminipila.luticellarii	Anaerobutyricum.hallii	Anaerococcus.mediterraneensis	Anaerococcus.obesiensis	Anaerococcus.vaginalis	Anaerostipes.caccae	Anaerostipes.hadrus	Anaerostipes.rhamnosivorans	Anaerotignum.propionicum	Arachnia.propionica	Arachnia.rubra	Bacillus.paralicheniformis	Bacteroides.caccae	Bacteroides.caecimuris	Bacteroides.cellulosilyticus	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.fragilis	Bacteroides.helcogenes	Bacteroides.heparinolyticus	Bacteroides.intestinalis	Bacteroides.luhongzhouii	Bacteroides.nordii	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.sp..A1C1	Bacteroides.sp..CACC.737	Bacteroides.sp..CBA7301	Bacteroides.sp..HF.162	Bacteroides.sp..KGMB07931	Bacteroides.sp..KGMB10229	Bacteroides.sp..M10	Bacteroides.sp..ZJ.18	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.xylanisolvens	Bacteroides.zhangwenhongi	Bacteroides.zoogleoformans	Barnesiella.viscericola	Berryella.intestinalis	Bifidobacterium.adolescentis	Bifidobacterium.angulatum	Bifidobacterium.animalis	Bifidobacterium.bifidum	Bifidobacterium.breve	Bifidobacterium.catenulatum	Bifidobacterium.dentium	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Bifidobacterium.pullorum	Bifidobacterium.scardovii	Bifidobacterium.subtile	Bifidobacterium.thermophilum	Blautia.argi	Blautia.hansenii	Blautia.liquoris	Blautia.massiliensis	Blautia.obeum	Blautia.producta	Blautia.pseudococcoides	Blautia.sp..NBRC.113351	Blautia.sp..SC05B48	Bradyrhizobium.betae	Bradyrhizobium.sp..BTAi1	Butyricicoccus.sp..GAM44	Butyricimonas.faecalis	Butyricimonas.virosa	Butyrivibrio.fibrisolvens	Butyrivibrio.proteoclasticus	Campylobacter.coli	Campylobacter.concisus	Campylobacter.hominis	Campylobacter.jejuni	Campylobacter.rectus	Campylobacter.ureolyticus	Carnobacterium.divergens	Christensenella.minuta	Christensenella.sp..Marseille.P3954	Cloacibacillus.porcorum	Cloacibacterium.caeni	Clostridioides.difficile	Clostridium.bornimense	Clostridium.cadaveris	Clostridium.chauvoei	Clostridium.perfringens	Clostridium.septicum	Clostridium.sp..C1	Clostridium.sp..M62.1	Clostridium.sp..SY8519	Collinsella.aerofaciens	Collinsella.stercoris	Coprobacter.secundus	Coprococcus.catus	Coprococcus.comes	Coprococcus.eutactus	Coprococcus.sp..ART55.1	Corynebacterium.matruchotii	Corynebacterium.propinquum	Corynebacterium.segmentosum	Cruoricaptor.ignavus	Cutibacterium.acnes	Cytobacillus.kochii	Desulfovibrio.fairfieldensis	Desulfovibrio.piger	Dialister.hominis	Dialister.massiliensis	Dialister.pneumosintes	Dolosigranulum.pigrum	Duncaniella.dubosii	Dysosmobacter.sp..Marseille.Q4140	Dysosmobacter.welbionis	Eggerthella.guodeyinii	Eggerthella.lenta	Eggerthella.sp..YY7918	Enterocloster.bolteae	Enterocloster.clostridioformis	Enterococcus.cecorum	Enterococcus.faecalis	Enterococcus.faecium	Erysipelatoclostridium.ramosum	Escherichia.coli	Eubacterium.callanderi	Eubacterium.limosum	Eubacterium.maltosivorans	Eubacterium.sp..NSJ.61	Eubacterium.sp..c.25	Ezakiella.massiliensis	Faecalibacillus.intestinalis	Faecalibacterium.prausnitzii	Faecalibaculum.rodentium	Faecalicatena.sp..Marseille.Q4148	Faecalitalea.cylindroides	Fannyhessea.vaginae	Fastidiosipila.sanguinis	Filifactor.alocis	Finegoldia.magna	Flavonifractor.plautii	Flintibacter.sp..KGMB00164	Fusobacterium.nucleatum	Fusobacterium.pseudoperiodonticum	Gardnerella.vaginalis	Gemella.haemolysans	Gemella.morbillorum	Gemella.sanguinis	Gemella.sp..oral.taxon.928	Gordonibacter.pamelaeae	Gordonibacter.urolithinfaciens	Granulicatella.adiacens	Granulicatella.elegans	Haemophilus.influenzae	Haemophilus.parainfluenzae	Helcococcus.kunzii	Hungatella.hathewayi	Intestinibaculum.porci	Intestinimonas.butyriciproducens	Jeotgalibaca.arthritidis	Klebsiella.pneumoniae	Komagataeibacter.oboediens	Lachnoanaerobaculum.umeaense	Lachnoclostridium.phocaeense	Lachnoclostridium.sp..YL32	Lachnospira.eligens	Lacrimispora.saccharolytica	Lacticaseibacillus.paracasei	Lacticaseibacillus.rhamnosus	Lactiplantibacillus.plantarum	Lactobacillus.acetotolerans	Lactobacillus.acidophilus	Lactobacillus.crispatus	Lactobacillus.delbrueckii	Lactobacillus.gasseri	Lactobacillus.iners	Lactococcus.cremoris	Lactococcus.garvieae	Lactococcus.lactis	Lactococcus.raffinolactis	Lancefieldella.parvula	Latilactobacillus.curvatus	Latilactobacillus.sakei	Lautropia.mirabilis	Lawsonella.clevelandensis	Leuconostoc.carnosum	Leuconostoc.citreum	Leuconostoc.gelidum	Leuconostoc.mesenteroides	Ligilactobacillus.agilis	Ligilactobacillus.animalis	Ligilactobacillus.ruminis	Ligilactobacillus.salivarius	Limosilactobacillus.fermentum	Limosilactobacillus.mucosae	Limosilactobacillus.reuteri	Longibaculum.sp..KGMB06250	Longicatena.caecimuris	Mageeibacillus.indolicus	Massilistercora.timonensis	Megamonas.funiformis	Megasphaera.elsdenii	Megasphaera.massiliensis	Mesorhizobium.terrae	Methylobacterium.sp..DM1	Methylorubrum.extorquens	Minimicrobia.vallesae	Mobiluncus.curtisii	Mogibacterium.diversum	Mogibacterium.pumilum	Monoglobus.pectinilyticus	Murdochiella.vaginalis	Nanosynbacter.featherlites	Nanosynbacter.lyticus	Nanosynbacter.sp..HMT352	Ndongobacter.massiliensis	Neisseria.polysaccharea	Niallia.circulans	Novisyntrophococcus.fermenticellae	Odoribacter.splanchnicus	Olsenella.sp..GAM18	Olsenella.sp..oral.taxon.807	Oscillibacter.sp..NSJ.62	Oscillibacter.sp..PEA192	Paeniclostridium.sordellii	Pandoraea.pnomenusa	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.johnsonii	Parabacteroides.merdae	Parabacteroides.sp..CT06	Paraprevotella.xylaniphila	Parolsenella.catena	Parolsenella.massiliensis	Parvimonas.micra	Pauljensenia.hongkongensis	Peptacetobacter.hiranonis	Peptoniphilus.harei	Phascolarctobacterium.faecium	Phascolarctobacterium.sp..Marseille.Q4147	Phocaeicola.coprophilus	Phocaeicola.dorei	Phocaeicola.salanitronis	Phocaeicola.vulgatus	Phoenicibacter.congonensis	Porphyromonas.asaccharolytica	Porphyromonas.gingivalis	Prevotella.buccalis	Prevotella.copri	Prevotella.dentalis	Prevotella.denticola	Prevotella.histicola	Prevotella.intermedia	Prevotella.jejuni	Prevotella.melaninogenica	Prevotella.nigrescens	Prevotella.scopos	Propionibacterium.acidifaciens	Propionibacterium.freudenreichii	Propionimicrobium.sp..Marseille.P3275	Pseudobutyrivibrio.xylanivorans	Pseudomonas.aeruginosa	Pusillimonas.faecalis	Ralstonia.insidiosa	Ralstonia.mannitolilytica	Ralstonia.pickettii	Ralstonia.solanacearum	Romboutsia.hominis	Romboutsia.ilealis	Romboutsia.sp..CE17	Roseburia.hominis	Roseburia.intestinalis	Rothia.aeria	Rothia.dentocariosa	Rothia.mucilaginosa	Ruminiclostridium.herbifermentans	Ruminococcus.albus	Ruminococcus.bicirculans	Ruminococcus.bovis	Ruminococcus.champanellensis	Ruthenibacterium.lactatiformans	Sarcina.sp..JB2	Schaalia.meyeri	Schaalia.odontolytica	Schaalia.turicensis	Sodaliphilus.pleomorphus	Solibaculum.mannosilyticum	Staphylococcus.aureus	Staphylococcus.epidermidis	Streptobacillus.moniliformis	Streptococcus.acidominimus	Streptococcus.agalactiae	Streptococcus.anginosus	Streptococcus.australis	Streptococcus.canis	Streptococcus.constellatus	Streptococcus.cristatus	Streptococcus.dysgalactiae	Streptococcus.equi	Streptococcus.equinus	Streptococcus.gordonii	Streptococcus.gwangjuense	Streptococcus.ilei	Streptococcus.infantis	Streptococcus.intermedius	Streptococcus.koreensis	Streptococcus.lactarius	Streptococcus.lutetiensis	Streptococcus.mitis	Streptococcus.mutans	Streptococcus.oralis	Streptococcus.parasanguinis	Streptococcus.parasuis	Streptococcus.pasteurianus	Streptococcus.pneumoniae	Streptococcus.pseudopneumoniae	Streptococcus.pseudoporcinus	Streptococcus.pyogenes	Streptococcus.rubneri	Streptococcus.salivarius	Streptococcus.sanguinis	Streptococcus.sp..116.D4	Streptococcus.sp..1643	Streptococcus.sp..A12	Streptococcus.sp..FDAARGOS.192	Streptococcus.sp..HSISM1	Streptococcus.sp..HSISS1	Streptococcus.sp..HSISS2	Streptococcus.sp..HSISS3	Streptococcus.sp..LPB0220	Streptococcus.sp..NPS.308	Streptococcus.sp..NSJ.72	Streptococcus.sp..oral.taxon.061	Streptococcus.sp..oral.taxon.431	Streptococcus.suis	Streptococcus.thermophilus	Streptococcus.vestibularis	Sutterella.faecalis	Sutterella.wadsworthensis	Treponema.medium	Treponema.peruense	Treponema.phagedenis	Trueperella.pyogenes	Turicibacter.sanguinis	Turicibacter.sp..H121	Turicibacter.sp..TJ11	Turicimonas.muris	Veillonella.atypica	Veillonella.dispar	Veillonella.nakazawae	Veillonella.parvula	Veillonella.rodentium	Veillonella.sp..S12025.13	Vescimonas.coprocola	Vescimonas.fastidiosa	Weissella.cibaria	Weissella.confusa	Weissella.paramesenteroides	X.Clostridium..hylemonae	X.Clostridium..innocuum	X.Clostridium..scindens	X.Ruminococcus..gnavus	X.Ruminococcus..torques
NS67	4.04505653640686e-06	0	0	2.42703392184411e-05	0.000700244231524654	4.49450726267429e-06	0	1.30340710617554e-05	0	2.69670435760457e-06	0	4.49450726267429e-07	0.00020270227754661	0.00228635584452241	0	0.00615522769623243	4.49450726267429e-07	0	0	8.98901452534857e-07	0	3.59560581013943e-06	0	2.29219870396389e-05	0	0	0.000196409967378866	0	0.0237629093484852	3.19110015649874e-05	0	1.43824232405577e-05	0.000104272568494043	0.00141397198483733	0	4.04505653640686e-06	6.292310167744e-06	0	1.34835217880229e-06	1.16857188829531e-05	1.30340710617554e-05	4.49450726267429e-07	2.69670435760457e-06	0	0.000167645120897751	0	4.49450726267429e-07	0	1.79780290506971e-06	5.39340871520914e-06	1.75285783244297e-05	0	5.84285944147657e-06	0	0	7.19121162027886e-06	1.84274797769646e-05	0	8.98901452534857e-07	0	1.48318739668251e-05	7.37099191078583e-05	0.0102074754442596	8.26989336332069e-05	8.98901452534857e-07	0	4.49450726267429e-07	3.10121001124526e-05	0.132227954217151	2.5169240670976e-05	0	1.16857188829531e-05	5.43835378783589e-05	0.000258434167603771	0	0.000233264926932795	0.00105531030527592	0	1.03373667041509e-05	0	1.12362681566857e-05	0.000475069417664672	0.000536194716437042	0	0.0107297371881823	0.00266254610240825	2.11241841345691e-05	2.69670435760457e-06	0.000349672665036059	0.00244411304944228	1.34835217880229e-06	2.24725363133714e-06	7.77549756442651e-05	2.56186913972434e-05	0	1.79780290506971e-06	0	0	0	0	0.000249445153078423	0	7.64066234654629e-06	0	0.000133486865701426	0.000312368254755863	4.49450726267429e-06	0	0.00200230298552139	0	4.04505653640686e-06	0	0.000195960516652599	0	0.00240725808988835	0.00741503808196004	4.17989175428709e-05	0.0417126230034275	0	0	0.0114452627444001	0.00839753736958064	0.00135734119332763	0.0342387068763264	0	2.8315395754848e-05	0	2.56186913972434e-05	0	0	0	8.98901452534857e-07	0	0	0	0	0	0.00104272568494043	0.0146062497022389	0	0.00220140965725786	4.94395798894171e-06	0.00683704444798012	0.000616646396438912	0	1.07868174304183e-05	0.00335829582667023	0.00300457810509776	0.0345146696222546	2.69670435760457e-06	1.61802261456274e-05	0.000752380515771675	0.000504283714872055	5.39340871520914e-05	0	5.84285944147657e-06	0.16152944486543	0	0.000202252826820343	0.00053484636425824	0	2.69670435760457e-06	0.000210792390619424	9.61824554212297e-05	0.00303603965593648	1.66296768718949e-05	0	0	3.146155083872e-06	1.79780290506971e-06	4.89901291631497e-05	4.49450726267429e-06	0	4.49450726267429e-06	0	3.146155083872e-06	0	1.79780290506971e-06	6.24736509511726e-05	0	4.44956219004754e-05	0	0.00169442923802821	0	0	1.34835217880229e-06	5.39340871520914e-06	0.00153667203310834	0.00066249037051819	0.00372055311204177	0.00263378125592713	0	0	1.61802261456274e-05	0	0	0	0	0	4.04505653640686e-06	2.74164943023131e-05	0	7.95527785493349e-05	0	8.98901452534857e-07	0	0	0	0	0	0	1.79780290506971e-06	6.74176089401143e-06	2.2023085587104e-05	0	0.0128830556177296	0	0	0	1.03373667041509e-05	0.000255737463246167	0.0101607325687278	3.146155083872e-06	0.0015757742462936	1.34835217880229e-06	0	0	0.000134835217880229	0	0	4.44956219004754e-05	0	3.7753861006464e-05	0	1.21351696092206e-05	1.79780290506971e-06	0	0	4.49450726267429e-06	1.79780290506971e-06	0	0	1.79780290506971e-06	1.34835217880229e-06	6.292310167744e-06	0	0.000341582551963246	0.00331065404968588	8.98901452534857e-07	0	0.000245400096542016	0	0	0.000102924216315241	0.00109800812427133	3.59560581013943e-06	0	3.59560581013943e-05	7.01143132977189e-05	8.53956379908114e-06	1.16857188829531e-05	5.43835378783589e-05	0	2.69670435760457e-06	9.438465251616e-06	0.000322705621460014	1.79780290506971e-06	0.00627837719522971	0	9.438465251616e-06	0	4.44956219004754e-05	0.00743930842117848	0	0	0	2.06747334083017e-05	4.94395798894171e-06	8.98901452534857e-06	1.79780290506971e-06	0	0	0	0	0	0	0.00138610603980875	0.000315514409839735	6.74176089401143e-05	0.00011011542793552	0	0	0.000650355200908969	2.8315395754848e-05	0.0186270358994273	0.00597454850427293	0	4.49450726267429e-07	1.48318739668251e-05	0.000177083586149367	4.49450726267429e-07	0.055160188733349	0	0.000163150613635077	0.0431989565551939	0.000378886962243442	9.88791597788343e-06	3.28099030175223e-05	9.16879481585554e-05	0	0.0030454781211881	0	5.39340871520914e-06	2.69670435760457e-06	5.84285944147657e-06	0.000823843181248197	1.75285783244297e-05	3.59560581013943e-06	1.30340710617554e-05	0	2.69670435760457e-06	0	1.79780290506971e-06	0	8.53956379908114e-06	0	0	0	4.04505653640686e-06	7.19121162027886e-06	0	0	0	2.24725363133714e-06	5.39340871520914e-06	5.0338481341952e-05	0	3.50571566488594e-05	0	0	8.98901452534857e-07	7.64066234654629e-06	0	0.00116722353611651	2.92142972073829e-05	0	0	1.79780290506971e-06	1.16857188829531e-05	1.39329725142903e-05	0	8.98901452534857e-06	0	1.75285783244297e-05	0	0	4.49450726267429e-06	0	0.000177083586149367	0.000275962745928201	8.98901452534857e-07	2.29219870396389e-05	3.7753861006464e-05	0	8.53956379908114e-06	0	0.00012584620335488	0.000247197899447086	0.00376999269193119	1.97758319557669e-05	0	5.39340871520914e-06	1.07868174304183e-05	2.87648464811154e-05	8.40472858120091e-05	0	1.03373667041509e-05	0.000927666299015973	0.00312053639247476	0	1.34835217880229e-06	0	0	0.00289131652207837	0.00246838338866072	0.0149321014787828	0.244013541051481
NS46	0	0	0.00098303035971896	4.496936686729e-07	0.000219900203981048	8.993873373458e-07	3.1478556807103e-06	1.7987746746916e-06	4.496936686729e-07	0	0	7.1950986987664e-06	0.00115481334115201	0.00621881374407753	0	0.00260597480995946	0.00167331014113186	3.5975493493832e-06	0.000149747991668076	1.12423417168225e-05	3.5975493493832e-06	9.98319944453838e-05	7.91460856864304e-05	0.00758543280317448	0	8.993873373458e-07	5.71110959214583e-05	2.42834581083366e-05	0.0165500760881687	2.6981620120374e-06	1.61889720722244e-05	2.38337644396637e-05	4.0472430180561e-05	0.0330542834221328	0	0	0	0	0	0.000203261538240151	3.10288631384301e-05	0.0045018833170844	0.000567063716196527	7.55485363370472e-05	0.0242407372098127	1.7987746746916e-06	0	5.57620149154396e-05	9.8932607108038e-06	1.7987746746916e-06	0.00443667773512683	2.2484683433645e-06	0.000890843157641015	3.68748808311778e-05	1.75380530782431e-05	0.000173132062439066	4.40699795299442e-05	0.00022169897865574	6.2957113614206e-05	0.000112423417168225	0.0333893052052942	0.00637575683444438	0.0372575701432184	0.000921872020779445	2.51828454456824e-05	0	1.16920353854954e-05	0	0.0286171559933373	4.9466303554019e-06	0	1.07926480481496e-05	7.68976173430659e-05	0.000391233491745423	0	0.022700536394608	0.000157842477704188	1.7987746746916e-06	2.2484683433645e-06	0	0	0.000137606262613907	8.45424097105052e-05	1.7987746746916e-06	0.0152162846668849	0.00373875316134649	3.28276378131217e-05	0	7.6447923674393e-06	0.003511208164998	1.3490810060187e-06	0	4.496936686729e-07	6.47558882888976e-05	0.00118359373594707	0	0	0.000267118039191703	0	0.00519126371115996	2.11356024276263e-05	0	2.65319264517011e-05	0	0.00200698284328715	0.000266218651854357	0	5.98092579334957e-05	0.0041169455367004	0	4.99159972226919e-05	0	6.56552756262434e-05	0	4.63184478733087e-05	0.0623207970730338	2.96797821324114e-05	0.000234290401378581	4.496936686729e-07	1.12423417168225e-05	0.0132425791550796	0.0340418107185385	0.00616485050383679	0.217584281587383	0	0	0	9.39859767526361e-05	1.7987746746916e-06	0	0	0	0	0	0	1.3490810060187e-06	0	0.000151546766342767	0.00869527677745919	0	0.00716451952929664	4.9466303554019e-05	0.000209107555932899	0.000309389244046955	1.07926480481496e-05	0	0.00114087283742315	0.000188421647173945	0.0288572924124087	0.000349411980558843	0.00020011368255944	0.000486568549504078	0.000158292171372861	1.43901973975328e-05	5.48626275780938e-05	0.0011350268197304	0.124407303744689	0	0.00452526738785539	0.00144711422578939	0	8.993873373458e-07	4.76675288793274e-05	6.07086452708415e-05	0.00147949216993384	6.20577262768602e-05	8.993873373458e-07	0	0	0	7.1950986987664e-06	2.06859087589534e-05	0	0.000447445200329535	0.000411919400504376	1.61889720722244e-05	3.1478556807103e-05	0	1.16920353854954e-05	1.3490810060187e-06	8.00454730237762e-05	5.71110959214583e-05	0.000524342817672601	0	0	8.993873373458e-06	1.7987746746916e-06	2.60822327830282e-05	4.496936686729e-05	0.0026815233462965	0.00164048250331874	0	4.496936686729e-07	5.8460176927477e-06	0	0	0	0	0.000315235261739703	0.000841826547755669	1.16920353854954e-05	9.30865894152903e-05	5.12650782287106e-05	0	5.3963240240748e-06	4.496936686729e-07	0	1.48398910662057e-05	4.496936686729e-07	0	0	0	0	2.2484683433645e-06	0	1.84374404155889e-05	0	4.0472430180561e-06	0	0	0.00097223771167081	0.00282137807725377	2.06859087589534e-05	0.000388985023402059	0	0	4.496936686729e-06	4.9466303554019e-06	0	0	0	4.496936686729e-07	6.16080326081873e-05	0	0.00637170959142632	0	0	0	1.7987746746916e-06	4.0472430180561e-06	4.496936686729e-07	0	0	0.00172727338137261	0	8.993873373458e-06	0.000872855410894099	0.00246342191699015	0	0	0.000707817834491145	4.0472430180561e-06	2.6981620120374e-06	0.00500598991966672	0	0.000154244928354805	0	0	2.60822327830282e-05	8.993873373458e-07	0	3.77742681685236e-05	7.1950986987664e-06	8.993873373458e-07	1.66386657408973e-05	0.00253627229131516	7.6447923674393e-06	0.069377390121849	0	5.57620149154396e-05	0	0.000325128522450507	5.48626275780938e-05	1.7987746746916e-06	4.496936686729e-07	0	1.43901973975328e-05	2.06859087589534e-05	1.12423417168225e-05	0.000108825867818842	0	0	0	0	1.3490810060187e-06	0	0.000694776718099631	1.3490810060187e-06	0	0	0	0	0.000489266711516115	3.10288631384301e-05	0.00474201973615573	0.010988714487691	0	1.43901973975328e-05	2.60822327830282e-05	0	2.2484683433645e-06	0.012575233750769	5.8460176927477e-06	9.98319944453838e-05	0.0144185280986592	0	0	4.0472430180561e-06	0	0	0.000119168822198319	0.00171468195864977	0	0	0	0.00214773696158177	2.29343771023179e-05	0	1.3490810060187e-06	0	8.0944860361122e-06	0	0	0	0	0	0	0	0	0	0	0	1.7987746746916e-06	2.2484683433645e-06	8.993873373458e-06	8.5441797047851e-06	7.1950986987664e-06	1.93368277529347e-05	6.7454050300935e-06	0	1.7987746746916e-06	5.93595642648228e-05	0	6.7454050300935e-06	2.2484683433645e-06	0	0	0	0	1.3490810060187e-06	0	0	0	0	0	0	9.8932607108038e-06	3.5975493493832e-06	8.993873373458e-07	4.496936686729e-07	0	0	0	8.993873373458e-07	7.1950986987664e-06	4.27208985239255e-05	6.7454050300935e-06	0.000857116132490547	0.0122689923624027	5.12650782287106e-05	0	0	2.6981620120374e-06	8.993873373458e-06	3.64251871625049e-05	0	0	0.00407152647616444	0.00203216568873284	0	0	0	0	0.00244723294491792	0.000742444246978958	0.00510896976979282	0.0352451909759072
NS71	2.24705568293865e-05	1.6628212053746e-05	0	8.98822273175458e-06	0.00105027382620552	4.04470022928956e-06	2.69646681952637e-05	2.24705568293865e-06	4.04470022928956e-06	1.70776231903337e-05	0	4.04470022928956e-06	0.000256613758991593	0.000939718686604941	0	0.0474420866338836	0.000268298448542874	2.69646681952637e-06	0.000204032656010829	6.11199145759312e-05	0	9.1230460727309e-05	3.1458779561141e-06	0.000247176125123251	0	0	4.35928802490097e-05	2.24705568293865e-06	0.0276302460885502	0	1.03364561415178e-05	2.24705568293865e-05	0.000203583244874241	0.244144847006967	0	0	8.98822273175458e-06	0	7.19057818540367e-06	0.0284257038003105	1.61788009171582e-05	7.01081373076857e-05	8.85339939077826e-05	0.000546933353227266	0.00413727892342663	0	0	0.00134553694294366	7.19057818540367e-06	0	0.000485813438651335	5.39293363905275e-06	0.000114599839829871	6.51646148052207e-05	2.69646681952637e-06	1.75270343269214e-05	2.1571734556211e-05	0	2.24705568293865e-06	0	0.00274635145568761	0.000399077089289903	0.00366764428569246	0.000299307816967428	4.49411136587729e-06	0	1.93246788732724e-05	0	5.21316918441766e-05	1.93246788732724e-05	0	0.0320434634498417	0.000697935495120743	3.59528909270183e-06	1.79764454635092e-06	0.117265746692109	0.000141115096888547	4.49411136587729e-07	0	0	0	0.000817478857453079	0.000303352517196717	5.39293363905275e-06	0.0139924157376589	0.00803861700014471	0.000111004550737169	3.59528909270183e-06	8.26916491321421e-05	0.00630433942405266	0	0	4.49411136587729e-07	1.12352784146932e-05	2.1571734556211e-05	0	0	0	4.49411136587729e-07	0.00204841596056687	0.000169427998493574	0	4.49411136587729e-06	0.000314138384474823	0.000637714402817988	0.000903765795677923	4.49411136587729e-06	0	0.0135016587765051	1.03364561415178e-05	2.83129016050269e-05	0	0.00117521012217691	8.1343415722379e-05	0.00136126633272423	0.0146530501084429	2.06729122830355e-05	0.0295105822840332	0	0	0.0398951254171659	0.00507699761003158	7.55010709467385e-05	0.00122194888038204	0	3.1458779561141e-06	7.63998932199139e-06	0	1.34823340976319e-06	2.96611350147901e-05	0	0	0	0	0	0	0	0.000768942454701604	0.00670296710220598	0	0.00159496012374985	9.88704500493004e-06	0.00927719409258049	0.000988255089356416	9.88704500493004e-06	0	0.00431884102260808	0.000208976178513294	0	3.50540686538429e-05	0.000678610816247471	0.000208526767376706	0.00153114374235439	0.000222458512610926	0	0.0002197620457914	0.0190918839045199	0	0.000168978587356986	0.0333975392043805	3.1458779561141e-06	0	0	1.70776231903337e-05	0.000849836459287396	1.84258566000969e-05	0	0	7.63998932199139e-06	2.24705568293865e-06	2.69646681952637e-06	5.3030514117352e-05	1.97740900098601e-05	4.40422913855975e-05	0.000177517398952153	0	0	0	3.1458779561141e-06	8.98822273175458e-07	1.61788009171582e-05	4.49411136587729e-07	0.000312790151065059	2.42682013757374e-05	0	2.42682013757374e-05	4.49411136587729e-06	0.00136576044409011	0.000410761778841184	0.000223357334884101	0.0109723728997894	3.1458779561141e-06	0	9.03316384541336e-05	0	8.98822273175458e-07	0	0	0	0	5.61763920734661e-05	1.6628212053746e-05	0.000879497594302186	1.25835118244564e-05	0	6.29175591222821e-06	0.000135272752112906	1.34823340976319e-05	0	0	4.94352250246502e-06	2.69646681952637e-06	7.63998932199139e-06	1.57293897805705e-05	0	1.93246788732724e-05	0	1.34823340976319e-06	0	0	0.000112352784146932	0.00148800027324197	5.12328695710011e-05	0.0499933936562922	4.49411136587729e-06	0	0	2.69646681952637e-06	0	0	0	0	4.89858138880625e-05	4.49411136587729e-06	0.0107651943658225	4.94352250246502e-06	0	0	0	0	0	2.47176125123251e-05	3.59528909270183e-06	0.000118195128922573	0	4.49411136587729e-07	0.000316385440157761	0.000897474039765695	3.77505354733692e-05	0	0.000625130890993531	0.00056985332119324	0.000386942988602035	0.000151451553030065	4.49411136587729e-05	7.63998932199139e-06	0	0	0.000218413812381636	2.24705568293865e-06	0	0	0.00268163625201898	4.49411136587729e-07	1.43811563708073e-05	0.0016515859269599	4.49411136587729e-07	0.0131938121479426	0	1.34823340976319e-06	0	2.69646681952637e-05	4.3143469112422e-05	0	0	0	0	0	0	0	0	5.39293363905275e-06	6.29175591222821e-06	5.84234477564048e-06	0	0	0.000228300857386566	0	0	0	0	3.86493577465447e-05	0.0149586496813226	0.000792761244940754	0.00254231879967678	0.0102578091926149	1.34823340976319e-06	1.79764454635092e-06	2.87623127416147e-05	0	0	0.00568370264442501	0.000236839668981733	2.02235011464478e-05	0.025606098329359	4.40422913855975e-05	0	5.03340472978257e-05	0	0	7.9545771176028e-05	0	9.88704500493004e-06	0	2.02235011464478e-05	0.000966233943663618	0	1.25835118244564e-05	0	0	0	5.03340472978257e-05	0	0	2.96611350147901e-05	0	2.69646681952637e-06	0	5.39293363905275e-06	8.08940045857912e-06	6.29175591222821e-06	0.000537495719358924	7.19057818540367e-06	1.34823340976319e-05	5.84234477564048e-06	1.03364561415178e-05	0	0	0	7.19057818540367e-06	0	0	0	0.00496824011497734	4.08964134294833e-05	0	0	1.75270343269214e-05	8.71857604980194e-05	0	0	0	1.61788009171582e-05	0	0	6.9658726171098e-05	0	0	1.34823340976319e-06	0.000340204230396911	2.69646681952637e-06	0	0	9.43763386834231e-06	3.59528909270183e-06	0	0	0.00139407334569514	0.0125722765460417	7.19057818540367e-05	4.49411136587729e-07	0	0	0	0	0	0	0.00381280408281029	0.0085262280833424	5.21316918441766e-05	8.98822273175458e-07	9.88704500493004e-06	2.69646681952637e-06	0.00593986699228002	0.000303352517196717	0.0172794087906616	0.0475571358848501
