#Classification	SRR5091555_bracken_C.kreport
k__Bacteria	3651062
k__Bacteria|p__Bacteroidetes	2506508
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2506499
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	6
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	3
k__Bacteria|p__Firmicutes	1019178
k__Bacteria|p__Firmicutes|c__Clostridia	965402
k__Bacteria|p__Firmicutes|c__Negativicutes	38053
k__Bacteria|p__Firmicutes|c__Bacilli	7193
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	8524
k__Bacteria|p__Firmicutes|c__Tissierellia	4
k__Bacteria|p__Actinobacteria	30767
k__Bacteria|p__Actinobacteria|c__Actinomycetia	26195
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	4571
k__Bacteria|p__Proteobacteria	91321
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	90924
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	74
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	8
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	160
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	153
k__Bacteria|p__Verrucomicrobia	3187
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	3187
k__Bacteria|p__Fusobacteria	62
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	62
k__Bacteria|p__Chrysiogenetes	31
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes	31
k__Bacteria|p__Spirochaetes	4
k__Bacteria|p__Spirochaetes|c__Spirochaetia	4
k__Eukaryota	131
k__Eukaryota|k__Viridiplantae	131
k__Eukaryota|k__Viridiplantae|p__Streptophyta	131
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	131
k__Viruses	297
k__Viruses|k__Heunggongvirae	297
k__Viruses|k__Heunggongvirae|p__Uroviricota	297
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	297
