#Classification	SRR20002367_bracken_P.kreport
k__Bacteria	549374
k__Bacteria|p__Proteobacteria	333836
k__Bacteria|p__Actinobacteria	18900
k__Bacteria|p__Firmicutes	193088
k__Bacteria|p__Deinococcus-Thermus	1307
k__Bacteria|p__Cyanobacteria	1
k__Bacteria|p__Bacteroidetes	1820
k__Bacteria|p__Verrucomicrobia	410
k__Bacteria|p__Planctomycetes	1
k__Bacteria|p__Spirochaetes	6
k__Bacteria|p__Aquificae	1
k__Bacteria|p__Fusobacteria	1
k__Eukaryota	3929
k__Eukaryota|k__Metazoa	1876
k__Eukaryota|k__Metazoa|p__Chordata	1876
k__Eukaryota|k__Fungi	1829
k__Eukaryota|k__Fungi|p__Basidiomycota	1808
k__Eukaryota|k__Fungi|p__Ascomycota	20
k__Eukaryota|k__Viridiplantae	220
k__Eukaryota|k__Viridiplantae|p__Streptophyta	220
k__Eukaryota|p__Apicomplexa	4
k__Archaea	1
k__Archaea|p__Euryarchaeota	1
k__Viruses	67
k__Viruses|k__Heunggongvirae	67
k__Viruses|k__Heunggongvirae|p__Uroviricota	67
