feature	Acidaminococcaceae	Actinomycetaceae	Acutalibacteraceae	Akkermansiaceae	Anaerofustaceae	Anaerotignaceae	Anaerovoracaceae	Atopobiaceae	Bacteroidaceae	Barnesiellaceae	Bianqueaceae	Bifidobacteriaceae	Burkholderiaceae	Butyricicoccaceae	CAG.138	CAG.272	CAG.274	CAG.382	CAG.508	CAG.74	Campylobacteraceae	Christensenellaceae	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Desulfovibrionaceae	Dialisteraceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	GCA.900066905	Gemellaceae	Lachnospiraceae	Lactobacillaceae	Marinifilaceae	Megasphaeraceae	Monoglobaceae	Muribaculaceae	Nanosynbacteraceae	Oscillospiraceae	P3	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	QALW01	QAND01	Rhizobiaceae	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Staphylococcaceae	Streptococcaceae	Tannerellaceae	Turicibacteraceae	UBA1255	UBA1381	UBA644	UBA660	UMGS124	UMGS1783	Veillonellaceae	Xanthobacteraceae
NS39	0.0023920624739514	0	0.0347856194068019	0.00232615776473504	0	0.00113616005747633	0.00139513771763638	0	0.156136610251617	0.00320890957409778	0	0.0466336153002888	0.00121134712010344	0.00196600245239777	0	0.000123455300363033	0	5.84788264877524e-05	0.0254067295205757	0.00575134617330339	0	0.000585716500218599	0	0.0013338741851254	0.0073571933133639	0.000751870626271102	0.016242261998138	0.00307895662634722	6.12635325109787e-05	0.00810442276292962	0	0	0	0.201828994916055	0	0.00729407331017077	0	0.00198920833592466	0	0	0.0393386137547769	0	0.000572721205443543	0	0.000157800007982824	0.000967221225400603	0	0	0.000158728243323899	0	0.027625211985746	0.348065047019761	0.00398491431923684	0	0.00104983417075632	0.00590636147526299	6.96176505806576e-05	0	0.00091895298766468	0.00023577177663316	0.0383268372330047	0	0	0.00146289889753489	0
NS4	0	0	0.00669769467868016	0	0	0.000578579308450951	0	0	0.304840275180273	0	0	0.0386795892181604	0.0196338189548642	0.00227549276302395	0	0	0	0	0	0	0	0	5.87101753256284e-05	0.000878758753261019	0.00625547448711454	0.000155297883119404	0.00215712547406099	0.000221583564938662	0.00566079722736462	0.000567216048710507	0	0	0	0.423999204571818	0	0.0044222019156562	0	0	0	0	0.0101360276884762	0	0.00223856216886751	0	0	0.000173289711041774	0	0	0	0	0.00698367004881467	0.155260952525248	0	0	0.00191376232795315	0.00290710061693031	8.04897564948131e-05	0	0.00210030917535877	0	0	0	0	0.00112401577599227	0
NS40	0.00109671566159753	0	0.18579926092705	0	0	0	0.00247556246438786	0.00339318017115956	0.0710797601332102	0.0050292641909198	0	0.0519633008237123	0.00159459414605542	0.00370089673447034	0	0.000398302787566315	0	0	0	0.00174119169981247	0	0.00025516272328467	0.00298727090674736	0.00103793834051569	0.014051928725929	0	0	0.00189816172199572	0.000479208041290722	0.00508873300989672	0	0	0	0.28870037119607	0.0059330519397899	0.00188502326198919	0.00876819330961956	0.0251525444356547	0	0	0.046741108720065	0	0	0.00244029607173876	0.000314631542261585	0.000331918989638596	0.000128618608484956	0	0.000638944055054296	0	0.0135734121825333	0.209726471092622	0.00233864588116194	0	0.00047505905392024	0.0108634319317132	0	0	0.0094375632720574	0	0.0181739476785033	8.22882495145685e-05	0	0.000224045318006052	0
NS41	0.0012770745648018	0	0.0395025416342438	0.00167588225772989	0	0.00156964478304472	0.000831544631698036	0.00010901856040991	0.48489787018893	0.00924933490334893	0	0.00402367482655759	0.00392800547762644	0.00124092045038015	0.00021803712081982	0.000794834300131434	0	0.00075868018570978	0	0.000953356186441762	4.3941154450933e-05	0.000376002789985199	0.00098061082654424	0.0129698713859096	0.00144227105685151	4.00476344362934e-05	0	0.00029312643538787	0	0.00281334631914961	0	0	0	0.191161820810197	0.00103512010674919	0.00575017284447779	0.00122256528459685	0.000760348837144626	0	0	0.0484854485251624	0	0	0.000196344652166827	3.83789830014478e-05	0.000134048331932593	0	0	0.000299801041127252	0	0.0296018764541602	0.123538052761646	0.00157020100018967	0	0.000200794389326415	0.0242299312682474	0	0	0.00117083709011663	0	0	0	0	0.000614619945168114	0
NS46	0	0	0.158783882822931	0.00221199433942653	0	0.00114153121532654	0.00330733129545582	0	0.11751286554539	0	0.00320250586089665	0.0301008900390075	0.00179713435689152	0.00134229857304156	8.35050071912025e-05	0.00125079840558737	0.000131475968769127	0	0.0252167354694625	0.00573430661084268	5.59661218409123e-05	0.00188596947092471	0.000337573433326138	0.00969635269672314	0.000509913554550534	0.000550777707005804	0.00491524685945663	0.0112305351160764	0.00111843408567791	0.00171540605198098	0.000541005844462152	0.000301151036572528	0	0.348547234962658	0.000217646029381326	0.00374884181220079	0	0.0014489007098814	0	0	0.0540241862481467	0	0	0	0.000413971631394685	0.00284627705362354	0.000386432746044394	0.000120815755085144	0.000854593796999327	0	0.00871827809121767	0.184701527342116	0	0.000177670228066388	0	0.00325314187589557	0.00327090889870221	0.00185576553215343	0.000145689587014438	0	0	0	0	0.000592530210601405	0
NS51	0.000242965928700921	0.000133596650254353	0.0428644506235779	0	0.000114214752808125	0.000192434553216114	0.00047554869805565	0	0.0226193665303704	0.000217354135646978	0	0.0963924058956963	0.0016889939203141	0.00342228932050529	0	0	0	0	0	0.0012016776416661	0	0	0.0199377425765602	0.00181497625371458	0.0196906233841208	4.15326373847729e-05	8.65263278849435e-05	0.00260894183838682	0.00427786165063161	0.00178867225003755	0	0	0	0.545859299884332	0.00118229574421987	0.000500468280486513	0	0.000744126419810514	0	0	0.00979685694844484	0	0	0.00284913892459542	0.00259717425779446	0.0328765435431631	0.00183920362552236	0	0	0.00124459470029703	0.000164746128292932	0.165389191961773	0	0	0.00503098680854216	0.000791888952803003	0.000175129287639126	0	0.00827330136704676	0	0	0	0	0.000695671676194946	0.000177205919508364
NS55	0	0	0.0400976729216518	0.000109947005543328	0	0.000180912800030385	0.000361825600060771	0	0.0418018515075734	0	0	0.0124430024728081	0	0.00248180377058258	0	0	0	0	0	0.000418798139296859	0	0.00398008160066848	0.00111546234714867	0.0437199269951883	0.00672076059339398	0	0.000379816928240588	0.00232387988989307	0.000803612658698507	0.00140032504332912	0	0	0	0.704011666376806	0	0.00180812848207164	0	0.000473771642068523	0	0	0.00660381696022517	0	0	0	0	0.00605808000543738	0	0	0	0	0.000348831863042014	0.114536793265646	0	0	0.00164920508314992	0	0.000102950377917844	0	0.00606707566952729	0	0	0	0	0	0
NS58	5.11813490985815e-05	0.000827779982869916	0.0100174434393867	0	0	0	0	0	0.00485491654306545	0	0	0.0249200944243665	0.00115210261338236	0.00056403935741294	0	0	0	0	0	0.00165294867241848	0	0	0.00220184252856755	0.0204286699116338	0.0109235622218973	0	0	0.000943721406338131	0	0.00085075936409785	0	0	0.000149888236645846	0.853932607741962	0	0.00024859512419311	0	0	0	3.70803651632581e-05	0.00227548100022979	0	9.60955942259082e-05	0	0	0.0141427646284652	0	0	0	6.63268503624475e-05	0	0.0307902818107752	0	0	0.00853788464350624	9.24397835760095e-05	0.00803494954981303	0	0.00210783596899873	0	0	0	0	9.87068875472644e-05	0
NS6	0	0	0.0265106886596187	0	0	9.35390396127882e-05	0.000266685772513056	0	0.370831210461512	0	0	0	0.000583789750774848	0.00196962701142105	0	0	0	0	0	0	0	0	0	0.00697297053453912	0.00429881543752388	5.70521801893602e-05	0.000467695198063941	0.00155035982677366	0.000181770899673078	0.00255142656986371	0	0	0	0.37838863414427	0	0.0117394811701269	0	0	0	0	0.011931203031461	0	0	0	0.00376809748227402	0.0016518596357152	0.00234510996476033	0	0	0.000778828599329173	0.0443899131745425	0.0740875631554367	0	0	0.000540668916910797	0.0389958285568717	0	0	0.0034708954273341	0	0.0107948032097822	0	0	0.000781482189105422	0
NS62	0.000476611536122165	8.81041369669036e-05	0.104480891486487	0.00733281178514904	0.000154978361411662	0.000196376690829845	0.00355919483433769	0	0.0128727574578029	0.000495718457392096	0.000377892442894189	0.0218222270815133	0.000261127924022389	0.00115384574557861	0	0	0	0	0.00316537995705189	0.00113367732868257	0	0.000935177646600507	0.00479689873437877	0.00738907105333273	0.000375769451641974	0	0	0.0068020639720954	0	0.0031377810707731	0	0	0	0.689081562139423	0	0.000810982658345956	0	0.000873610900286285	0	0	0.0110671533977944	0	0	0	0	0.00557391353268929	0	0	0.000119949005750122	0	0.00812256453097285	0.0978210679282896	0	0	0.00206354749715254	0.00196801289080288	6.26282419403291e-05	0	0.00142665012148817	0	0	0	0	0	0
NS67	0	0.000392554013660334	0.148595324518133	0.00421382199038515	5.79289777102924e-05	0.00607845355527174	0.00929794168119435	0	0.0244296721765076	0	0.00177807885701356	0.0679990785884957	0.00149047852061658	0.00508411969080919	0	0.000623588407116677	0	0	0	0.00674156997070838	0	0.00428810738533129	0.000527494455856074	0.0021351939666629	0.0139043176852398	0.000398687670123777	0.0974249547131698	0.00461796179958755	0.00259589971880593	0.0019382354424479	3.88464909351373e-05	0	0	0.292556330819443	0.00582629212288576	0.000468883960760955	0	0.000116539472805412	0	4.29355952440991e-05	0.0904182744797637	0	0	0	0.00117834355836583	0.00446802797492561	0	0.00070605201068074	0.00115449044989689	6.40626341737351e-05	0	0.193131122581806	0	0	0.000980021999381182	0.000874386804733002	0.000647441515585621	0.00152728045939724	0.000558162738173288	0	0	7.83744992551015e-05	0.00044298630013753	0.000107679746802661	0
NS7	0.000368290772660526	0.000710226792782042	0.0165852485016647	0	0	0.000206783442998387	0.000436542824107706	0	0.113337599649685	0	0	0.104716892517886	0.00158736701831115	0.00142721121442024	0.000108797824584119	0	0	0	0	0.00143464460616201	0	0	0.00259898405807777	0.000978504658371452	0.0317378796858243	0.000379102978830376	0.00442421961212562	0.00144951138964556	0.0002202987007107	0.000571695401230834	0	0	8.24430720451085e-05	0.340005365557312	0.0283185194846092	0.000994047204740612	0.0103493085932036	0	0	4.9330690649942e-05	0.0157148659049918	0	0.000308147875840733	0	0	0.0933174484004355	0	0	0	0	0.0145126837314816	0.197225452744239	0.00203269475993186	0	0.00521215913675346	0.000956204483146136	0.00430190652982919	0	0.00175225316240136	0	0	0	0	0.00158736701831115	0
NS70	0.000514576422165992	6.05384026077638e-05	0.0469756383378173	0	0	0	0.00104789092132963	0	0.124399931101532	0	0	0.0395712151426724	0.00158841237318466	0.0041447184928244	0	0	0	0	0	0.000304854098846239	0	0	0.00884869651450147	0.0124788385851599	0.0234298031997429	0	0	0.00175777576143257	0	0.000449713847943388	0	0	0	0.586786484657479	6.4141878953464e-05	0.00242441888538711	0	0	0	0	0.00585709045230114	0	0	0	0	0.00406976618483383	0	0	0	0.0010349184064851	0.000270981421196657	0.115114493253932	0	0	0.0127772064265839	0.00113653643943385	0.00118554371773537	0	0.00271341768831227	0	0	0.000178011731477591	0	0.000678174248260782	0.000136211405867468
NS71	0.00360168354930429	0.000273113444497008	0.0958473751034336	0.048862108598359	0.000730741031555983	0	0.00678719423080362	0	0.0583454852559382	0	0.000224343186551114	0.0867939895534107	0.0049071007869894	0.000585243095350731	0.0103669311640323	0.000559232291112921	0	0.000502333656842711	9.6727678259357e-05	0.0344626899398338	0	0.0015061881328957	0.0264334798066747	0.0295238884851795	0.0217637276083553	0.000120299969599873	0	0.00681889489846845	0	0.0102311872794162	0.000552729590053469	9.42891653620623e-05	0	0.368635684547469	0.000191829681253851	0.00197275693391142	0	0.00246533653916496	0	0	0.0781120708014091	0	0	0	0	0.0422204123037607	0	0	0.00070879441548033	0	0.0019979549005168	0.0419846893903555	0	0	0.00343098764649366	0.00167119417227931	0.00424463811655766	0.000404793140950923	0	8.20966008755887e-05	0.00173215699471168	0	0.000153626312529567	0	0
NS72	0	0.00232429771082857	0.0623051418905209	0.00126978216617856	0	0	0.00680271614114218	0.00327263444891381	0.00561293170593707	0	0	0.149189222996584	0.000700343772067556	0.000219630134127105	0	0	0.000508349217731279	0	0.000602164738600142	0	0	0	0.0615597084882683	0.0164402609671435	0.0420722612231362	0	0.00197012593824612	0.00424860676678989	0	0.0144221363903133	0.000461077831246968	0	0.000157813705647622	0.465314801980162	0.0459659689652439	0	0.00321736328933216	7.12707057763453e-05	0	0.000205085092131932	0.00287846381084464	0	0	0	0	0.00237084184521312	0	0	0	5.52711595816555e-05	0	0.0538450182140288	0.00665217495649214	4.14533696862416e-05	0.014206142516685	0.00010036078976669	0.00019054005013676	0	0.00659690379691049	0	0.0239345938551561	0	0	0.000214539369428794	0
NS77	0.0188453534456477	0	0.0289606060204393	0	0	0.0156533740704903	0.00258804660472145	0	0.343633604177989	0.00231051919992577	0	0.00537077661280702	0.00433771191495566	0.00273799424731254	0	0	0	0	0	0.00164611030844479	0	0.000197997163421391	0	0.00354489482125578	0.00830593958352664	0.00091459777580425	0	0.000370312686399003	0.0228019829540183	0.00195511843378445	0	0	0	0.2897974298477	0	0.00514709780894185	0	0	0	0	0.0582443036464616	0	0	0	0	0.00027089988468115	0	0	0	0	0.0148299046962608	0.144736754901051	0	0	0.00221359171825087	0.0194194623755683	0	0	0	0	0	0	0	0.00116561510014183	0
NS78	0	0	0.0576255344191924	0	0	0	0.00112740091969144	0.00163051944680041	0.00928230603684535	0	0	0.0590864244543299	0.00092199931917447	0.00331988991397366	0.000212325249972594	0.000287331452408565	0	0	0.0303128912583156	0.00301524933792602	0	0	0.00210594337608687	0.0492686895262493	0.0210582798192928	0	0.0080752831484142	0.00275099671703622	0	0.0681910234884808	0	0	0	0.527857880555507	0.000612742976823083	0.000410803201033932	0	0	0	0	0.0120909998326785	0	0	0.00144011908677064	0	0.0196504710966484	0	0	0.000257328971434176	0.000526197358627733	0.000583894437424633	0.0676117448173599	0	0	0.0199839602120945	0.000385416486363295	0.000932384793357912	0	0.00355875582019282	0.000135011164384747	0.0250901516856202	0.000531967066507423	0	0	6.80825529803426e-05
NS79	0.00284751479019515	0	0.0519715752175742	0	0	0.001763724359076	0.000605318407742106	0	0.0540011173674152	0	0	0.0970701283293678	0.0027318607338623	0.00223380213642888	0	0	0.00903034333398933	0	0	0.00120597334547079	0	0	0.00114161745928558	0.0120541372906918	0.017338781509901	0.000220115784633493	0	0.00160423368461698	0	0.00021078884460665	0	0	0	0.503221991432273	0	0.00109125198314062	0	0	0	0	0.010283884073597	0.000108192504311378	0	0	0	0.000667808905921954	0	0	0	0.000991453724853404	0.00473622014563084	0.178034496620383	0	0	0.000641693473846794	0.000642626167849478	0	0	0.00235038888676442	0	0.040689708561105	0	0	0.0003562891090254	0.000152961816440224
NS81	0	0.000119146665471806	0.0541312833317888	0.000217926379580909	0	0	0.00189310812916313	0	0.0014511452845925	0	0	0.0292754558887476	0.00293793273406973	0.00105704477572422	0	0	0.000585549851677677	0	0.000179229171991776	0	0	0	0.00385240885025505	0.0122792349765729	0	0	0.00301023541140733	0.00367725306853581	8.45228481552125e-05	0.00352042754304301	0	0	0	0.64791345675027	0.000299394185031716	0	0.000331981307212039	0.00286359336159587	0	0	0.00611008540881054	0	0	0	0	0.0467808505849898	0	0	0	0.00192365855620718	0.000156825525492804	0.166163772692603	0	0	0.00501128838279278	0.000206724556331423	0.00134116374723391	0	0.00215380510660572	0	0.000180247519559911	0	0	0	0.000291247404486636
NS83	0.0051771665088688	0.000296604134024851	0.0504830290487721	0.00338329800336822	0	0.000954327990548885	0.00235942723563271	0	0.037331903377433	0.00034938961550385	0.0002505215708289	0.025839749981148	0.00163634992584897	0.00107414265485836	0.00172097426917244	0.000191871035852234	0	0	0	0.00433176094041944	0	0.000897353185142982	0.00141012643379611	0.0113270940335649	0.0421814647552178	0.000360281857713802	0	0.00597397591976607	0.00112190094762507	0.0409715880051277	0	0	5.44612110497608e-05	0.455987800688725	0.0036036564419234	0.00115960486296721	0	0	0	0	0.0507276855661033	0	0	0	0	0.0199311275146417	0	0	7.45699658989032e-05	0.00015249139093933	0.00387680036195759	0.200480096522023	0	0	0.0126567854479644	0.00269624887935585	0.00124171561193455	0	0.00580891655704602	0.000186843847139949	0.00126517582592521	0.000290739080527185	0	0.000180978793642282	0
NS86	0	7.05984178619498e-05	0.0422710319104849	0	0	0.000209961528446578	0.000371329340702463	0.000454763834539313	0.0111527162970488	0	0.000215462703864392	0.0338478154832416	0.00125518485783129	0.00535997858209037	0	0.000296146609992335	0	0	0.00246269286204152	0.00192449453366536	0	0	0.00167602477729408	0.0040617011834862	0.0069241461258889	0	0.00512342803912436	0.000424507369741335	0.000347490913891935	0.00306048725744401	0	0	0	0.580109033296781	0.00278451162398366	0.000362160715006106	0.00308432568425454	0	0	0	0.0244068816037027	0	0.000286977984295978	0	0	0.00804455218598374	0	0	0	8.61850815457569e-05	0.00249203246426987	0.246045571737161	0	0.000133861935166814	0.00901642650979759	0.000401585805500442	0	0	0.000999380200902926	0	0.000236550542966014	0	0	0	0
