name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gilliamella apis	1970738	S	323	479	802	0.09949
Gilliamella apicola	1196095	S	265	1274	1539	0.19092
Gilliamella sp. wkB7	3120264	S	50	270	320	0.03970
Frischella perrara	1267021	S	254	631	885	0.10979
Bartonella apihabitans	2750929	S	476	394	870	0.10793
Bartonella choladocola	2750995	S	30	39	69	0.00856
Commensalibacter melissae	2070537	S	51	93	144	0.01786
Snodgrassella alvi	1196083	S	732	1439	2171	0.26932
Lactobacillus apis	303541	S	370	182	552	0.06848
Lactobacillus panisapium	2012495	S	62	30	92	0.01141
Lactobacillus sp. IBH004	2879107	S	55	68	123	0.01526
Lactobacillus helsingborgensis	1218494	S	20	196	216	0.02680
Lactobacillus kullabergensis	1218493	S	18	29	47	0.00583
Lactobacillus kimbladii	1218506	S	2	46	48	0.00595
Bombilactobacillus mellifer	1218492	S	7	9	16	0.00198
Apilactobacillus kunkeei	148814	S	5	4	9	0.00112
Bifidobacterium asteroides	1684	S	65	14	79	0.00980
Bifidobacterium coryneforme	1687	S	35	23	58	0.00720
Cutibacterium acnes	1747	S	1	2	3	0.00037
Apis mellifera filamentous virus	1100043	S	7	0	7	0.00087
Badaztecvirus badaztec1	2843847	S	1	0	1	0.00012
