#Classification	SRR5091516_bracken_C.kreport
k__Bacteria	4852650
k__Bacteria|p__Bacteroidetes	3682778
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	3682778
k__Bacteria|p__Firmicutes	1108533
k__Bacteria|p__Firmicutes|c__Negativicutes	486726
k__Bacteria|p__Firmicutes|c__Clostridia	584979
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	34228
k__Bacteria|p__Firmicutes|c__Bacilli	2599
k__Bacteria|p__Actinobacteria	10751
k__Bacteria|p__Actinobacteria|c__Actinomycetia	6333
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	4417
k__Bacteria|p__Proteobacteria	49719
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	46745
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2738
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	29
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	188
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	17
k__Bacteria|p__Fusobacteria	851
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	851
k__Bacteria|p__Verrucomicrobia	13
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	13
k__Bacteria|p__Spirochaetes	2
k__Bacteria|p__Spirochaetes|c__Spirochaetia	2
k__Viruses	746
k__Viruses|k__Heunggongvirae	746
k__Viruses|k__Heunggongvirae|p__Uroviricota	746
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	746
