#Classification	SRR20002381_bracken_P.kreport
k__Bacteria	7411
k__Bacteria|p__Proteobacteria	5219
k__Bacteria|p__Actinobacteria	547
k__Bacteria|p__Deinococcus-Thermus	390
k__Bacteria|p__Firmicutes	1195
k__Bacteria|p__Cyanobacteria	1
k__Bacteria|p__Bacteroidetes	58
k__Eukaryota	3490
k__Eukaryota|k__Metazoa	3309
k__Eukaryota|k__Metazoa|p__Chordata	3309
k__Eukaryota|k__Fungi	22
k__Eukaryota|k__Fungi|p__Basidiomycota	17
k__Eukaryota|k__Fungi|p__Ascomycota	5
k__Eukaryota|p__Apicomplexa	158
k__Archaea	2
k__Archaea|p__Euryarchaeota	2
k__Viruses	1
k__Viruses|k__Heunggongvirae	1
k__Viruses|k__Heunggongvirae|p__Uroviricota	1
