#Classification	NS41_bracken_P.kreport
k__Bacteria	3880240
k__Bacteria|p__Bacteroidetes	2218449
k__Bacteria|p__Firmicutes	1631248
k__Bacteria|p__Actinobacteria	7465
k__Bacteria|p__Verrucomicrobia	5791
k__Bacteria|p__Proteobacteria	17280
k__Bacteria|p__Spirochaetes	3
k__Bacteria|p__Candidatus_Saccharibacteria	1
k__Viruses	215
k__Viruses|k__Heunggongvirae	215
k__Viruses|k__Heunggongvirae|p__Uroviricota	215
