#Classification	SRR5091507_bracken_F.kreport
k__Bacteria	2353717
k__Bacteria|p__Bacteroidetes	2117521
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2117521
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2117521
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2013765
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	62580
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	26403
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	9083
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	5175
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	513
k__Bacteria|p__Firmicutes	164039
k__Bacteria|p__Firmicutes|c__Clostridia	141656
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	141656
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	111366
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	24879
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	1792
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	1477
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2140
k__Bacteria|p__Firmicutes|c__Negativicutes	12878
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	8287
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	8287
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	4485
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	4485
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	106
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	106
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	7949
