#Classification	SRR5091604_bracken_P.kreport
k__Bacteria	3302030
k__Bacteria|p__Bacteroidetes	2976633
k__Bacteria|p__Gemmatimonadetes	2
k__Bacteria|p__Firmicutes	265627
k__Bacteria|p__Actinobacteria	6080
k__Bacteria|p__Deinococcus-Thermus	12
k__Bacteria|p__Chloroflexi	10
k__Bacteria|p__Tenericutes	7
k__Bacteria|p__Cyanobacteria	5
k__Bacteria|p__Proteobacteria	52976
k__Bacteria|p__Fusobacteria	560
k__Bacteria|p__Verrucomicrobia	80
k__Bacteria|p__Planctomycetes	3
k__Bacteria|p__Candidatus_Saccharibacteria	17
k__Bacteria|p__Spirochaetes	13
k__Bacteria|p__Acidobacteria	2
k__Eukaryota	665
k__Eukaryota|k__Viridiplantae	569
k__Eukaryota|k__Viridiplantae|p__Streptophyta	569
k__Eukaryota|k__Fungi	79
k__Eukaryota|k__Fungi|p__Ascomycota	77
k__Eukaryota|k__Fungi|p__Basidiomycota	2
k__Eukaryota|k__Metazoa	16
k__Eukaryota|k__Metazoa|p__Chordata	16
k__Eukaryota|p__Apicomplexa	1
k__Archaea	11
k__Archaea|p__Candidatus_Thermoplasmatota	9
k__Archaea|p__Euryarchaeota	2
k__Viruses	87
k__Viruses|k__Heunggongvirae	87
k__Viruses|k__Heunggongvirae|p__Uroviricota	87
