#Classification	SRR20002349_bracken_P.kreport
k__Bacteria	3503
k__Bacteria|p__Proteobacteria	2792
k__Bacteria|p__Actinobacteria	231
k__Bacteria|p__Firmicutes	469
k__Bacteria|p__Deinococcus-Thermus	7
k__Bacteria|p__Bacteroidetes	3
k__Eukaryota	3140
k__Eukaryota|k__Metazoa	2765
k__Eukaryota|k__Metazoa|p__Chordata	2765
k__Eukaryota|k__Fungi	34
k__Eukaryota|k__Fungi|p__Ascomycota	26
k__Eukaryota|k__Fungi|p__Basidiomycota	7
k__Eukaryota|p__Apicomplexa	338
k__Eukaryota|k__Viridiplantae	3
k__Eukaryota|k__Viridiplantae|p__Streptophyta	3
