name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bifidobacterium asteroides_I	42754	S	5	13	18	0.00026
Bifidobacterium mellis	42799	S	4	16	20	0.00028
Bifidobacterium sp000499285	42832	S	2	3	5	0.00007
Protofrankia californiensis	45447	S	25	11	36	0.00051
Protofrankia sp917627385	45450	S	18	3	21	0.00030
Cutibacterium acnes	48418	S	4	5	9	0.00013
Cutibacterium namnetense	48422	S	4	0	4	0.00006
Streptomyces fumigatiscleroticus	49127	S	2	358	360	0.00512
Streptomyces ruber	49385	S	1	1	2	0.00003
Streptomyces malachitofuscus	49255	S	1	13	14	0.00020
CALGFH01 sp937881255	50393	S	1	0	1	0.00001
Apibacter sp945280365	89010	S	46	21	67	0.00095
Flavobacterium sp011751075	86825	S	3	15	18	0.00026
UBA952 sp027485415	85934	S	2	2	4	0.00006
JC017 sp004296775	79335	S	1	19	20	0.00028
CAMLLW01 sp946481295	63976	S	14	11	25	0.00036
Onthomonas sp937858235	67666	S	2	676	678	0.00964
RGIG9287 sp947165155	64805	S	1	0	1	0.00001
Dwaynesavagella sp000270205	59770	S	1	10	11	0.00016
