#Classification	SRR20002465_bracken_P.kreport
k__Bacteria	1243908
k__Bacteria|p__Actinobacteria	633509
k__Bacteria|p__Firmicutes	31387
k__Bacteria|p__Deinococcus-Thermus	64
k__Bacteria|p__Cyanobacteria	34
k__Bacteria|p__Proteobacteria	574011
k__Bacteria|p__Bacteroidetes	4832
k__Bacteria|p__Verrucomicrobia	46
k__Bacteria|p__Chlamydiae	6
k__Bacteria|p__Planctomycetes	3
k__Bacteria|p__Fusobacteria	11
k__Bacteria|p__Spirochaetes	1
k__Eukaryota	6020
k__Eukaryota|k__Metazoa	3046
k__Eukaryota|k__Metazoa|p__Chordata	3046
k__Eukaryota|k__Fungi	2253
k__Eukaryota|k__Fungi|p__Basidiomycota	2166
k__Eukaryota|k__Fungi|p__Ascomycota	87
k__Eukaryota|k__Viridiplantae	720
k__Eukaryota|k__Viridiplantae|p__Streptophyta	720
k__Viruses	14
k__Viruses|k__Heunggongvirae	14
k__Viruses|k__Heunggongvirae|p__Uroviricota	14
