#Classification	S-14-POLJUN-B_bracken_P.kreport
k__Bacteria	2315
k__Bacteria|p__Proteobacteria	2000
k__Bacteria|p__Cyanobacteria	87
k__Bacteria|p__Actinobacteria	105
k__Bacteria|p__Acidobacteria	107
k__Bacteria|p__Planctomycetes	14
k__Eukaryota	25
k__Eukaryota|k__Metazoa	25
k__Eukaryota|k__Metazoa|p__Chordata	25
