#Classification	SRR20002352_bracken_P.kreport
k__Bacteria	5756713
k__Bacteria|p__Firmicutes	5502270
k__Bacteria|p__Actinobacteria	19867
k__Bacteria|p__Deinococcus-Thermus	18
k__Bacteria|p__Cyanobacteria	5
k__Bacteria|p__Tenericutes	1
k__Bacteria|p__Proteobacteria	234358
k__Bacteria|p__Bacteroidetes	180
k__Bacteria|p__Chlamydiae	6
k__Bacteria|p__Verrucomicrobia	1
k__Bacteria|p__Fusobacteria	4
k__Bacteria|p__Spirochaetes	1
k__Eukaryota	1771
k__Eukaryota|k__Fungi	819
k__Eukaryota|k__Fungi|p__Basidiomycota	754
k__Eukaryota|k__Fungi|p__Ascomycota	65
k__Eukaryota|k__Metazoa	492
k__Eukaryota|k__Metazoa|p__Chordata	492
k__Eukaryota|k__Viridiplantae	458
k__Eukaryota|k__Viridiplantae|p__Streptophyta	458
k__Viruses	13
k__Viruses|k__Heunggongvirae	13
k__Viruses|k__Heunggongvirae|p__Uroviricota	13
