#Classification	S-11-POLPIL-G_bracken_O.kreport
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Fagales	2
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Sapindales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Brassicales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Caryophyllales	5
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Proteales	9
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Poales	7
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Nymphaeales	2
k__Eukaryota|k__Viridiplantae|p__Chlorophyta	6
k__Eukaryota|k__Viridiplantae|p__Chlorophyta|c__Chlorophyceae	6
k__Eukaryota|k__Viridiplantae|p__Chlorophyta|c__Chlorophyceae|o__Chlamydomonadales	6
k__Eukaryota|k__Metazoa	2031
k__Eukaryota|k__Metazoa|p__Chordata	2031
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	2031
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates	2031
k__Eukaryota|k__Fungi	464
k__Eukaryota|k__Fungi|p__Ascomycota	413
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes	127
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales	116
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales	11
k__Eukaryota|k__Fungi|p__Ascomycota|c__Leotiomycetes	116
k__Eukaryota|k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales	116
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes	127
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales	127
k__Eukaryota|k__Fungi|p__Ascomycota|c__Dothideomycetes	41
k__Eukaryota|k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales	41
k__Eukaryota|k__Fungi|p__Basidiomycota	50
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes	45
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales	32
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Cantharellales	13
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Tremellomycetes	4
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales	4
