feature	Actinomycetaceae	Anoxybacillaceae	Azospirillaceae	Bacillaceae	Bacteroidaceae	Bifidobacteriaceae	Burkholderiaceae	Caulobacteraceae	Chitinophagaceae	Dermatophilaceae	Effusibacillaceae	Enterobacteriaceae	Halomonadaceae	Lactobacillaceae	Listeriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Mycobacteriaceae	NICIL.2	Neisseriaceae	Pasteurellaceae	Propionibacteriaceae	Pseudomonadaceae	Rhizobiaceae	Rhodobacteraceae	Rhodocyclaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Thermaceae	Xanthomonadaceae
SRR20002391	0	0	0.0129183812871733	0	0.000639754760675075	0	0.142834135803498	0	0	0	0	0.00152830303939046	0.00111290671909102	0	0	0	0.0030199534622839	0.0158517012922824	0.0111768266608911	0	0	0	0.165205560090854	0.637231283563523	0.00172600503140463	0.00290999561279287	0	0.00268230511637206	0.000768594261088805	0	0.00039429329867995	0
SRR20002394	0	0	0	0	0	0	0.00452812257609179	0	0	0	0	0	0	0.00247835515481567	0	0	0	0	0.961489994572775	0	0	0	0	0.0187507133423554	0	0	0	0	0.0120796520985659	0	0.000673162255396362	0
SRR20002396	0.00115468040200417	0.0049051992773747	0.00168086387633519	0	0	0	0.0972123968826552	0	0.00325064457475606	0	0.00281215834614688	0.268730670065422	0.000783428728448402	0	0	0.00168378711785925	0.0056886280058231	0.0135404547394515	0.0037972907397555	0.00544307571780196	0.00836631724186316	0	0.0280923510462281	0.488374268458809	0.00156101097384868	0	0.00147916021117497	0.0019965739609338	0.00357512438392685	0.0155925702893424	0.0388469566132493	0.00143238834678999
SRR20002397	0.00603237012899577	0	0	0	0	0	0.184229660948482	0	0	0.00139267728743397	0	0	0	0	0	0	0.0428998464977244	0.0149424270287115	0.00754815701089905	0	0	0	0.0321546872054507	0.695561514401899	0.00415110163851176	0	0	0.00331626470101681	0.00697877513647853	0	0.000792518014396128	0
SRR20002401	0	0	0	0.000596432946186356	0.00398477065122354	0	0.0710246889035681	0	0	0.00243596896838478	0	0.0103028981510579	0	0	0	0	0.00108597826760813	0.00919126685350623	0.00481314974314904	0	0.0316686654652498	0	0.0530675679431187	0.325111537236442	0.00214523462902512	0.00049382082641236	0	0.00666658115656686	0.0382882160669202	0.437380953907918	0.000255461423187346	0.00148680686047531
SRR20002402	0	0	0	0	0	0	0.200638941183182	0	0	0	0	0	0	0	0	0	0	0.00499172799361059	0.00827200638941183	0	0	0	0.0425580466655257	0.74353927776827	0	0	0	0	0	0	0	0
SRR20002403	0	0	0	0	0	0	0.173639846743295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182375478927203	0.808122605363985	0	0	0	0	0	0	0	0
SRR20002406	0.00224816934781678	0.00528141370598227	0.0091354183022396	0	0	0	0.0536206232068173	0	0.00369698959418759	0	0.00267639208073426	0.0035257005010206	0	0	0	0	0.00339723368114535	0.00303324435816549	0.00563112893786488	0.00777937964800091	0	0	0.137930542272721	0.710821188460825	0	0	0.0023694991221434	0	0.00140599797307906	0	0.0458840658321081	0.00156301297514881
SRR20002410	0	0	0	0	0.00124458911463213	0	0.0872648444605527	0.00328927123152777	0	0.0120697790512401	0	0	0	0	0	0	0.00289264393126039	0.00893095265774483	0.459410666539017	0	0	0	0.0150513222049743	0.405831788994276	0.0014976099785958	0	0	0.00140871075612208	0.00110782108005717	0	0	0
SRR20002412	0.0136802651984371	0	0	0	0.0100691337424251	0.0581379426740842	0.0631948004802104	0	0	0.000821580172531836	0	0.00317805043483245	0.000786551560524665	0.00234054816593372	0.000439449859726331	0	0.0112250779386617	0.00423527763359435	0.0602078152017807	0	0.00678918189084448	0.000585933146301775	0.0344840763114235	0.276105073098344	0.00101582974820797	0	0.000773813883431148	0.00100309207111445	0.360135528884275	0.0902496266268402	0	0.000541351276474466
SRR20002416	0	0	0	0	0	0	0.156650148002794	0	0	0	0	0	0	0	0	0	0	0.0715069677719759	0	0	0	0	0.0395450161306416	0.713839092692986	0	0	0	0	0	0	0	0.0184587754016031
SRR20002417	0	0	0	0	0	0	0.154235496968686	0	0	0	0	0	0	0	0	0	0	0.0146281773179821	0	0	0	0	0.0417709550030591	0.789365370710273	0	0	0	0	0	0	0	0
SRR20002419	0	0	0	0.00105490199772066	0	0	0.151416111744262	0	0	0.00480828098068211	0	0.00775635531359788	0.00121973043486451	0.00218044475421725	0.0014504902468659	0	0.00241120456621865	0.0124657392319937	0.0052698006046849	0	0.00202974446882859	0	0.195905661621347	0.604284597488956	0.00258545177119929	0	0	0.00199206939748142	0.00316941537708037	0	0	0
SRR20002420	0	0	0	0	0	0	0.152455202253153	0	0	0	0	0	0	0.00342871137597453	0	0	0	0.0068370137556635	0.0117045593697702	0	0	0	0.0537777052124577	0.769541613943426	0	0	0	0	0	0	0.00225519408955468	0
SRR20002421	0	0	0	0	0	0	0.081702615400646	0.00350109409190372	0	0	0	0.00387621131603626	0	0	0	0	0	0.00428258830884651	0	0	0	0	0.0371157653433365	0.379806189434198	0	0	0	0	0.48678753777222	0.00292799833281234	0	0
SRR20002422	0.000905807241233913	0	0	0	0	0	0.040840618971391	0.000525200285082073	0	0.00055691753142806	0	0.000592366218520633	0.000401129880258066	0.000553186090681473	0.00038060695615184	0.000432847126604053	0.000771475374356793	0.00459993358035471	0.0103323594272985	0	0	0.000964577432992653	0.251718328463803	0.196572298530185	0.000698712279798353	0	0	0.00055132037030818	0.480784945875452	0.0074862029978395	0.000331165366259566	0
SRR20002425	0	0	0.01419767228739	0	0.000898093841642229	0	0.143055810117302	0	0	0.00124175219941349	0	0.00185804618768328	0.00173203812316716	0	0	0	0.0238728005865103	0.0240560850439883	0.0111528592375367	0	0	0	0.0353303702346041	0.719609145894428	0.00165872434017595	0.00939561950146628	0	0.00264387829912023	0.00694189882697947	0.00101264662756598	0.00134255865102639	0
SRR20002427	0	0	0.000524402577906381	0	0.86343989949612	0.00681893427790049	0.0125079935960524	0	0	0.00161799454848088	0	0	0	0.000977373020876325	0	0	0.00050512723990766	0.0012659361691513	0.047208137367397	0	0	0	0.0029298513758056	0.0579167214690982	0.000219965621867758	0	0	0.00012812430552091	0.000172911120282644	0.00376662781363243	0	0
SRR20002430	0.00154256607290762	0	0	0	0.00102566398515229	0	0.0633184707024374	0	0	0.0201266206610242	0	0.0048373081204504	0	0	0	0.00125358931518614	0.0118826428756036	0.00726715494241833	0.0165022009039681	0	0.0382711049697897	0.00935714881692508	0.0632004379422413	0.741467554218755	0	0	0	0	0.0086489522557485	0.0105802124182674	0.000718371799124523	0
SRR20002433	0	0	0.0010882994536785	0.00114138723190672	0	0	0.12583492596668	0	0	0	0	0.00622574853767302	0	0.00280158684195286	0.00163365572093203	0	0	0.0139258894615934	0.00933620972568097	0	0	0	0.203169340360225	0.596537711627189	0.00197148703692979	0.0299849423756298	0	0.00162159031678925	0.00382473311326036	0	0.000902492229879732	0
SRR20002435	0	0.000833366570035329	0.000436625306214983	0	0	0	0.00347830832883763	0	0.000455517747349286	0	0.00049330262961789	0.0369809039403335	0	0.00147361040847557	0	0	0	0.000249800054997995	0.925391650800515	0.000808176648522926	0	0	0.00166253481981859	0.0197006177828251	0	0	0	0	0.00035265890117364	0	0.00768292606128288	0
SRR20002439	0	0	0	0	0	0.0389815627743635	0.130640913081651	0	0	0	0	0	0	0	0	0	0.0733977172958736	0	0	0	0	0	0.116242317822651	0.640737489025461	0	0	0	0	0	0	0	0
SRR20002441	0	0	0	0	0.000199412885056785	6.17230358509097e-05	0.00290369578546972	0	0	0	0	0.989344297876728	0	0.000226543889826416	0	0	0	0	0.000101062992766874	0.000182456007075766	0	0	0.000200091160176026	0.00278567591472183	0	0	0	0	0.0031478748283964	0	0.000847165623931717	0
SRR20002442	0	0	0.00189678679649711	0	0	0	0.169834089492335	0	0	0	0	0	0	0	0	0	0	0.0156209893293242	0	0	0.00275017417769792	0	0.0188878628979835	0.786316466709558	0.00262349948830093	0	0	0.00207013110830353	0	0	0	0
SRR20002443	0	0	0	0.000611843964214915	0.00244292608257446	0	0.083313123941788	0	0	0.000622968399927914	0	0.00708181577489482	0.000714188772774501	0.0014550761912602	0.00065189193278171	0	0.00120588883128903	0.00673473338064927	0.349155989062455	0	0	0	0.0889487630739931	0.336060303341113	0.000994524552742062	0	0.00192452737834873	0.00107017071559045	0.116354922896536	0	0	0.000656341707066909
SRR20002446	0	0	0	0	0	0	0.0950320062779021	0.00111018085712261	0	0	0	0	0	0.00107081274162181	0	0	0.00629889848012829	0.00502337153790231	0.047152504205827	0	0	0	0.0932499429162325	0.22555305640926	0	0.000905466656518441	0	0	0.118298562538876	0.406305197378608	0	0
SRR20002448	0	0	0	0	0	0	0.129018867247657	0	0	0	0	0.00332348502125544	0.00105316294813877	0	0	0	0.0132093795563391	0.0100627029132383	0.00984489549087387	0	0	0.0892190450810116	0.0760327274870405	0.548626147652933	0.00201920292733176	0	0	0.00159383784365527	0.0178883954767804	0.0981081503537449	0	0
SRR20002450	0	0	0	0	0	0	0.0038095483654717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061655380906492	0.0120603468558334	0	0	0	0	0.977964566688046	0	0	0
SRR20002455	0	0	0	0.00161071629686256	0	0	0.167586851269855	0	0	0.0038946616709294	0	0.00419667097659113	0.00121432908318154	0.00154779769151637	0	0	0.00107905408168723	0.0202692287122764	0.00479754365764728	0	0	0	0.086852842819886	0.698276973992594	0.00245382560850156	0	0	0.00189699595118775	0.00304840642902309	0.00127410175826043	0	0
SRR20002456	0	0	0	0	0	0	0.158038356585572	0	0	0	0	0	0	0.0135977554863753	0	0	0	0.0145509051078058	0	0	0	0	0.025804219993082	0.788008762827165	0	0	0	0	0	0	0	0
SRR20002459	0	0	0	0	0	0	0.110479370727141	0.00138595645178938	0	0	0	0	0.0013413789050944	0	0	0	0.00260576022953384	0.0364279606582888	0.00934912729321084	0	0	0	0.0211500196546456	0.530557908259409	0.00266654779320881	0.00400387419405822	0	0.00229776990691398	0.277734325926706	0	0	0
SRR20002464	0	0.0119981418806822	0.0708208905700445	0	0.0229079567323645	0.00322516424447541	0.113451456632822	0	0.00710067025018249	0	0.00650341761231668	0.00321189196363395	0	0	0	0	0	0.00647687305063375	0.00541509058331674	0.017041608600438	0	0	0.036551861437388	0.58893091777822	0	0	0.00410113478001194	0.00168557966686575	0	0	0.100577344216604	0
SRR20002465	0.00616569334880944	0	0	0	0.0230596022074667	0.00828103075724836	0.018695582339054	0	0	0.00130162953714114	0	0.000759157622942622	0	0.00023638440953902	0	0	0	0.00203805788993578	0.837638762194253	0	0	0	0.00574292892405696	0.0929415009197778	0	0.00103948528810108	0	0.000324270920777887	0	0.00177591364089572	0	0
SRR20002466	0	0	0.00393020786921676	0	0	0	0.119050369368031	0	0	0	0	0	0	0	0	0	0.00347640500118264	0.00866075897842099	0	0	0.00107537528122026	0	0.0339362035677156	0.559835970890609	0.00175195410265296	0	0	0.00132840475915444	0.266107251494799	0	0.000847098686997035	0
SRR20002468	0	0	0	0	0.00236591106156324	0	0.00117985878855444	0	0	0	0	0.606961476526694	0	0	0	0	0	0	0.383180044593088	0	0	0	0	0.00128514802427846	0	0	0	0	0.00484175647219125	0.000185804533630621	0	0
SRR20002473	0.000335783676304536	0	0	0	0	0	0.019426896272472	0	0	0	0	0	0	0	0	0	0	0.00119005685278519	0.000988422047161147	0	0	0	0.00485075732386994	0.0900081312321615	0.000182705823871586	0	0	0.000334137677891279	0.874057254408807	0.00862585468467608	0	0
SRR20002474	0	0	0.00392245550163312	0	0.00626925543786541	0	0.177040659328437	0.00190561637792006	0	0.00174248968409033	0	0.00219850294184163	0	0	0.00123827990316206	0	0.0553407308817369	0.011296523547709	0.00693288448776364	0	0	0	0.0387240526602627	0.6736576341439	0	0	0	0.00356283529023576	0.012408751005639	0.00375932880780339	0	0
SRR20002475	0.00133471678536056	0	0.00195019572701976	0	0	0	0.14764420129227	0	0	0.0140192425600151	0	0.022303447625336	0.00113427345187002	0	0	0.00143140121680894	0.00375418572843466	0.01451445550158	0.013432061500731	0	0.00116257133424515	0	0.0806914115926991	0.60628212988728	0.00273782011979437	0	0	0.00239117106069896	0.00553931047493279	0.0709663726831109	0.000412677451304061	0.00829835400650851
SRR20002477	0.00387785843840441	0.00769423327755893	0.00375928292556532	0	0	0	0.133915670851943	0	0.0035616570708335	0.0110494811223392	0.00391738360935078	0	0.00155026503822962	0	0	0.00306100490551288	0.0084144697259149	0.0155685256672068	0.0184055546040237	0.00157222346653316	0.0360074307321379	0	0.0470173866835307	0.627479655516177	0.00295560444965591	0	0.00260426959679934	0.00433459374711796	0.00433898543277866	0.00972319205280563	0.0480757829277612	0.00111548815781962
SRR20002478	0	0.00396343929466958	0.00355900671358085	0	0	0	0.0619995146809027	0	0.00315457413249211	0	0.00268273612122193	0	0	0	0	0.00962549542991183	0.00245355765860498	0.00331634716492761	0	0.00258836851896789	0	0	0.0213270781094125	0.842756612472701	0	0	0	0	0	0	0.0425732697026072	0
SRR20002479	0	0	0	0	0	0	0.0499306927773026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226206977910166	0.260860589258855	0	0	0	0	0.666588020172826	0	0	0
SRR20002481	0	0	0	0	0.0498368436665678	0	0.0314446751705725	0	0	0	0	0	0	0	0	0	0	0	0	0.0694156036784337	0	0	0.0634826460990804	0.423316523286858	0	0	0	0	0	0	0.362503708098487	0
SRR20002482	0	0.0156675536077633	0	0	0	0	0.138722804820786	0	0.0100015651901706	0	0.00682422914384098	0	0	0	0	0	0.00328689935827203	0.00577555172953514	0.00242604476443888	0.0322116137110659	0	0	0.0411175457818125	0.58912192831429	0	0.00242604476443888	0.00647988730630772	0.00222257004226013	0	0	0.143715761465018	0
SRR20002486	0	0	0.0163491389900163	0	0	0	0.151776740446251	0	0	0	0	0	0	0	0	0	0.00243450293703795	0.00960400241216805	0.00198780515042548	0	0	0	0.0601366895227034	0.747593415674625	0.00259084716235231	0.00274719138766667	0	0.00312688450628727	0.00165278181046613	0	0	0
SRR20002487	0	0.00649895315219925	0.00436604160811509	0	0	0	0.0495123061806504	0.000620919090974451	0.00392595158574021	0	0.00216123416928651	0.000725494937875411	0.000540308542321627	0	0	0	0.000849678756070301	0.00647934518090532	0.00167974954084667	0.00870811791798204	0	0	0.030337888918664	0.834935740320743	0.000758174890031961	0	0.00191722385985094	0.001307198086262	0.000904145342997885	0	0.0423183593792552	0.00145316853922793
