#Classification	SRR20002353_bracken_P.kreport
k__Bacteria	1140443
k__Bacteria|p__Proteobacteria	1080303
k__Bacteria|p__Actinobacteria	18828
k__Bacteria|p__Firmicutes	40967
k__Bacteria|p__Deinococcus-Thermus	23
k__Bacteria|p__Bacteroidetes	300
k__Bacteria|p__Chlamydiae	13
k__Bacteria|p__Verrucomicrobia	6
k__Bacteria|p__Fusobacteria	1
k__Eukaryota	1425
k__Eukaryota|k__Metazoa	512
k__Eukaryota|k__Metazoa|p__Chordata	512
k__Eukaryota|k__Fungi	453
k__Eukaryota|k__Fungi|p__Ascomycota	180
k__Eukaryota|k__Fungi|p__Basidiomycota	273
k__Eukaryota|k__Viridiplantae	459
k__Eukaryota|k__Viridiplantae|p__Streptophyta	459
k__Viruses	7
k__Viruses|k__Heunggongvirae	7
k__Viruses|k__Heunggongvirae|p__Uroviricota	7
