#Classification	SRR20002381_bracken_P.kreport
k__Bacteria	2174
k__Bacteria|p__Proteobacteria	1756
k__Bacteria|p__Actinobacteria	186
k__Bacteria|p__Firmicutes	195
k__Bacteria|p__Deinococcus-Thermus	23
k__Bacteria|p__Bacteroidetes	13
k__Eukaryota	1423
k__Eukaryota|k__Metazoa	1417
k__Eukaryota|k__Metazoa|p__Chordata	1417
k__Eukaryota|k__Fungi	5
k__Eukaryota|k__Fungi|p__Ascomycota	4
k__Eukaryota|k__Fungi|p__Basidiomycota	1
k__Archaea	2
k__Archaea|p__Euryarchaeota	2
k__Viruses	1
k__Viruses|k__Heunggongvirae	1
k__Viruses|k__Heunggongvirae|p__Uroviricota	1
